"","SPM(μg/m3)","長期型NO2(ppb)"
"1群／0m","",""
"1群／0m","",""
"1群／0m","",""
"1群／0m","",""
"1群／0m","",""
"1群／0m","",""
"2群／0m","",""
"2群／0m","",""
"2群／20m","",""
"2群／20m","",""
"2群／20m","",""
"2群／20m","",""
"2群／20m","",""
"2群／20m","",""
"3群／0m","",""
"3群／20m","",""
"3群／20m","",""
"3群／20m","",""
"3群／20m","",""
