"年","19","20","21","22","23","24","25"
"新生児死亡数（東京都）","146","119","119","95","98","117","96"
"新生児死亡率（国）(%)","0.13","0.12","0.12","0.11","0.11","0.10","0.10"
"新生児死亡率（東京都）(%)","0.14","0.11","0.11","0.09","0.09","0.11","0.09"
