"年度","22","23","24","25","26"
"検案数(人)","14396","13997","13949","13593","13301"
"検案のうち65歳以上の数(人)","9259","8793","9217","9072","9017"
"検案のうち65歳以上の割合(%)","64.3","62.8","66.1","66.7","67.8"
"解剖数(人)","2935","2624","2451","2338","2225"
