"不定期(人)",""
"不定期(％)",""
"休日出勤がある(人)","23"
"休日出勤がある(％)","21.3"
"短時間勤務(人)","2"
"短時間勤務(％)","1.9"
"残業が多い(人)","70"
"残業が多い(％)","64.8"
"定時に帰れる(人)","13"
"定時に帰れる(％)","12"
