"年度(単位：件)","62","63","元","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"系列1","412","471","486","515","548","591","562","630","741","737","723","705","694","844","861","1031","1234","1287","1318"
"系列2","137","259","282","330","363","425","431","489","575","612","524","432","426","523","481","499","533","515","571"
