"年度","23","24","25","26","27"
"検案数(人)","13997","13949","13593","13301","13425"
"検案のうち65歳以上の数(人)","8793","9217","9072","9017","9237"
"検案のうち65歳以上の割合(%)","62.8","66.1","66.7","67.8","68.8"
"解剖数(人)","2624","2451","2338","2225","2314"
