"年","19","20","21","22","23","24","25","26"
"保育サービス利用児童数","174814","179282","184928","193532","202422","212641","223334","234911"
"保育サービス利用率(%)","29.7","30.3","31.1","32.2","33.2","34.6","36.0","37.6"
