"","17","18","19","20","21","22","23","24","25","26","27"
"全国(g/日)","11.5","11.2","11.1","10.9","10.7","10.6","10.4","10.4","10.2","10.0","10.0"
"都(g/日)","11.2","11.0","10.7","10.8","10.8","10.9","10.5","10.4","10.6","9.4","10.0"
