年,23,24,25,26,27,28,29,30,元年,2年
放火（疑いを含む）,1657,1507,1622,1381,1027,881,896,705,641,641
たばこ,794,709,737,710,664,586,691,651,689,508
ガステーブル等,427,441,418,415,457,363,360,305,347,399
