年,23,24,25,26,27,28,29,30,元,2
火災による死者数（人）,70,94,77,78,79,68,65,74,91,76
住宅火災の死者数（人）,61,85,72,71,69,61,59,66,83,71
６５歳以上の住宅火災の死者数,40,57,49,58,50,44,42,49,53,53
