年,23,24,25,26,27,28,29,30,元,2
総火災件数(件),5341,5089,5191,4805,4433,3982,4205,3973,4089,3694
建物から出火した火災件数(件),3098,3206,3127,2878,2827,2681,2730,2609,2811,2598
住宅火災件数(件),1864,1916,1777,1694,1675,1497,1597,1484,1543,1553
