"登録日","投票区","投票所名","10歳代[人]","20歳代[人]","30歳代[人]","40歳代[人]","50歳代[人]","60歳代[人]","70歳以上[人]","計[人]"
"20190901","1","虎ノ門いきいきプラザ","21","489","492","537","448","255","495","2737"
"20190901","2","南桜公園管理棟","8","276","442","273","177","124","208","1508"
"20190901","3","生涯学習センター","1","77","121","122","81","101","214","717"
"20190901","4","福祉プラザさくら川","36","869","895","695","471","346","624","3936"
"20190901","5","エコプラザ","57","629","1106","1071","846","518","698","4925"
"20190901","6","障害保健福祉センター","60","721","1592","1294","829","375","399","5270"
"20190901","7","芝小学校","72","965","1634","1373","919","620","823","6406"
"20190901","8","港勤労福祉会館","14","332","397","336","304","257","874","2514"
"20190901","9","芝浦港南地区総合支所","48","1184","1843","1357","914","577","777","6700"
"20190901","10","三田中学校","34","255","318","303","225","168","294","1597"
"20190901","11","赤羽小学校","81","697","1152","1346","971","603","1001","5851"
"20190901","12","豊岡いきいきプラザ","101","823","1340","1368","1079","718","1012","6441"
"20190901","13","御田小学校","41","286","490","607","443","327","529","2723"
"20190901","14","旧三光小学校（三光学童クラブ）","141","1188","2096","2425","1837","1107","1665","10459"
"20190901","15","旧神応小学校","61","656","1025","1191","848","589","1099","5469"
"20190901","16","白金小学校","147","935","1580","1773","1457","1004","1615","8511"
"20190901","17","高輪台小学校","119","873","1477","1788","1445","854","1534","8090"
"20190901","18","シティハイツ桂坂","58","534","923","1032","751","528","884","4710"
"20190901","19","国民生活センタ－","77","600","695","1027","908","589","967","4863"
"20190901","20","港南小学校","142","579","1164","2357","1460","784","1468","7954"
"20190901","21","六本木中学校","41","457","729","771","546","404","663","3611"
"20190901","22","麻布小学校","62","672","1085","1291","1071","560","834","5575"
"20190901","23","飯倉いきいきプラザ","60","879","1390","1271","757","404","657","5418"
"20190901","24","南山小学校","65","684","947","1055","879","519","819","4968"
"20190901","25","南麻布いきいきプラザ","109","1429","2509","2496","1455","866","1190","10054"
"20190901","26","本村小学校","80","619","957","1244","908","544","1061","5413"
"20190901","27","笄小学校","82","562","1012","1285","981","623","987","5532"
"20190901","28","西麻布いきいきプラザ","37","528","717","713","500","299","529","3323"
"20190901","29","高陵中学校","67","355","536","780","648","398","610","3394"
"20190901","30","赤坂地区総合支所","44","477","547","581","518","330","457","2954"
"20190901","31","赤坂子ども中高生プラザ","57","935","1570","1384","1022","636","861","6465"
"20190901","32","赤坂小学校","60","614","1012","1304","1010","691","1092","5783"
"20190901","33","赤坂図書館","44","226","414","543","441","323","656","2647"
"20190901","34","青山小学校","39","237","416","615","546","371","867","3091"
"20190901","35","青南小学校","92","586","1095","1351","1129","798","1318","6369"
"20190901","36","青山児童館","12","81","110","140","170","158","319","990"
"20190901","37","お台場学園","96","430","591","1098","1115","412","453","4195"
"20190901","38","芝浦港南区民センター","100","791","1619","1627","1138","621","846","6742"
"20190901","39","品川インターシティB棟","27","181","451","578","506","279","264","2286"
"20190901","40","芝浦アイランド児童高齢者交流プラザ","89","777","1792","2277","1397","574","670","7576"
"20190901","41","シティハイツ港南","103","464","974","1567","1136","530","710","5484"
"20190901",,"在外選挙人名簿","2","30","158","383","320","147","155","1195"

"投票区別年代別名簿登録者数　令和元年9月1日時点","Ver201909",,,,,,,,,
