階層コード,地域コード,地域,人口総数／平成20年8月１日,人口総数／平成20年7月１日,人口総数／平成19年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12910898,12905355,12801743,5543,0.04,109155,0.85
1,13100,区部,8779636,8775528,8695931,4108,0.05,83705,0.96
1,13200,市部,4042674,4041197,4016758,1477,0.04,25916,0.65
1,13300,郡部,59776,59811,60009,-35,-0.06,-233,-0.39
1,13350,島部,28812,28819,29045,-7,-0.02,-233,-0.8
,,,,,,,,,
住民基本台帳による世帯と人口_平成20年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
