階層コード,地域コード,地域,人口総数／平成20年5月１日,人口総数／平成20年4月１日,人口総数／平成19年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12892168,12857373,12777001,34795,0.27,115167,0.9
1,13100,区部,8765731,8742506,8677092,23225,0.27,88639,1.02
1,13200,市部,4037818,4026638,4010761,11180,0.28,27057,0.67
1,13300,郡部,59818,59797,60115,21,0.04,-297,-0.49
1,13350,島部,28801,28432,29033,369,1.3,-232,-0.8
,,,,,,,,,
住民基本台帳による世帯と人口_平成20年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
