階層コード,地域コード,地域,人口総数／平成20年3月１日,人口総数／平成20年2月１日,人口総数／平成19年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12828857,12828072,12714542,785,0.01,114315,0.9
1,13100,区部,8718453,8716248,8631683,2205,0.03,86770,1.01
1,13200,市部,4021591,4023009,3993265,-1418,-0.04,28326,0.71
1,13300,郡部,59875,59846,60306,29,0.05,-431,-0.71
1,13350,島部,28938,28969,29288,-31,-0.11,-350,-1.2
,,,,,,,,,
住民基本台帳による世帯と人口　平成20年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
