階層コード,地域コード,地域,人口総数／平成20年7月１日,人口総数／平成20年6月１日,人口総数／平成19年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12905355,12898881,12794307,6474,0.05,111048,0.87
1,13100,区部,8775528,8770562,8689966,4966,0.06,85562,0.98
1,13200,市部,4041197,4039655,4015248,1542,0.04,25949,0.65
1,13300,郡部,59811,59850,60053,-39,-0.07,-242,-0.4
1,13350,島部,28819,28814,29040,5,0.02,-221,-0.76
,,,,,,,,,
住民基本台帳による世帯と人口_平成20年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
