"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20021001,"芝地区総合支所管内","芝公園三丁目",94,68,72,140
20021001,"芝地区総合支所管内","芝公園四丁目",62,61,17,78
20021001,"芝地区総合支所管内","虎ノ門一丁目",171,147,192,339
20021001,"芝地区総合支所管内","虎ノ門二丁目",109,92,77,169
20021001,"芝地区総合支所管内","虎ノ門三丁目",502,416,460,876
20021001,"芝地区総合支所管内","虎ノ門四丁目",205,56,206,262
20021001,"芝地区総合支所管内","虎ノ門五丁目",250,261,282,543
20021001,"芝地区総合支所管内","愛宕一丁目",59,49,72,121
20021001,"芝地区総合支所管内","愛宕二丁目",43,42,42,84
20021101,"芝地区総合支所管内","芝一丁目",357,373,365,738
20021101,"芝地区総合支所管内","芝二丁目",1190,985,1120,2105
20021101,"芝地区総合支所管内","芝三丁目",1344,1069,1175,2244
20021101,"芝地区総合支所管内","芝四丁目",340,310,290,600
20021101,"芝地区総合支所管内","芝五丁目",1704,1355,1619,2974
20021101,"芝地区総合支所管内","海岸一丁目",423,405,361,766
20021101,"芝地区総合支所管内","東新橋一丁目",8,6,5,11
20021101,"芝地区総合支所管内","東新橋二丁目",116,100,94,194
20021101,"芝地区総合支所管内","新橋一丁目",37,31,30,61
20021101,"芝地区総合支所管内","新橋二丁目",137,117,110,227
20021101,"芝地区総合支所管内","新橋三丁目",203,182,179,361
20021101,"芝地区総合支所管内","新橋四丁目",282,250,295,545
20021101,"芝地区総合支所管内","新橋五丁目",271,256,245,501
20021101,"芝地区総合支所管内","新橋六丁目",326,326,218,544
20021101,"芝地区総合支所管内","西新橋一丁目",164,149,164,313
20021101,"芝地区総合支所管内","西新橋二丁目",180,191,182,373
20021101,"芝地区総合支所管内","西新橋三丁目",257,129,252,381
20021101,"芝地区総合支所管内","三田一丁目",1186,1054,1216,2270
20021101,"芝地区総合支所管内","三田二丁目",1711,1528,1883,3411
20021101,"芝地区総合支所管内","三田三丁目",728,581,624,1205
20021101,"芝地区総合支所管内","浜松町一丁目",394,334,318,652
20021101,"芝地区総合支所管内","浜松町二丁目",146,161,135,296
20021101,"芝地区総合支所管内","芝大門一丁目",306,273,328,601
20021101,"芝地区総合支所管内","芝大門二丁目",415,340,415,755
20021101,"芝地区総合支所管内","芝公園一丁目",80,71,68,139
20021101,"芝地区総合支所管内","芝公園二丁目",296,224,226,450
20021101,"芝地区総合支所管内","芝公園三丁目",93,68,73,141
20021101,"芝地区総合支所管内","芝公園四丁目",61,60,17,77
20021101,"芝地区総合支所管内","虎ノ門一丁目",170,146,193,339
20021101,"芝地区総合支所管内","虎ノ門二丁目",106,90,75,165
20021101,"芝地区総合支所管内","虎ノ門三丁目",500,417,458,875
20021101,"芝地区総合支所管内","虎ノ門四丁目",204,56,206,262
20021101,"芝地区総合支所管内","虎ノ門五丁目",249,260,282,542
20021101,"芝地区総合支所管内","愛宕一丁目",58,49,70,119
20021101,"芝地区総合支所管内","愛宕二丁目",45,43,43,86
20021201,"芝地区総合支所管内","芝一丁目",354,370,363,733
20021201,"芝地区総合支所管内","芝二丁目",1199,985,1126,2111
20021201,"芝地区総合支所管内","芝三丁目",1342,1062,1177,2239
20021201,"芝地区総合支所管内","芝四丁目",341,309,291,600
20021201,"芝地区総合支所管内","芝五丁目",1709,1355,1620,2975
20021201,"芝地区総合支所管内","海岸一丁目",416,400,356,756
20021201,"芝地区総合支所管内","東新橋一丁目",21,20,19,39
20021201,"芝地区総合支所管内","東新橋二丁目",116,101,90,191
20021201,"芝地区総合支所管内","新橋一丁目",37,31,30,61
20021201,"芝地区総合支所管内","新橋二丁目",137,117,109,226
20021201,"芝地区総合支所管内","新橋三丁目",203,182,177,359
20021201,"芝地区総合支所管内","新橋四丁目",280,249,293,542
20021201,"芝地区総合支所管内","新橋五丁目",268,253,244,497
20021201,"芝地区総合支所管内","新橋六丁目",328,327,217,544
20021201,"芝地区総合支所管内","西新橋一丁目",162,147,164,311
20021201,"芝地区総合支所管内","西新橋二丁目",181,192,182,374
20021201,"芝地区総合支所管内","西新橋三丁目",253,129,248,377
20021201,"芝地区総合支所管内","三田一丁目",1193,1053,1222,2275
20021201,"芝地区総合支所管内","三田二丁目",1727,1538,1897,3435
20021201,"芝地区総合支所管内","三田三丁目",729,581,625,1206
20021201,"芝地区総合支所管内","浜松町一丁目",396,336,319,655
20021201,"芝地区総合支所管内","浜松町二丁目",145,160,134,294
20021201,"芝地区総合支所管内","芝大門一丁目",304,268,323,591
20021201,"芝地区総合支所管内","芝大門二丁目",415,341,415,756
20021201,"芝地区総合支所管内","芝公園一丁目",80,72,67,139
20021201,"芝地区総合支所管内","芝公園二丁目",300,228,228,456
20021201,"芝地区総合支所管内","芝公園三丁目",92,68,73,141
20021201,"芝地区総合支所管内","芝公園四丁目",61,60,17,77
20021201,"芝地区総合支所管内","虎ノ門一丁目",167,142,193,335
20021201,"芝地区総合支所管内","虎ノ門二丁目",105,88,75,163
20021201,"芝地区総合支所管内","虎ノ門三丁目",502,417,461,878
20021201,"芝地区総合支所管内","虎ノ門四丁目",200,53,203,256
20021201,"芝地区総合支所管内","虎ノ門五丁目",249,259,284,543
20021201,"芝地区総合支所管内","愛宕一丁目",58,49,70,119
20021201,"芝地区総合支所管内","愛宕二丁目",47,45,42,87
20020901,"芝浦港南地区総合支所管内","芝浦一丁目",350,324,262,586
20020901,"芝浦港南地区総合支所管内","芝浦二丁目",985,845,875,1720
20020901,"芝浦港南地区総合支所管内","芝浦三丁目",916,749,864,1613
20020901,"芝浦港南地区総合支所管内","芝浦四丁目",2270,2223,2348,4571
20020901,"芝浦港南地区総合支所管内","海岸二丁目",334,276,277,553
20020901,"芝浦港南地区総合支所管内","海岸三丁目",1302,1201,829,2030
20020901,"芝浦港南地区総合支所管内","港南一丁目",212,212,227,439
20020901,"芝浦港南地区総合支所管内","港南二丁目",320,280,308,588
20020901,"芝浦港南地区総合支所管内","港南三丁目",1099,1113,1298,2411
20020901,"芝浦港南地区総合支所管内","港南四丁目",1203,1014,1076,2090
20020901,"芝浦港南地区総合支所管内","港南五丁目",147,154,39,193
20020901,"芝浦港南地区総合支所管内","台場一丁目",1941,2177,2329,4506
20020901,"芝浦港南地区総合支所管内","台場二丁目",0,0,0,0
20021001,"芝浦港南地区総合支所管内","芝浦一丁目",350,326,262,588
20021001,"芝浦港南地区総合支所管内","芝浦二丁目",985,847,875,1722
20021001,"芝浦港南地区総合支所管内","芝浦三丁目",912,750,860,1610
20021001,"芝浦港南地区総合支所管内","芝浦四丁目",2259,2207,2332,4539
20021001,"芝浦港南地区総合支所管内","海岸二丁目",331,274,277,551
20021001,"芝浦港南地区総合支所管内","海岸三丁目",1305,1206,836,2042
20021001,"芝浦港南地区総合支所管内","港南一丁目",212,213,227,440
20021001,"芝浦港南地区総合支所管内","港南二丁目",318,277,306,583
20021001,"芝浦港南地区総合支所管内","港南三丁目",1100,1120,1301,2421
20021001,"芝浦港南地区総合支所管内","港南四丁目",1203,1017,1077,2094
20021001,"芝浦港南地区総合支所管内","港南五丁目",148,154,40,194
20021001,"芝浦港南地区総合支所管内","台場一丁目",1942,2173,2325,4498
20021001,"芝浦港南地区総合支所管内","台場二丁目",0,0,0,0
20021101,"芝浦港南地区総合支所管内","芝浦一丁目",352,331,257,588
20021101,"芝浦港南地区総合支所管内","芝浦二丁目",986,846,877,1723
20021101,"芝浦港南地区総合支所管内","芝浦三丁目",914,751,861,1612
20021101,"芝浦港南地区総合支所管内","芝浦四丁目",2269,2221,2336,4557
20021101,"芝浦港南地区総合支所管内","海岸二丁目",330,275,275,550
20021101,"芝浦港南地区総合支所管内","海岸三丁目",1302,1200,835,2035
20021101,"芝浦港南地区総合支所管内","港南一丁目",215,217,227,444
20021101,"芝浦港南地区総合支所管内","港南二丁目",320,282,302,584
20021101,"芝浦港南地区総合支所管内","港南三丁目",1098,1114,1289,2403
20021101,"芝浦港南地区総合支所管内","港南四丁目",1208,1018,1081,2099
20021101,"芝浦港南地区総合支所管内","港南五丁目",151,158,40,198
20021101,"芝浦港南地区総合支所管内","台場一丁目",1942,2171,2321,4492
20021101,"芝浦港南地区総合支所管内","台場二丁目",0,0,0,0
20021201,"芝浦港南地区総合支所管内","芝浦一丁目",352,331,255,586
20021201,"芝浦港南地区総合支所管内","芝浦二丁目",982,837,875,1712
20021201,"芝浦港南地区総合支所管内","芝浦三丁目",918,758,863,1621
20021201,"芝浦港南地区総合支所管内","芝浦四丁目",2267,2222,2345,4567
20021201,"芝浦港南地区総合支所管内","海岸二丁目",327,275,274,549
20021201,"芝浦港南地区総合支所管内","海岸三丁目",1300,1198,836,2034
20021201,"芝浦港南地区総合支所管内","港南一丁目",211,211,226,437
20021201,"芝浦港南地区総合支所管内","港南二丁目",322,280,304,584
20021201,"芝浦港南地区総合支所管内","港南三丁目",1099,1111,1287,2398
20021201,"芝浦港南地区総合支所管内","港南四丁目",1207,1015,1078,2093
20021201,"芝浦港南地区総合支所管内","港南五丁目",148,156,39,195
20021201,"芝浦港南地区総合支所管内","台場一丁目",1946,2180,2327,4507
20021201,"芝浦港南地区総合支所管内","台場二丁目",0,0,0,0
20020901,"赤坂地区総合支所管内","元赤坂一丁目",113,98,98,196
20020901,"赤坂地区総合支所管内","元赤坂二丁目",170,179,142,321
20020901,"赤坂地区総合支所管内","赤坂一丁目",97,105,116,221
20020901,"赤坂地区総合支所管内","赤坂二丁目",895,646,656,1302
20020901,"赤坂地区総合支所管内","赤坂三丁目",199,184,169,353
20020901,"赤坂地区総合支所管内","赤坂四丁目",637,519,606,1125
20020901,"赤坂地区総合支所管内","赤坂五丁目",249,199,289,488
20020901,"赤坂地区総合支所管内","赤坂六丁目",1134,863,914,1777
20020901,"赤坂地区総合支所管内","赤坂七丁目",1115,888,1083,1971
20020901,"赤坂地区総合支所管内","赤坂八丁目",1316,1031,1404,2435
20020901,"赤坂地区総合支所管内","赤坂九丁目",669,485,418,903
20020901,"赤坂地区総合支所管内","南青山一丁目",1027,928,1160,2088
20020901,"赤坂地区総合支所管内","南青山二丁目",930,792,920,1712
20020901,"赤坂地区総合支所管内","南青山三丁目",888,781,893,1674
20020901,"赤坂地区総合支所管内","南青山四丁目",1445,1305,1586,2891
20020901,"赤坂地区総合支所管内","南青山五丁目",843,798,964,1762
20020901,"赤坂地区総合支所管内","南青山六丁目",778,613,802,1415
20020901,"赤坂地区総合支所管内","南青山七丁目",879,832,1025,1857
20020901,"赤坂地区総合支所管内","北青山一丁目",817,775,1070,1845
20020901,"赤坂地区総合支所管内","北青山二丁目",300,249,303,552
20020901,"赤坂地区総合支所管内","北青山三丁目",1282,870,1399,2269
20021001,"赤坂地区総合支所管内","元赤坂一丁目",111,97,97,194
20021001,"赤坂地区総合支所管内","元赤坂二丁目",168,178,138,316
20021001,"赤坂地区総合支所管内","赤坂一丁目",96,104,115,219
20021001,"赤坂地区総合支所管内","赤坂二丁目",899,644,656,1300
20021001,"赤坂地区総合支所管内","赤坂三丁目",202,186,170,356
20021001,"赤坂地区総合支所管内","赤坂四丁目",634,519,602,1121
20021001,"赤坂地区総合支所管内","赤坂五丁目",247,197,287,484
20021001,"赤坂地区総合支所管内","赤坂六丁目",1142,868,922,1790
20021001,"赤坂地区総合支所管内","赤坂七丁目",1115,889,1079,1968
20021001,"赤坂地区総合支所管内","赤坂八丁目",1325,1038,1416,2454
20021001,"赤坂地区総合支所管内","赤坂九丁目",667,484,417,901
20021001,"赤坂地区総合支所管内","南青山一丁目",1023,922,1157,2079
20021001,"赤坂地区総合支所管内","南青山二丁目",930,791,922,1713
20021001,"赤坂地区総合支所管内","南青山三丁目",890,780,895,1675
20021001,"赤坂地区総合支所管内","南青山四丁目",1437,1295,1578,2873
20021001,"赤坂地区総合支所管内","南青山五丁目",852,801,974,1775
20021001,"赤坂地区総合支所管内","南青山六丁目",782,618,803,1421
20021001,"赤坂地区総合支所管内","南青山七丁目",879,829,1025,1854
20021001,"赤坂地区総合支所管内","北青山一丁目",822,780,1075,1855
20021001,"赤坂地区総合支所管内","北青山二丁目",303,251,304,555
20021001,"赤坂地区総合支所管内","北青山三丁目",1278,870,1390,2260
20021101,"赤坂地区総合支所管内","元赤坂一丁目",111,98,97,195
20021101,"赤坂地区総合支所管内","元赤坂二丁目",172,183,140,323
20021101,"赤坂地区総合支所管内","赤坂一丁目",96,103,117,220
20021101,"赤坂地区総合支所管内","赤坂二丁目",894,637,654,1291
20021101,"赤坂地区総合支所管内","赤坂三丁目",200,183,170,353
20021101,"赤坂地区総合支所管内","赤坂四丁目",637,520,599,1119
20021101,"赤坂地区総合支所管内","赤坂五丁目",244,194,290,484
20021101,"赤坂地区総合支所管内","赤坂六丁目",1145,870,913,1783
20021101,"赤坂地区総合支所管内","赤坂七丁目",1115,891,1071,1962
20021101,"赤坂地区総合支所管内","赤坂八丁目",1324,1034,1415,2449
20021101,"赤坂地区総合支所管内","赤坂九丁目",673,485,423,908
20021101,"赤坂地区総合支所管内","南青山一丁目",994,911,1119,2030
20021101,"赤坂地区総合支所管内","南青山二丁目",928,788,919,1707
20021101,"赤坂地区総合支所管内","南青山三丁目",889,779,893,1672
20021101,"赤坂地区総合支所管内","南青山四丁目",1443,1302,1575,2877
20021101,"赤坂地区総合支所管内","南青山五丁目",846,791,969,1760
20021101,"赤坂地区総合支所管内","南青山六丁目",784,619,803,1422
20021101,"赤坂地区総合支所管内","南青山七丁目",885,837,1028,1865
20021101,"赤坂地区総合支所管内","北青山一丁目",822,777,1077,1854
20021101,"赤坂地区総合支所管内","北青山二丁目",298,249,300,549
20021101,"赤坂地区総合支所管内","北青山三丁目",1277,869,1388,2257
20021201,"赤坂地区総合支所管内","元赤坂一丁目",109,97,97,194
20021201,"赤坂地区総合支所管内","元赤坂二丁目",171,183,140,323
20021201,"赤坂地区総合支所管内","赤坂一丁目",97,101,120,221
20021201,"赤坂地区総合支所管内","赤坂二丁目",897,640,657,1297
20021201,"赤坂地区総合支所管内","赤坂三丁目",199,182,171,353
20021201,"赤坂地区総合支所管内","赤坂四丁目",640,526,594,1120
20021201,"赤坂地区総合支所管内","赤坂五丁目",242,192,290,482
20021201,"赤坂地区総合支所管内","赤坂六丁目",1145,870,910,1780
20021201,"赤坂地区総合支所管内","赤坂七丁目",1115,891,1072,1963
20021201,"赤坂地区総合支所管内","赤坂八丁目",1328,1042,1418,2460
20021201,"赤坂地区総合支所管内","赤坂九丁目",676,489,423,912
20021201,"赤坂地区総合支所管内","南青山一丁目",989,909,1110,2019
20021201,"赤坂地区総合支所管内","南青山二丁目",931,795,911,1706
20021201,"赤坂地区総合支所管内","南青山三丁目",890,780,892,1672
20021201,"赤坂地区総合支所管内","南青山四丁目",1441,1301,1573,2874
20021201,"赤坂地区総合支所管内","南青山五丁目",856,792,979,1771
20021201,"赤坂地区総合支所管内","南青山六丁目",788,620,808,1428
20021201,"赤坂地区総合支所管内","南青山七丁目",889,839,1026,1865
20021201,"赤坂地区総合支所管内","北青山一丁目",826,781,1080,1861
20021201,"赤坂地区総合支所管内","北青山二丁目",299,250,300,550
20021201,"赤坂地区総合支所管内","北青山三丁目",1273,867,1388,2255
20020901,"高輪地区総合支所管内","三田四丁目",1750,1544,1797,3341
20020901,"高輪地区総合支所管内","三田五丁目",2053,1843,2165,4008
20020901,"高輪地区総合支所管内","高輪一丁目",2298,2037,2476,4513
20020901,"高輪地区総合支所管内","高輪二丁目",2743,2302,2732,5034
20020901,"高輪地区総合支所管内","高輪三丁目",1894,1676,1843,3519
20020901,"高輪地区総合支所管内","高輪四丁目",1531,1404,1589,2993
20020901,"高輪地区総合支所管内","白金一丁目",1725,1498,1496,2994
20020901,"高輪地区総合支所管内","白金二丁目",1183,1213,1334,2547
20020901,"高輪地区総合支所管内","白金三丁目",1694,1357,1551,2908
20020901,"高輪地区総合支所管内","白金四丁目",624,482,703,1185
20020901,"高輪地区総合支所管内","白金五丁目",859,695,775,1470
20020901,"高輪地区総合支所管内","白金六丁目",1190,1098,1228,2326
20020901,"高輪地区総合支所管内","白金台一丁目",435,397,506,903
20020901,"高輪地区総合支所管内","白金台二丁目",1099,966,1251,2217
20020901,"高輪地区総合支所管内","白金台三丁目",1635,1537,1898,3435
20020901,"高輪地区総合支所管内","白金台四丁目",790,728,901,1629
20020901,"高輪地区総合支所管内","白金台五丁目",912,747,915,1662
20021001,"高輪地区総合支所管内","三田四丁目",1753,1540,1798,3338
20021001,"高輪地区総合支所管内","三田五丁目",2081,1857,2198,4055
20021001,"高輪地区総合支所管内","高輪一丁目",2297,2039,2474,4513
20021001,"高輪地区総合支所管内","高輪二丁目",2746,2302,2736,5038
20021001,"高輪地区総合支所管内","高輪三丁目",1890,1678,1840,3518
20021001,"高輪地区総合支所管内","高輪四丁目",1534,1408,1594,3002
20021001,"高輪地区総合支所管内","白金一丁目",1723,1497,1494,2991
20021001,"高輪地区総合支所管内","白金二丁目",1182,1206,1332,2538
20021001,"高輪地区総合支所管内","白金三丁目",1696,1355,1554,2909
20021001,"高輪地区総合支所管内","白金四丁目",628,489,711,1200
20021001,"高輪地区総合支所管内","白金五丁目",862,694,774,1468
20021001,"高輪地区総合支所管内","白金六丁目",1193,1102,1227,2329
20021001,"高輪地区総合支所管内","白金台一丁目",435,399,508,907
20021001,"高輪地区総合支所管内","白金台二丁目",1099,966,1252,2218
20021001,"高輪地区総合支所管内","白金台三丁目",1634,1534,1900,3434
20021001,"高輪地区総合支所管内","白金台四丁目",794,729,902,1631
20021001,"高輪地区総合支所管内","白金台五丁目",902,736,902,1638
20021101,"高輪地区総合支所管内","三田四丁目",1749,1546,1785,3331
20021101,"高輪地区総合支所管内","三田五丁目",2093,1855,2211,4066
20021101,"高輪地区総合支所管内","高輪一丁目",2310,2041,2484,4525
20021101,"高輪地区総合支所管内","高輪二丁目",2738,2307,2722,5029
20021101,"高輪地区総合支所管内","高輪三丁目",1874,1659,1831,3490
20021101,"高輪地区総合支所管内","高輪四丁目",1538,1405,1602,3007
20021101,"高輪地区総合支所管内","白金一丁目",1723,1502,1497,2999
20021101,"高輪地区総合支所管内","白金二丁目",1185,1209,1339,2548
20021101,"高輪地区総合支所管内","白金三丁目",1693,1352,1549,2901
20021101,"高輪地区総合支所管内","白金四丁目",626,493,710,1203
20021101,"高輪地区総合支所管内","白金五丁目",871,697,781,1478
20021101,"高輪地区総合支所管内","白金六丁目",1196,1100,1229,2329
20021101,"高輪地区総合支所管内","白金台一丁目",439,399,510,909
20021101,"高輪地区総合支所管内","白金台二丁目",1091,958,1241,2199
20021101,"高輪地区総合支所管内","白金台三丁目",1642,1530,1908,3438
20021101,"高輪地区総合支所管内","白金台四丁目",801,736,904,1640
20021101,"高輪地区総合支所管内","白金台五丁目",898,734,900,1634
20021201,"高輪地区総合支所管内","三田四丁目",1755,1554,1786,3340
20021201,"高輪地区総合支所管内","三田五丁目",2102,1863,2220,4083
20021201,"高輪地区総合支所管内","高輪一丁目",2310,2043,2475,4518
20021201,"高輪地区総合支所管内","高輪二丁目",2733,2297,2713,5010
20021201,"高輪地区総合支所管内","高輪三丁目",1878,1668,1833,3501
20021201,"高輪地区総合支所管内","高輪四丁目",1543,1407,1605,3012
20021201,"高輪地区総合支所管内","白金一丁目",1710,1487,1498,2985
20021201,"高輪地区総合支所管内","白金二丁目",1181,1197,1341,2538
20021201,"高輪地区総合支所管内","白金三丁目",1694,1352,1552,2904
20021201,"高輪地区総合支所管内","白金四丁目",623,486,703,1189
20021201,"高輪地区総合支所管内","白金五丁目",871,699,783,1482
20021201,"高輪地区総合支所管内","白金六丁目",1197,1101,1235,2336
20021201,"高輪地区総合支所管内","白金台一丁目",434,396,507,903
20021201,"高輪地区総合支所管内","白金台二丁目",1094,961,1246,2207
20021201,"高輪地区総合支所管内","白金台三丁目",1635,1521,1901,3422
20021201,"高輪地区総合支所管内","白金台四丁目",808,740,909,1649
20021201,"高輪地区総合支所管内","白金台五丁目",900,738,902,1640
20020901,"麻布地区総合支所管内","麻布狸穴町",147,116,141,257
20020901,"麻布地区総合支所管内","麻布永坂町",69,55,77,132
20020901,"麻布地区総合支所管内","南麻布一丁目",1641,1349,1500,2849
20020901,"麻布地区総合支所管内","南麻布二丁目",1392,1119,1333,2452
20020901,"麻布地区総合支所管内","南麻布三丁目",1224,1024,1321,2345
20020901,"麻布地区総合支所管内","南麻布四丁目",1308,1192,1371,2563
20020901,"麻布地区総合支所管内","南麻布五丁目",738,570,734,1304
20020901,"麻布地区総合支所管内","元麻布一丁目",494,409,542,951
20020901,"麻布地区総合支所管内","元麻布二丁目",715,650,813,1463
20020901,"麻布地区総合支所管内","元麻布三丁目",767,675,645,1320
20020901,"麻布地区総合支所管内","西麻布一丁目",753,606,676,1282
20020901,"麻布地区総合支所管内","西麻布二丁目",1182,955,1117,2072
20020901,"麻布地区総合支所管内","西麻布三丁目",1327,1233,1446,2679
20020901,"麻布地区総合支所管内","西麻布四丁目",1146,937,1191,2128
20020901,"麻布地区総合支所管内","六本木一丁目",449,381,448,829
20020901,"麻布地区総合支所管内","六本木二丁目",197,145,159,304
20020901,"麻布地区総合支所管内","六本木三丁目",938,725,784,1509
20020901,"麻布地区総合支所管内","六本木四丁目",533,482,518,1000
20020901,"麻布地区総合支所管内","六本木五丁目",809,656,827,1483
20020901,"麻布地区総合支所管内","六本木六丁目",327,270,243,513
20020901,"麻布地区総合支所管内","六本木七丁目",1134,900,946,1846
20020901,"麻布地区総合支所管内","麻布台一丁目",486,389,384,773
20020901,"麻布地区総合支所管内","麻布台二丁目",93,69,81,150
20020901,"麻布地区総合支所管内","麻布台三丁目",322,246,313,559
20020901,"麻布地区総合支所管内","麻布十番一丁目",834,676,717,1393
20020901,"麻布地区総合支所管内","麻布十番二丁目",1253,916,1075,1991
20020901,"麻布地区総合支所管内","麻布十番三丁目",931,639,700,1339
20020901,"麻布地区総合支所管内","麻布十番四丁目",230,168,222,390
20020901,"麻布地区総合支所管内","東麻布一丁目",613,534,578,1112
20020901,"麻布地区総合支所管内","東麻布二丁目",1061,883,939,1822
20020901,"麻布地区総合支所管内","東麻布三丁目",342,227,293,520
20021001,"麻布地区総合支所管内","麻布狸穴町",147,112,140,252
20021001,"麻布地区総合支所管内","麻布永坂町",69,56,77,133
20021001,"麻布地区総合支所管内","南麻布一丁目",1631,1337,1490,2827
20021001,"麻布地区総合支所管内","南麻布二丁目",1385,1120,1324,2444
20021001,"麻布地区総合支所管内","南麻布三丁目",1220,1017,1320,2337
20021001,"麻布地区総合支所管内","南麻布四丁目",1282,1156,1325,2481
20021001,"麻布地区総合支所管内","南麻布五丁目",739,573,732,1305
20021001,"麻布地区総合支所管内","元麻布一丁目",508,423,560,983
20021001,"麻布地区総合支所管内","元麻布二丁目",719,655,816,1471
20021001,"麻布地区総合支所管内","元麻布三丁目",768,680,648,1328
20021001,"麻布地区総合支所管内","西麻布一丁目",756,608,679,1287
20021001,"麻布地区総合支所管内","西麻布二丁目",1190,964,1118,2082
20021001,"麻布地区総合支所管内","西麻布三丁目",1335,1241,1447,2688
20021001,"麻布地区総合支所管内","西麻布四丁目",1151,937,1194,2131
20021001,"麻布地区総合支所管内","六本木一丁目",458,388,452,840
20021001,"麻布地区総合支所管内","六本木二丁目",198,143,162,305
20021001,"麻布地区総合支所管内","六本木三丁目",942,733,781,1514
20021001,"麻布地区総合支所管内","六本木四丁目",525,479,511,990
20021001,"麻布地区総合支所管内","六本木五丁目",811,661,833,1494
20021001,"麻布地区総合支所管内","六本木六丁目",321,262,244,506
20021001,"麻布地区総合支所管内","六本木七丁目",1134,901,953,1854
20021001,"麻布地区総合支所管内","麻布台一丁目",480,384,375,759
