地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,令和3年1月
3,13360,大島支庁,5855,5845,5832,5709,5758,5754,5751,5747,5740,5757,5738,5743,5746
4,13361,大島町,3502,3495,3487,3406,3437,3433,3429,3423,3422,3435,3425,3430,3432
4,13362,利島村,141,142,141,122,132,133,131,132,132,132,132,132,132
4,13363,新島村,1306,1305,1304,1280,1290,1289,1292,1290,1287,1287,1282,1282,1284
4,13364,神津島村,906,903,900,901,899,899,899,902,899,903,899,899,898
3,13380,三宅支庁,1157,1148,1145,1111,1132,1134,1140,1132,1131,1127,1123,1118,1118
4,13381,三宅村,1002,993,990,964,981,983,987,979,979,975,974,971,972
4,13382,御蔵島村,155,155,155,147,151,151,153,153,152,152,149,147,146
3,13400,八丈支庁,3594,3592,3589,3513,3565,3563,3566,3559,3553,3551,3547,3542,3545
4,13401,八丈町,3526,3522,3523,3454,3499,3497,3501,3493,3487,3485,3481,3476,3477
4,13402,青ヶ島村,68,70,66,59,66,66,65,66,66,66,66,66,68
3,13420,小笠原支庁,1157,1156,1158,1130,1142,1138,1136,1137,1133,1129,1135,1134,1131
4,13421,小笠原村,1157,1156,1158,1130,1142,1138,1136,1137,1133,1129,1135,1134,1131
,,,,,,,,,,,,,,,
人口の動き（令和2年中）,,,,,,,,,,,,,,,
第４表  区市町村、月別人口（総数　女）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
