項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,6,1,6,1,生鮮果物,3327,0.9,3856,1.2,2958,0.7,2602,1,2601,1,3584,1.1,2911,0.7
2,6,1,6,2,果物加工品,520,0.1,614,0.2,439,0.1,609,0.2,-,-,452,0.1,414,0.1
2,5,1,7,0,油脂・調味料,4384,1.2,4026,1.2,4690,1.2,3801,1.4,3118,1.2,4863,1.4,4539,1.1
2,6,1,7,1,油脂,440,0.1,395,0.1,478,0.1,474,0.2,315,0.1,406,0.1,509,0.1
2,6,1,7,2,調味料,3944,1.1,3631,1.1,4212,1,3327,1.3,2803,1.1,4457,1.3,4030,1
2,5,1,8,0,菓子類,7379,2,5899,1.8,9032,2.2,4857,1.8,7422,2.8,7309,2.2,8589,2
2,5,1,9,0,調理食品,16015,4.4,15595,4.7,16319,4,12315,4.7,10908,4.2,19586,5.8,16501,3.9
2,6,1,9,1,主食的調理食品,5382,1.5,4759,1.4,5761,1.4,4997,1.9,4464,1.7,6507,1.9,5648,1.3
2,6,1,9,2,他の調理食品,10632,2.9,10836,3.3,10557,2.6,7318,2.8,6443,2.5,13078,3.9,10853,2.6
2,5,1,10,0,飲料,4645,1.3,4234,1.3,5212,1.3,3170,1.2,4961,1.9,4713,1.4,5290,1.3
2,6,1,10,1,茶類,1196,0.3,1251,0.4,1155,0.3,865,0.3,1688,0.6,1463,0.4,1135,0.3
2,6,1,10,2,コーヒー・ココア,1054,0.3,967,0.3,1170,0.3,625,0.2,461,0.2,1199,0.4,1176,0.3
2,6,1,10,3,他の飲料,2395,0.7,2016,0.6,2888,0.7,1681,0.6,2812,1.1,2050,0.6,2979,0.7
2,5,1,11,0,酒類,4507,1.2,4901,1.5,4574,1.1,3841,1.5,750,0.3,2901,0.9,4757,1.1
2,5,1,12,0,外食,19024,5.3,16279,4.9,22982,5.7,11179,4.2,20695,7.9,16756,5,27025,6.4
2,6,1,12,1,一般外食,18242,5.1,16279,4.9,21432,5.3,11129,4.2,20250,7.7,15969,4.7,25722,6.1
2,6,1,12,2,学校給食,782,0.2,-,-,1550,0.4,51,0,445,0.2,787,0.2,1303,0.3
2,4,2,0,0,住居,20116,5.6,21949,6.6,18973,4.7,21555,8.2,63382,24.2,16688,4.9,22240,5.3
2,5,2,1,0,家賃地代,13714,3.8,12634,3.8,14186,3.5,17089,6.5,63382,24.2,13068,3.9,18405,4.4
2,5,2,2,0,設備修繕・維持,6402,1.8,9315,2.8,4787,1.2,4466,1.7,-,-,3620,1.1,3835,0.9
2,6,2,2,1,設備材料,1537,0.4,1739,0.5,1535,0.4,884,0.3,-,-,1191,0.4,3143,0.7
2,6,2,2,2,工事その他のサービス,4865,1.3,7576,2.3,3252,0.8,3582,1.4,-,-,2428,0.7,692,0.2
2,4,3,0,0,光熱・水道,22262,6.2,20636,6.2,23635,5.8,21459,8.1,20317,7.8,22877,6.8,21605,5.1
2,5,3,1,0,電気代,9921,2.7,9194,2.8,10468,2.6,9681,3.7,6427,2.5,10461,3.1,10143,2.4
2,5,3,2,0,ガス代,6583,1.8,5583,1.7,7434,1.8,7191,2.7,6303,2.4,5943,1.8,6416,1.5
2,5,3,3,0,他の光熱,763,0.2,1144,0.3,452,0.1,427,0.2,117,0,1035,0.3,451,0.1
2,5,3,4,0,上下水道料,4994,1.4,4715,1.4,5281,1.3,4161,1.6,7471,2.9,5439,1.6,4594,1.1
2,4,4,0,0,家具・家事用品,13587,3.8,11790,3.6,15718,3.9,7329,2.8,9433,3.6,15672,4.6,16364,3.9
2,5,4,1,0,家庭用耐久財,3709,1,3552,1.1,4275,1.1,1393,0.5,-,-,3373,1,5387,1.3
2,6,4,1,1,家事用耐久財,1983,0.5,1813,0.5,2543,0.6,565,0.2,-,-,927,0.3,3532,0.8
2,6,4,1,2,冷暖房用器具,1380,0.4,1582,0.5,1139,0.3,787,0.3,-,-,2318,0.7,969,0.2
2,6,4,1,3,一般家具,346,0.1,156,0,593,0.1,42,0,-,-,128,0,886,0.2
2,5,4,2,0,室内装備・装飾品,914,0.3,1122,0.3,855,0.2,417,0.2,132,0.1,724,0.2,962,0.2
2,5,4,3,0,寝具類,1044,0.3,631,0.2,1242,0.3,817,0.3,2352,0.9,2053,0.6,1269,0.3
2,5,4,4,0,家事雑貨,3113,0.9,2421,0.7,3918,1,1509,0.6,3322,1.3,3288,1,3824,0.9
2,5,4,5,0,家事用消耗品,3312,0.9,2662,0.8,3958,1,2678,1,3167,1.2,3307,1,3832,0.9
2,5,4,6,0,家事サービス,1495,0.4,1404,0.4,1471,0.4,515,0.2,461,0.2,2927,0.9,1090,0.3
2,4,5,0,0,被服及び履物,16259,4.5,10088,3.1,21872,5.4,9184,3.5,17463,6.7,19977,5.9,20845,5
2,5,5,1,0,和服,106,0,270,0.1,-,-,-,-,-,-,36,0,334,0.1
2,5,5,2,0,洋服,7548,2.1,3793,1.1,11010,2.7,2080,0.8,6537,2.5,10588,3.1,9770,2.3
2,6,5,2,1,男子用洋服,3040,0.8,1404,0.4,4248,1,262,0.1,1048,0.4,6394,1.9,3745,0.9
2,6,5,2,2,婦人用洋服,3598,1,2100,0.6,5194,1.3,1546,0.6,3100,1.2,3500,1,4635,1.1
2,6,5,2,3,子供用洋服,909,0.3,289,0.1,1568,0.4,272,0.1,2389,0.9,695,0.2,1391,0.3
2,5,5,3,0,シャツ・セーター類,3286,0.9,2262,0.7,4110,1,3272,1.2,3906,1.5,3456,1,3753,0.9
2,6,5,3,1,男子用シャツ・セーター類,1053,0.3,726,0.2,1393,0.3,190,0.1,-,-,1452,0.4,1791,0.4
2,6,5,3,2,婦人用シャツ・セーター類,1988,0.6,1536,0.5,2205,0.5,2996,1.1,3155,1.2,1972,0.6,1786,0.4
2,6,5,3,3,子供用シャツ・セーター類,245,0.1,-,-,512,0.1,86,0,752,0.3,32,0,177,0
2,5,5,4,0,下着類,1529,0.4,1354,0.4,1748,0.4,1034,0.4,2389,0.9,1565,0.5,1986,0.5
2,6,5,4,1,男子用下着類,532,0.1,647,0.2,468,0.1,177,0.1,-,-,670,0.2,601,0.1
2,6,5,4,2,婦人用下着類,801,0.2,631,0.2,926,0.2,797,0.3,1858,0.7,894,0.3,979,0.2
2,6,5,4,3,子供用下着類,196,0.1,75,0,354,0.1,61,0,531,0.2,-,-,406,0.1
2,5,5,5,0,生地・糸類,117,0,77,0,157,0,64,0,24,0,120,0,95,0
2,5,5,6,0,他の被服,1390,0.4,1108,0.3,1726,0.4,759,0.3,981,0.4,1395,0.4,1797,0.4
2,5,5,7,0,履物類,1425,0.4,601,0.2,1983,0.5,1686,0.6,3626,1.4,1910,0.6,1776,0.4
2,5,5,8,0,被服関連サービス,859,0.2,624,0.2,1138,0.3,289,0.1,-,-,905,0.3,1333,0.3
2,4,6,0,0,保健医療,17496,4.8,25030,7.6,14122,3.5,7228,2.7,6006,2.3,10557,3.1,16956,4
2,5,6,1,0,医薬品,2910,0.8,3742,1.1,2342,0.6,1909,0.7,1909,0.7,3110,0.9,2747,0.7
2,5,6,2,0,健康保持用摂取品,1557,0.4,1958,0.6,1423,0.4,731,0.3,-,-,1182,0.3,1384,0.3
2,5,6,3,0,保健医療用品・器具,2209,0.6,1916,0.6,2691,0.7,1453,0.6,2468,0.9,1566,0.5,2670,0.6
2,5,6,4,0,保健医療サービス,10819,3,17414,5.3,7665,1.9,3134,1.2,1629,0.6,4699,1.4,10154,2.4
2,4,7,0,0,交通・通信,38155,10.6,28967,8.8,50178,12.4,20630,7.8,22593,8.6,29563,8.7,57964,13.8
2,5,7,1,0,交通,6996,1.9,7145,2.2,7775,1.9,5645,2.1,4738,1.8,3183,0.9,8126,1.9
2,5,7,2,0,自動車等関係費,17535,4.9,10166,3.1,26616,6.6,5178,2,2470,0.9,12246,3.6,34617,8.2
2,6,7,2,1,自動車等購入,5953,1.6,-,-,12941,3.2,-,-,-,-,-,-,19214,4.6
2,6,7,2,2,自転車購入,257,0.1,-,-,559,0.1,-,-,-,-,-,-,471,0.1
2,6,7,2,3,自動車等維持,11325,3.1,10166,3.1,13116,3.2,5178,2,2470,0.9,12246,3.6,14933,3.6
2,5,7,3,0,通信,13624,3.8,11656,3.5,15787,3.9,9807,3.7,15385,5.9,14135,4.2,15221,3.6
2,4,8,0,0,教育,12450,3.5,-,-,24351,6,28,0,243,0.1,15067,4.5,20623,4.9
2,5,8,1,0,授業料等,8165,2.3,-,-,16418,4,1,0,8,0,7411,2.2,12569,3
2,5,8,2,0,教科書・学習参考教材,65,0,-,-,134,0,27,0,235,0.1,11,0,75,0
2,5,8,3,0,補習教育,4220,1.2,-,-,7799,1.9,-,-,-,-,7646,2.3,7979,1.9
2,4,9,0,0,教養娯楽,40964,11.4,37151,11.2,46685,11.5,25769,9.8,34259,13.1,40431,12,43562,10.4
2,5,9,1,0,教養娯楽用耐久財,2139,0.6,1133,0.3,2304,0.6,4736,1.8,2304,0.9,3552,1.1,2192,0.5
2,5,9,2,0,教養娯楽用品,10572,2.9,8011,2.4,13540,3.3,5539,2.1,12072,4.6,10435,3.1,12774,3
2,5,9,3,0,書籍・他の印刷物,4846,1.3,5214,1.6,4589,1.1,4093,1.6,3306,1.3,5245,1.6,5420,1.3
2,5,9,4,0,教養娯楽サービス,23407,6.5,22792,6.9,26252,6.5,11401,4.3,16577,6.3,21198,6.3,23176,5.5
2,6,9,4,1,宿泊料,2103,0.6,1416,0.4,2815,0.7,980,0.4,-,-,2330,0.7,3449,0.8
2,6,9,4,2,パック旅行費,3878,1.1,6741,2,2631,0.6,1149,0.4,-,-,-,-,2116,0.5
2,6,9,4,3,月謝類,4911,1.4,2140,0.6,7113,1.8,1141,0.4,4193,1.6,8880,2.6,5265,1.3
2,6,9,4,4,他の教養娯楽サービス,12516,3.5,12495,3.8,13693,3.4,8130,3.1,12384,4.7,9989,3,12346,2.9
2,4,10,0,0,その他の消費支出,74850,20.7,76027,23,77552,19.1,71161,27,18266,7,57681,17.1,86461,20.6
2,5,10,1,0,諸雑費,28570,7.9,22806,6.9,30858,7.6,38548,14.6,11951,4.6,33610,9.9,28870,6.9
2,6,10,1,1,理美容サービス,4305,1.2,5039,1.5,3963,1,2599,1,979,0.4,4342,1.3,5101,1.2
2,6,10,1,2,理美容用品,6089,1.7,6433,1.9,6117,1.5,4012,1.5,5746,2.2,6200,1.8,7248,1.7
2,6,10,1,3,身の回り用品,2459,0.7,814,0.2,2921,0.7,4422,1.7,3801,1.5,5747,1.7,2681,0.6
2,6,10,1,4,たばこ,605,0.2,762,0.2,549,0.1,303,0.1,-,-,462,0.1,728,0.2
2,6,10,1,5,他の諸雑費,15112,4.2,9758,3,17308,4.3,27211,10.3,1424,0.5,16858,5,13114,3.1
2,5,10,2,0,こづかい,12958,3.6,9113,2.8,19348,4.8,836,0.3,1667,0.6,6093,1.8,23556,5.6
2,5,10,3,0,交際費,30799,8.5,42431,12.8,24755,6.1,22482,8.5,4649,1.8,17978,5.3,31340,7.5
2,6,10,3,1,食料,11983,3.3,17080,5.2,8383,2.1,10389,3.9,1686,0.6,9824,2.9,10054,2.4
2,6,10,3,2,家具・家事用品,396,0.1,422,0.1,424,0.1,430,0.2,356,0.1,96,0,566,0.1
2,6,10,3,3,被服及び履物,866,0.2,838,0.3,1072,0.3,555,0.2,-,-,131,0,1262,0.3
2,6,10,3,4,教養娯楽,1596,0.4,1852,0.6,1439,0.4,2454,0.9,122,0,512,0.2,2072,0.5
2,6,10,3,5,他の物品サービス,910,0.3,553,0.2,1406,0.3,688,0.3,2033,0.8,-,-,1841,0.4
2,6,10,3,6,贈与金,11968,3.3,18748,5.7,9085,2.2,4341,1.6,110,0,3430,1,12095,2.9
2,6,10,3,7,他の交際費,3079,0.9,2938,0.9,2946,0.7,3624,1.4,341,0.1,3985,1.2,3449,0.8
2,5,10,4,0,仕送り金,2524,0.7,1678,0.5,2591,0.6,9296,3.5,-,-,-,-,2695,0.6
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,14974,4.1,1007,0.3,28517,7,899,0.3,2933,1.1,16966,5,23837,5.7
2,3,0,0,0,（再掲）教養娯楽関係費,46399,12.9,43037,13,53567,13.2,31459,11.9,36043,13.8,35489,10.5,50852,12.1
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,14492,4,20426,6.2,11676,2.9,13637,5.2,110,0,3430,1,14790,3.5
2,3,0,0,0,（再掲）経常消費支出,265274,73.5,254091,76.8,287353,70.8,196327,74.5,230023,88,256085,75.8,299971,71.4
2,3,0,0,0,（再掲）情報通信関係費,16100,4.5,13871,4.2,18371,4.5,12904,4.9,18613,7.1,16667,4.9,16653,4
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,320306,88.8,288330,87.2,362199,89.3,228374,86.6,197939,75.7,317846,94,363660,86.6
3,2,0,0,0,現物総額,10182,100,11498,100,9730,100,8643,100,4145,100,7981,100,10201,100
3,3,0,0,0,食料,8516,83.6,10437,90.8,7666,78.8,6341,73.4,2779,67,6292,78.8,8528,83.6
3,3,0,0,0,住居,186,1.8,-,-,404,4.2,-,-,-,-,-,-,-,-
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,153,1.5,152,1.3,186,1.9,71,0.8,45,1.1,45,0.6,164,1.6
3,3,0,0,0,被服及び履物,292,2.9,191,1.7,437,4.5,90,1,-,-,138,1.7,218,2.1
3,3,0,0,0,保健医療,10,0.1,10,0.1,15,0.2,-,-,-,-,-,-,18,0.2
3,3,0,0,0,交通・通信,253,2.5,210,1.8,132,1.4,-,-,-,-,1349,16.9,249,2.4
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,695,6.8,390,3.4,837,8.6,1990,23,-,-,154,1.9,967,9.5
3,3,0,0,0,その他の消費支出,78,0.8,108,0.9,54,0.6,150,1.7,1320,31.8,3,0,58,0.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年12月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
