項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3461,-,4890,-,769,-,64,-,879,-,2980,-
0,0,0,0,0,調査世帯数,730,-,257,-,358,-,53,-,4,-,62,-,214,-
0,0,0,0,0,世帯人員,2.97,-,2,-,3.67,-,2.17,-,2.86,-,3.6,-,3.29,-
0,0,0,0,0,有業人員,1.29,-,0.74,-,1.67,-,1.1,-,0.72,-,1.44,-,2.21,-
0,0,0,0,0,世帯主平均年齢,59.6,-,69.7,-,50.8,-,68.4,-,47.4,-,60.8,-,50.5,-
2,2,0,0,0,生計支出,308816,-,277152,-,350399,-,219874,-,205013,-,279954,-,364511,-
2,3,0,0,0,消費支出,308816,100,277152,100,350399,100,219874,100,205013,100,279954,100,364511,100
2,4,1,0,0,食料,77814,25.2,72194,26,83429,23.8,62373,28.4,75126,36.6,82204,29.4,84054,23.1
2,5,1,1,0,穀類,6099,2,5141,1.9,6888,2,4490,2,3486,1.7,6895,2.5,6405,1.8
2,6,1,1,1,米類,1675,0.5,1372,0.5,1923,0.5,1314,0.6,-,-,1803,0.6,1572,0.4
2,6,1,1,2,パン,2755,0.9,2377,0.9,3060,0.9,2317,1.1,2608,1.3,2937,1,3016,0.8
2,6,1,1,3,麺類,1188,0.4,1050,0.4,1328,0.4,622,0.3,665,0.3,1455,0.5,1293,0.4
2,6,1,1,4,他の穀類,481,0.2,343,0.1,577,0.2,237,0.1,213,0.1,701,0.3,524,0.1
2,5,1,2,0,魚介類,6076,2,6743,2.4,5664,1.6,5204,2.4,6516,3.2,6503,2.3,5442,1.5
2,6,1,2,1,生鮮魚介,3601,1.2,3974,1.4,3383,1,2768,1.3,4211,2.1,4068,1.5,3336,0.9
2,6,1,2,2,塩干魚介,1132,0.4,1259,0.5,1083,0.3,915,0.4,1166,0.6,1092,0.4,964,0.3
2,6,1,2,3,魚肉練製品,505,0.2,575,0.2,475,0.1,340,0.2,274,0.1,541,0.2,424,0.1
2,6,1,2,4,他の魚介加工品,838,0.3,935,0.3,723,0.2,1180,0.5,865,0.4,802,0.3,717,0.2
2,5,1,3,0,肉類,7177,2.3,5899,2.1,8307,2.4,4934,2.2,7367,3.6,7886,2.8,7611,2.1
2,6,1,3,1,生鮮肉,5964,1.9,4936,1.8,6886,2,3867,1.8,5360,2.6,6717,2.4,6362,1.7
2,6,1,3,2,加工肉,1214,0.4,963,0.3,1422,0.4,1066,0.5,2008,1,1169,0.4,1249,0.3
2,5,1,4,0,乳卵類,4166,1.3,3773,1.4,4411,1.3,3660,1.7,1580,0.8,4792,1.7,4027,1.1
2,6,1,4,1,牛乳,1343,0.4,1204,0.4,1368,0.4,1241,0.6,71,0,1831,0.7,1159,0.3
