項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,5,4,2,0,室内装備・装飾品,578,0.2,936,0.3,473,0.1,29,0,208,0,243,0.1,477,0.1
2,5,4,3,0,寝具類,623,0.2,1010,0.3,300,0.1,1324,0.6,2939,0.6,298,0.1,849,0.2
2,5,4,4,0,家事雑貨,2460,0.7,2332,0.8,2649,0.6,1447,0.7,4084,0.9,2755,0.8,2602,0.6
2,5,4,5,0,家事用消耗品,2742,0.8,2147,0.7,2931,0.7,2850,1.3,4279,0.9,3827,1.1,2723,0.6
2,5,4,6,0,家事サービス,712,0.2,1204,0.4,438,0.1,264,0.1,-,-,637,0.2,370,0.1
2,4,5,0,0,被服及び履物,14799,4.1,13096,4.5,17453,3.9,9823,4.4,15429,3.3,11847,3.5,17635,3.9
2,5,5,1,0,和服,9,0,-,-,16,0,-,-,-,-,14,0,5,0
2,5,5,2,0,洋服,5738,1.6,5011,1.7,6772,1.5,4607,2.1,3569,0.8,4212,1.3,7158,1.6
2,6,5,2,1,男子用洋服,1340,0.4,1725,0.6,1314,0.3,204,0.1,-,-,966,0.3,1523,0.3
2,6,5,2,2,婦人用洋服,3880,1.1,3286,1.1,4397,1,4402,2,3569,0.8,3117,0.9,5034,1.1
2,6,5,2,3,子供用洋服,518,0.1,-,-,1061,0.2,-,-,-,-,129,0,601,0.1
2,5,5,3,0,シャツ・セーター類,3023,0.8,2721,0.9,3364,0.7,2034,0.9,2931,0.6,3186,1,3439,0.8
2,6,5,3,1,男子用シャツ・セーター類,820,0.2,864,0.3,823,0.2,195,0.1,-,-,1116,0.3,945,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1958,0.5,1857,0.6,2078,0.5,1788,0.8,2518,0.5,1863,0.6,2257,0.5
2,6,5,3,3,子供用シャツ・セーター類,245,0.1,-,-,462,0.1,51,0,413,0.1,207,0.1,237,0.1
2,5,5,4,0,下着類,1133,0.3,836,0.3,1509,0.3,464,0.2,1005,0.2,880,0.3,1500,0.3
2,6,5,4,1,男子用下着類,328,0.1,329,0.1,394,0.1,10,0,-,-,249,0.1,367,0.1
2,6,5,4,2,婦人用下着類,658,0.2,508,0.2,817,0.2,437,0.2,875,0.2,592,0.2,960,0.2
2,6,5,4,3,子供用下着類,147,0,-,-,299,0.1,16,0,129,0,38,0,173,0
2,5,5,5,0,生地・糸類,134,0,159,0.1,119,0,17,0,93,0,203,0.1,89,0
2,5,5,6,0,他の被服,1062,0.3,836,0.3,1356,0.3,728,0.3,1325,0.3,703,0.2,1108,0.2
2,5,5,7,0,履物類,2226,0.6,1891,0.7,2806,0.6,1025,0.5,5942,1.3,1540,0.5,2751,0.6
2,5,5,8,0,被服関連サービス,1474,0.4,1641,0.6,1511,0.3,949,0.4,564,0.1,1108,0.3,1586,0.4
2,4,6,0,0,保健医療,15450,4.2,16148,5.6,15567,3.5,9075,4.1,10317,2.2,17179,5.1,15481,3.4
2,5,6,1,0,医薬品,2472,0.7,2939,1,2000,0.4,2778,1.3,829,0.2,2855,0.9,1805,0.4
2,5,6,2,0,健康保持用摂取品,1685,0.5,2879,1,959,0.2,1359,0.6,-,-,1224,0.4,939,0.2
2,5,6,3,0,保健医療用品・器具,3051,0.8,2860,1,2835,0.6,1210,0.5,931,0.2,6069,1.8,2534,0.6
2,5,6,4,0,保健医療サービス,8243,2.3,7469,2.6,9774,2.2,3728,1.7,8558,1.8,7032,2.1,10202,2.3
2,4,7,0,0,交通・通信,33178,9.1,23448,8.1,42599,9.5,18164,8.2,31880,6.8,33432,10,41192,9.1
2,5,7,1,0,交通,12035,3.3,7234,2.5,16998,3.8,4307,1.9,21201,4.5,10923,3.3,16116,3.6
2,5,7,2,0,自動車等関係費,9542,2.6,7459,2.6,11352,2.5,6998,3.2,5444,1.2,10071,3,10589,2.4
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,475,0.1,83,0,938,0.2,-,-,-,-,-,-,533,0.1
2,6,7,2,3,自動車等維持,9067,2.5,7376,2.6,10414,2.3,6998,3.2,5444,1.2,10071,3,10056,2.2
2,5,7,3,0,通信,11601,3.2,8754,3,14249,3.2,6859,3.1,5235,1.1,12438,3.7,14488,3.2
2,4,8,0,0,教育,61109,16.7,-,-,122515,27.2,24465,11.1,200112,42.6,9924,3,135135,30
2,5,8,1,0,授業料等,56200,15.4,-,-,112787,25.1,22602,10.2,184872,39.3,8524,2.6,127262,28.3
2,5,8,2,0,教科書・学習参考教材,622,0.2,-,-,1078,0.2,1182,0.5,9666,2.1,211,0.1,799,0.2
2,5,8,3,0,補習教育,4286,1.2,-,-,8650,1.9,681,0.3,5574,1.2,1189,0.4,7074,1.6
2,4,9,0,0,教養娯楽,38434,10.5,33684,11.7,46326,10.3,17695,8,23007,4.9,32945,9.9,38944,8.6
2,5,9,1,0,教養娯楽用耐久財,2011,0.6,1762,0.6,2557,0.6,390,0.2,2359,0.5,1492,0.4,2559,0.6
2,5,9,2,0,教養娯楽用品,7105,1.9,6222,2.2,8034,1.8,5839,2.6,13573,2.9,6708,2,8205,1.8
2,5,9,3,0,書籍・他の印刷物,3844,1.1,4321,1.5,3610,0.8,3349,1.5,1006,0.2,3668,1.1,3564,0.8
2,5,9,4,0,教養娯楽サービス,25474,7,21379,7.4,32126,7.1,8116,3.7,6068,1.3,21076,6.3,24616,5.5
2,6,9,4,1,宿泊料,2334,0.6,2807,1,2086,0.5,460,0.2,-,-,3249,1,1440,0.3
2,6,9,4,2,パック旅行費,6246,1.7,3751,1.3,9179,2,1160,0.5,-,-,4792,1.4,5871,1.3
2,6,9,4,3,月謝類,5693,1.6,3652,1.3,8524,1.9,561,0.3,489,0.1,3190,1,5158,1.1
2,6,9,4,4,他の教養娯楽サービス,11201,3.1,11169,3.9,12337,2.7,5935,2.7,5579,1.2,9844,2.9,12147,2.7
2,4,10,0,0,その他の消費支出,60619,16.6,65420,22.7,62386,13.9,31544,14.3,22019,4.7,57157,17.1,61307,13.6
2,5,10,1,0,諸雑費,25055,6.9,24490,8.5,26069,5.8,16557,7.5,14489,3.1,28476,8.5,23432,5.2
2,6,10,1,1,理美容サービス,3537,1,3475,1.2,3169,0.7,4151,1.9,1192,0.3,5021,1.5,2934,0.7
2,6,10,1,2,理美容用品,4718,1.3,4119,1.4,4673,1,5356,2.4,8408,1.8,6515,1.9,4704,1
2,6,10,1,3,身の回り用品,3529,1,3400,1.2,3718,0.8,1727,0.8,2170,0.5,4404,1.3,3490,0.8
2,6,10,1,4,たばこ,951,0.3,899,0.3,926,0.2,950,0.4,-,-,1249,0.4,1390,0.3
2,6,10,1,5,他の諸雑費,12321,3.4,12596,4.4,13582,3,4373,2,2719,0.6,11288,3.4,10913,2.4
2,5,10,2,0,こづかい,9662,2.6,10461,3.6,10317,2.3,1135,0.5,3342,0.7,10100,3,10930,2.4
2,5,10,3,0,交際費,20318,5.6,27372,9.5,17059,3.8,12981,5.9,4189,0.9,16751,5,18050,4
2,6,10,3,1,食料,5429,1.5,8007,2.8,3352,0.7,3756,1.7,3125,0.7,7543,2.3,5520,1.2
2,6,10,3,2,家具・家事用品,168,0,134,0,234,0.1,-,-,-,-,97,0,238,0.1
2,6,10,3,3,被服及び履物,861,0.2,1250,0.4,488,0.1,2057,0.9,-,-,398,0.1,1052,0.2
2,6,10,3,4,教養娯楽,2364,0.6,2272,0.8,3178,0.7,1,0,-,-,597,0.2,1000,0.2
2,6,10,3,5,他の物品サービス,958,0.3,407,0.1,1697,0.4,40,0,-,-,59,0,250,0.1
2,6,10,3,6,贈与金,6570,1.8,11059,3.8,3866,0.9,4690,2.1,352,0.1,5206,1.6,6035,1.3
2,6,10,3,7,他の交際費,3969,1.1,4244,1.5,4245,0.9,2437,1.1,711,0.2,2850,0.9,3956,0.9
2,5,10,4,0,仕送り金,5583,1.5,3097,1.1,8940,2,871,0.4,-,-,1830,0.5,8896,2
2,3,0,0,0,土地家屋購入,36551,-,-,-,76833,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,70404,19.3,2511,0.9,139524,31,26338,11.9,214747,45.7,11788,3.5,150195,33.3
2,3,0,0,0,（再掲）教養娯楽関係費,45428,12.4,40920,14.2,54607,12.1,18930,8.6,21712,4.6,37296,11.2,44387,9.9
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,12152,3.3,14156,4.9,12806,2.8,5561,2.5,352,0.1,7036,2.1,14930,3.3
2,3,0,0,0,（再掲）経常消費支出,235491,64.5,211800,73.3,258494,57.5,167109,75.5,240178,51.1,259144,77.6,253515,56.3
2,3,0,0,0,（再掲）情報通信関係費,15842,4.3,12654,4.4,18741,4.2,10680,4.8,7087,1.5,16979,5.1,19446,4.3
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,330693,90.6,249819,86.5,417606,92.9,197680,89.3,423681,90.2,298445,89.3,413898,91.9
3,2,0,0,0,現物総額,5167,100,5123,100,6076,100,2951,100,4644,100,2681,100,5286,100
3,3,0,0,0,食料,2513,48.6,2866,55.9,2439,40.1,2927,99.2,4446,95.7,1345,50.2,2337,44.2
3,3,0,0,0,住居,1469,28.4,1032,20.1,2064,34,-,-,-,-,1253,46.7,963,18.2
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,130,2.5,145,2.8,164,2.7,24,0.8,198,4.3,-,-,155,2.9
3,3,0,0,0,被服及び履物,338,6.5,419,8.2,393,6.5,-,-,-,-,46,1.7,836,15.8
3,3,0,0,0,保健医療,9,0.2,6,0.1,14,0.2,-,-,-,-,-,-,0,0
3,3,0,0,0,交通・通信,217,4.2,12,0.2,446,7.3,-,-,-,-,-,-,368,7
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,400,7.7,486,9.5,477,7.9,-,-,-,-,37,1.4,470,8.9
3,3,0,0,0,その他の消費支出,92,1.8,156,3,78,1.3,-,-,-,-,-,-,157,3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年4月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
