項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,6,1,10,1,茶類,1049,0.3,1097,0.4,1086,0.3,606,0.3,669,0.2,1034,0.3,924,0.3
2,6,1,10,2,コーヒー・ココア,962,0.3,1023,0.3,961,0.3,669,0.3,616,0.2,973,0.3,1028,0.3
2,6,1,10,3,他の飲料,2370,0.7,1679,0.6,2755,0.7,2155,0.9,1545,0.5,3203,1,2528,0.7
2,5,1,11,0,酒類,3213,1,3681,1.2,3177,0.8,1548,0.7,1990,0.7,2938,1,3312,0.9
2,5,1,12,0,外食,17843,5.4,15231,5.1,21552,5.7,9796,4.3,23182,8.1,14825,4.8,23280,6.3
2,6,1,12,1,一般外食,17449,5.2,15231,5.1,20817,5.5,9796,4.3,23182,8.1,14394,4.7,22705,6.2
2,6,1,12,2,学校給食,393,0.1,-,-,735,0.2,-,-,-,-,430,0.1,575,0.2
2,4,2,0,0,住居,22952,6.9,14337,4.8,30593,8,22436,9.8,29278,10.3,16183,5.3,27536,7.5
2,5,2,1,0,家賃地代,14756,4.4,9962,3.4,17944,4.7,17623,7.7,29278,10.3,14105,4.6,19905,5.4
2,5,2,2,0,設備修繕・維持,8196,2.5,4375,1.5,12649,3.3,4813,2.1,-,-,2078,0.7,7631,2.1
2,6,2,2,1,設備材料,1891,0.6,1368,0.5,2470,0.6,2796,1.2,-,-,89,0,1260,0.3
2,6,2,2,2,工事その他のサービス,6304,1.9,3007,1,10179,2.7,2016,0.9,-,-,1989,0.6,6371,1.7
2,4,3,0,0,光熱・水道,24809,7.5,22391,7.6,25764,6.8,22803,10,14266,5,30856,10,24761,6.7
2,5,3,1,0,電気代,11158,3.4,10123,3.4,11491,3,10264,4.5,4915,1.7,14182,4.6,10628,2.9
2,5,3,2,0,ガス代,8186,2.5,7430,2.5,8565,2.3,8475,3.7,9300,3.3,8884,2.9,8846,2.4
2,5,3,3,0,他の光熱,583,0.2,715,0.2,476,0.1,499,0.2,51,0,705,0.2,298,0.1
2,5,3,4,0,上下水道料,4882,1.5,4123,1.4,5232,1.4,3564,1.6,-,-,7084,2.3,4989,1.4
2,4,4,0,0,家具・家事用品,10202,3.1,11804,4,10169,2.7,4657,2,9572,3.4,8668,2.8,11612,3.2
2,5,4,1,0,家庭用耐久財,3417,1,5799,2,2694,0.7,235,0.1,714,0.3,563,0.2,4954,1.3
2,6,4,1,1,家事用耐久財,2140,0.6,3563,1.2,1708,0.4,148,0.1,-,-,513,0.2,2131,0.6
2,6,4,1,2,冷暖房用器具,232,0.1,81,0,416,0.1,-,-,-,-,28,0,24,0
2,6,4,1,3,一般家具,1045,0.3,2155,0.7,570,0.1,87,0,714,0.3,22,0,2799,0.8
2,5,4,2,0,室内装備・装飾品,363,0.1,383,0.1,404,0.1,256,0.1,1790,0.6,154,0.1,323,0.1
2,5,4,3,0,寝具類,947,0.3,558,0.2,1065,0.3,153,0.1,1255,0.4,2498,0.8,544,0.1
2,5,4,4,0,家事雑貨,2470,0.7,2318,0.8,2737,0.7,1850,0.8,4789,1.7,2138,0.7,2684,0.7
2,5,4,5,0,家事用消耗品,2544,0.8,2210,0.7,2884,0.8,1830,0.8,1024,0.4,2625,0.9,2653,0.7
2,5,4,6,0,家事サービス,462,0.1,535,0.2,385,0.1,334,0.1,-,-,690,0.2,454,0.1
2,4,5,0,0,被服及び履物,16527,5,9734,3.3,22827,6,8866,3.9,15010,5.3,15722,5.1,20759,5.7
2,5,5,1,0,和服,1,0,-,-,2,0,-,-,-,-,-,-,3,0
2,5,5,2,0,洋服,8518,2.6,4074,1.4,12222,3.2,4789,2.1,2851,1,9168,3,11352,3.1
2,6,5,2,1,男子用洋服,2713,0.8,1206,0.4,4413,1.2,749,0.3,854,0.3,1124,0.4,4231,1.2
2,6,5,2,2,婦人用洋服,5134,1.5,2868,1,6504,1.7,3654,1.6,1997,0.7,7907,2.6,6252,1.7
2,6,5,2,3,子供用洋服,671,0.2,-,-,1305,0.3,385,0.2,-,-,137,0,869,0.2
2,5,5,3,0,シャツ・セーター類,2676,0.8,1792,0.6,3580,0.9,854,0.4,3288,1.2,2797,0.9,2948,0.8
2,6,5,3,1,男子用シャツ・セーター類,873,0.3,452,0.2,1425,0.4,120,0.1,77,0,189,0.1,941,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1609,0.5,1340,0.5,1757,0.5,734,0.3,3211,1.1,2594,0.8,1697,0.5
2,6,5,3,3,子供用シャツ・セーター類,193,0.1,-,-,398,0.1,-,-,-,-,13,0,310,0.1
2,5,5,4,0,下着類,820,0.2,417,0.1,1111,0.3,174,0.1,238,0.1,1380,0.4,914,0.2
2,6,5,4,1,男子用下着類,212,0.1,150,0.1,247,0.1,12,0,-,-,435,0.1,223,0.1
2,6,5,4,2,婦人用下着類,509,0.2,268,0.1,666,0.2,162,0.1,238,0.1,908,0.3,538,0.1
2,6,5,4,3,子供用下着類,99,0,-,-,198,0.1,-,-,-,-,37,0,153,0
2,5,5,5,0,生地・糸類,174,0.1,97,0,263,0.1,39,0,60,0,111,0,190,0.1
2,5,5,6,0,他の被服,890,0.3,499,0.2,1319,0.3,481,0.2,1163,0.4,468,0.2,1232,0.3
2,5,5,7,0,履物類,2455,0.7,1773,0.6,3223,0.8,2374,1,7411,2.6,1070,0.3,3048,0.8
2,5,5,8,0,被服関連サービス,994,0.3,1082,0.4,1107,0.3,155,0.1,-,-,728,0.2,1072,0.3
2,4,6,0,0,保健医療,15977,4.8,15818,5.3,16746,4.4,11803,5.2,5660,2,15922,5.2,14322,3.9
2,5,6,1,0,医薬品,2785,0.8,3017,1,2543,0.7,2674,1.2,2943,1,3262,1.1,2257,0.6
2,5,6,2,0,健康保持用摂取品,1712,0.5,1791,0.6,1307,0.3,2022,0.9,188,0.1,3329,1.1,1216,0.3
2,5,6,3,0,保健医療用品・器具,2734,0.8,1727,0.6,3492,0.9,3744,1.6,996,0.4,1781,0.6,2493,0.7
2,5,6,4,0,保健医療サービス,8746,2.6,9283,3.1,9403,2.5,3364,1.5,1533,0.5,7549,2.5,8356,2.3
2,4,7,0,0,交通・通信,36804,11.1,27718,9.4,47823,12.6,21347,9.3,32482,11.4,26076,8.5,38124,10.4
2,5,7,1,0,交通,9326,2.8,6406,2.2,12339,3.2,3104,1.4,4051,1.4,9756,3.2,11991,3.3
2,5,7,2,0,自動車等関係費,14506,4.4,11439,3.9,19439,5.1,8111,3.6,4417,1.6,5328,1.7,9284,2.5
2,6,7,2,1,自動車等購入,4018,1.2,3963,1.3,5371,1.4,343,0.2,-,-,-,-,-,-
2,6,7,2,2,自転車購入,916,0.3,-,-,1256,0.3,3726,1.6,-,-,363,0.1,1513,0.4
2,6,7,2,3,自動車等維持,9572,2.9,7476,2.5,12812,3.4,4042,1.8,4417,1.6,4964,1.6,7771,2.1
2,5,7,3,0,通信,12972,3.9,9873,3.3,16044,4.2,10132,4.4,24014,8.4,10992,3.6,16850,4.6
2,4,8,0,0,教育,14869,4.5,-,-,28077,7.4,6475,2.8,53203,18.7,9288,3,29579,8.1
2,5,8,1,0,授業料等,8348,2.5,-,-,14986,3.9,6350,2.8,52174,18.3,7157,2.3,15112,4.1
2,5,8,2,0,教科書・学習参考教材,1008,0.3,-,-,2021,0.5,125,0.1,1030,0.4,257,0.1,2295,0.6
2,5,8,3,0,補習教育,5513,1.7,-,-,11071,2.9,-,-,-,-,1874,0.6,12172,3.3
2,4,9,0,0,教養娯楽,36540,11,33091,11.2,42247,11.1,24327,10.6,20847,7.3,29524,9.6,40001,10.9
2,5,9,1,0,教養娯楽用耐久財,4720,1.4,4891,1.7,5170,1.4,997,0.4,-,-,4704,1.5,5352,1.5
2,5,9,2,0,教養娯楽用品,6946,2.1,5830,2,8292,2.2,5239,2.3,8222,2.9,5511,1.8,8333,2.3
2,5,9,3,0,書籍・他の印刷物,3806,1.1,4168,1.4,3627,1,3560,1.6,3163,1.1,3546,1.2,3352,0.9
2,5,9,4,0,教養娯楽サービス,21069,6.3,18202,6.2,25158,6.6,14531,6.4,9461,3.3,15764,5.1,22963,6.3
2,6,9,4,1,宿泊料,1959,0.6,765,0.3,2598,0.7,1132,0.5,-,-,3907,1.3,1495,0.4
2,6,9,4,2,パック旅行費,4121,1.2,5366,1.8,3287,0.9,6672,2.9,-,-,1593,0.5,3030,0.8
2,6,9,4,3,月謝類,4671,1.4,2230,0.8,7634,2,1604,0.7,4351,1.5,882,0.3,6547,1.8
2,6,9,4,4,他の教養娯楽サービス,10318,3.1,9842,3.3,11639,3.1,5122,2.2,5110,1.8,9381,3.1,11892,3.2
2,4,10,0,0,その他の消費支出,68972,20.7,81879,27.7,64646,17,44778,19.6,23210,8.2,61457,20,70354,19.2
2,5,10,1,0,諸雑費,27224,8.2,28374,9.6,27175,7.1,21546,9.4,17550,6.2,27665,9,31515,8.6
2,6,10,1,1,理美容サービス,4412,1.3,4899,1.7,4270,1.1,3372,1.5,6889,2.4,4121,1.3,4681,1.3
2,6,10,1,2,理美容用品,4816,1.4,4261,1.4,5173,1.4,5335,2.3,5316,1.9,4648,1.5,5235,1.4
2,6,10,1,3,身の回り用品,2919,0.9,3339,1.1,3295,0.9,666,0.3,1775,0.6,1101,0.4,4942,1.3
2,6,10,1,4,たばこ,736,0.2,664,0.2,710,0.2,1295,0.6,2195,0.8,693,0.2,1107,0.3
2,6,10,1,5,他の諸雑費,14342,4.3,15210,5.1,13727,3.6,10878,4.8,1375,0.5,17102,5.6,15550,4.2
2,5,10,2,0,こづかい,9747,2.9,8073,2.7,12450,3.3,1415,0.6,4274,1.5,8695,2.8,11940,3.3
2,5,10,3,0,交際費,26624,8,43634,14.7,15630,4.1,20850,9.1,1386,0.5,23587,7.7,15278,4.2
2,6,10,3,1,食料,5374,1.6,6758,2.3,4033,1.1,4215,1.8,873,0.3,8100,2.6,4356,1.2
2,6,10,3,2,家具・家事用品,248,0.1,313,0.1,238,0.1,193,0.1,215,0.1,91,0,238,0.1
2,6,10,3,3,被服及び履物,1001,0.3,1370,0.5,933,0.2,449,0.2,298,0.1,374,0.1,245,0.1
2,6,10,3,4,教養娯楽,957,0.3,1223,0.4,812,0.2,459,0.2,-,-,1109,0.4,832,0.2
2,6,10,3,5,他の物品サービス,565,0.2,855,0.3,450,0.1,223,0.1,-,-,320,0.1,535,0.1
2,6,10,3,6,贈与金,15619,4.7,30422,10.3,5982,1.6,13139,5.8,-,-,11241,3.7,5915,1.6
2,6,10,3,7,他の交際費,2859,0.9,2693,0.9,3181,0.8,2172,1,-,-,2352,0.8,3156,0.9
2,5,10,4,0,仕送り金,5377,1.6,1798,0.6,9392,2.5,968,0.4,-,-,1510,0.5,11621,3.2
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,22783,6.8,1106,0.4,42637,11.2,7315,3.2,57233,20.1,14108,4.6,45569,12.4
2,3,0,0,0,（再掲）教養娯楽関係費,40722,12.2,38389,13,46178,12.1,26183,11.5,21833,7.7,32579,10.6,42302,11.5
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,20996,6.3,32220,10.9,15374,4,14106,6.2,-,-,12751,4.1,17536,4.8
2,3,0,0,0,（再掲）経常消費支出,233842,70.3,206475,69.8,262841,69.1,169685,74.3,205287,72.2,238651,77.6,254621,69.4
2,3,0,0,0,（再掲）情報通信関係費,16027,4.8,12579,4.3,19322,5.1,12512,5.5,20837,7.3,14784,4.8,18977,5.2
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,284727,85.6,245402,82.9,328980,86.5,191584,83.9,255219,89.7,278528,90.6,321977,87.7
3,2,0,0,0,現物総額,5534,100,5669,100,5965,100,2741,100,3968,100,4996,100,4791,100
3,3,0,0,0,食料,2945,53.2,3331,58.8,2662,44.6,2554,93.2,3372,85,3271,65.5,2561,53.5
3,3,0,0,0,住居,1713,31,1008,17.8,2548,42.7,-,-,-,-,1417,28.4,1458,30.4
3,3,0,0,0,光熱・水道,5,0.1,-,-,10,0.2,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,233,4.2,556,9.8,69,1.2,42,1.5,-,-,2,0,272,5.7
3,3,0,0,0,被服及び履物,64,1.2,58,1,87,1.5,-,-,-,-,16,0.3,-,-
3,3,0,0,0,保健医療,8,0.1,13,0.2,4,0.1,-,-,-,-,19,0.4,6,0.1
3,3,0,0,0,交通・通信,133,2.4,44,0.8,243,4.1,-,-,-,-,-,-,217,4.5
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,312,5.6,569,10,208,3.5,133,4.9,596,15,10,0.2,136,2.8
3,3,0,0,0,その他の消費支出,122,2.2,90,1.6,135,2.3,12,0.4,-,-,262,5.2,140,2.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年3月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
