項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,6,4,1,2,冷暖房用器具,3594,1.1,3147,1.1,3892,1,-,-,-,-,6320,1.7,1988,0.6
2,6,4,1,3,一般家具,1679,0.5,3433,1.2,473,0.1,-,-,-,-,1327,0.4,873,0.2
2,5,4,2,0,室内装備・装飾品,617,0.2,774,0.3,502,0.1,293,0.1,271,0.1,731,0.2,594,0.2
2,5,4,3,0,寝具類,757,0.2,729,0.3,752,0.2,480,0.2,1265,0.4,1056,0.3,1007,0.3
2,5,4,4,0,家事雑貨,2610,0.8,1952,0.7,3430,0.9,1748,0.8,5143,1.8,2179,0.6,3080,0.9
2,5,4,5,0,家事用消耗品,3086,0.9,2719,1,3506,0.9,2619,1.2,4155,1.4,2993,0.8,3220,0.9
2,5,4,6,0,家事サービス,1150,0.3,946,0.3,1461,0.4,356,0.2,25,0,1117,0.3,1795,0.5
2,4,5,0,0,被服及び履物,14237,4.3,10215,3.7,18261,4.7,6303,2.8,14145,4.8,17417,4.8,18288,5.2
2,5,5,1,0,和服,171,0.1,153,0.1,147,0,-,-,-,-,449,0.1,497,0.1
2,5,5,2,0,洋服,5411,1.6,2665,1,7606,2,2177,1,4860,1.7,8468,2.3,7658,2.2
2,6,5,2,1,男子用洋服,2091,0.6,670,0.2,3635,0.9,128,0.1,-,-,2160,0.6,3543,1
2,6,5,2,2,婦人用洋服,2941,0.9,1995,0.7,3183,0.8,1980,0.9,4435,1.5,6036,1.7,3558,1
2,6,5,2,3,子供用洋服,379,0.1,-,-,788,0.2,68,0,425,0.1,272,0.1,557,0.2
2,5,5,3,0,シャツ・セーター類,3579,1.1,3148,1.1,4489,1.2,1010,0.4,2725,0.9,3040,0.8,4017,1.1
2,6,5,3,1,男子用シャツ・セーター類,1105,0.3,790,0.3,1700,0.4,73,0,91,0,457,0.1,1020,0.3
2,6,5,3,2,婦人用シャツ・セーター類,2290,0.7,2358,0.9,2397,0.6,830,0.4,1971,0.7,2535,0.7,2810,0.8
2,6,5,3,3,子供用シャツ・セーター類,184,0.1,-,-,392,0.1,107,0,664,0.2,48,0,187,0.1
2,5,5,4,0,下着類,1309,0.4,1091,0.4,1606,0.4,566,0.3,1305,0.4,1350,0.4,1476,0.4
2,6,5,4,1,男子用下着類,439,0.1,417,0.2,475,0.1,198,0.1,98,0,528,0.1,425,0.1
2,6,5,4,2,婦人用下着類,762,0.2,674,0.2,917,0.2,310,0.1,846,0.3,737,0.2,918,0.3
2,6,5,4,3,子供用下着類,107,0,-,-,215,0.1,58,0,361,0.1,85,0,134,0
2,5,5,5,0,生地・糸類,132,0,142,0.1,126,0,113,0.1,89,0,131,0,127,0
2,5,5,6,0,他の被服,897,0.3,702,0.3,929,0.2,568,0.3,1087,0.4,1698,0.5,1229,0.4
2,5,5,7,0,履物類,1864,0.6,1446,0.5,2350,0.6,1795,0.8,3732,1.3,1424,0.4,2175,0.6
2,5,5,8,0,被服関連サービス,874,0.3,867,0.3,1008,0.3,74,0,347,0.1,857,0.2,1110,0.3
2,4,6,0,0,保健医療,16555,5,15280,5.5,17951,4.6,19333,8.6,10579,3.6,13639,3.8,17660,5
2,5,6,1,0,医薬品,2765,0.8,3298,1.2,2392,0.6,2093,0.9,1303,0.4,2792,0.8,2148,0.6
2,5,6,2,0,健康保持用摂取品,1822,0.6,2758,1,988,0.3,1849,0.8,443,0.2,1828,0.5,618,0.2
2,5,6,3,0,保健医療用品・器具,1845,0.6,1339,0.5,2300,0.6,712,0.3,1734,0.6,2546,0.7,1789,0.5
2,5,6,4,0,保健医療サービス,10123,3.1,7885,2.9,12271,3.2,14680,6.5,7099,2.4,6472,1.8,13106,3.7
2,4,7,0,0,交通・通信,41551,12.6,24587,8.9,61702,15.9,17788,7.9,28547,9.7,35468,9.8,36302,10.4
2,5,7,1,0,交通,9119,2.8,8031,2.9,10004,2.6,4586,2,6498,2.2,12370,3.4,11544,3.3
2,5,7,2,0,自動車等関係費,19653,5.9,7394,2.7,35191,9.1,4156,1.8,7946,2.7,10111,2.8,10180,2.9
2,6,7,2,1,自動車等購入,10500,3.2,-,-,23935,6.2,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,367,0.1,551,0.2,349,0.1,-,-,-,-,-,-,195,0.1
2,6,7,2,3,自動車等維持,8787,2.7,6843,2.5,10907,2.8,4156,1.8,7946,2.7,10111,2.8,9985,2.9
2,5,7,3,0,通信,12779,3.9,9162,3.3,16507,4.2,9047,4,14102,4.8,12987,3.6,14578,4.2
2,4,8,0,0,教育,12940,3.9,-,-,22481,5.8,9703,4.3,60244,20.5,22943,6.3,21044,6
2,5,8,1,0,授業料等,8484,2.6,-,-,13081,3.4,7967,3.5,49466,16.9,20912,5.8,14280,4.1
2,5,8,2,0,教科書・学習参考教材,141,0,-,-,293,0.1,-,-,-,-,120,0,210,0.1
2,5,8,3,0,補習教育,4315,1.3,-,-,9107,2.3,1736,0.8,10778,3.7,1911,0.5,6554,1.9
2,4,9,0,0,教養娯楽,40643,12.3,33951,12.3,51650,13.3,18336,8.1,24395,8.3,33878,9.3,42356,12.1
2,5,9,1,0,教養娯楽用耐久財,2696,0.8,2873,1,3330,0.9,204,0.1,1268,0.4,1012,0.3,1578,0.5
2,5,9,2,0,教養娯楽用品,7852,2.4,5029,1.8,10993,2.8,5362,2.4,9431,3.2,6778,1.9,7254,2.1
2,5,9,3,0,書籍・他の印刷物,3921,1.2,4618,1.7,3501,0.9,3079,1.4,1514,0.5,3650,1,3813,1.1
2,5,9,4,0,教養娯楽サービス,26175,7.9,21431,7.8,33826,8.7,9690,4.3,12182,4.2,22439,6.2,29710,8.5
2,6,9,4,1,宿泊料,2976,0.9,3033,1.1,3688,0.9,999,0.4,829,0.3,1077,0.3,2158,0.6
2,6,9,4,2,パック旅行費,8701,2.6,7326,2.7,11223,2.9,1016,0.5,2368,0.8,8230,2.3,9530,2.7
2,6,9,4,3,月謝類,5050,1.5,1713,0.6,8911,2.3,916,0.4,550,0.2,3925,1.1,8678,2.5
2,6,9,4,4,他の教養娯楽サービス,9449,2.9,9359,3.4,10004,2.6,6759,3,8435,2.9,9207,2.5,9344,2.7
2,4,10,0,0,その他の消費支出,59975,18.1,63431,23,61541,15.8,37749,16.8,26042,8.9,55105,15.2,69016,19.7
2,5,10,1,0,諸雑費,26735,8.1,23204,8.4,30913,7.9,19311,8.6,14118,4.8,27141,7.5,32352,9.3
2,6,10,1,1,理美容サービス,3924,1.2,4690,1.7,3402,0.9,4493,2,2862,1,2906,0.8,3302,0.9
2,6,10,1,2,理美容用品,4561,1.4,3808,1.4,5451,1.4,3124,1.4,5840,2,4563,1.3,4874,1.4
2,6,10,1,3,身の回り用品,3147,1,1380,0.5,4657,1.2,2589,1.1,1849,0.6,3731,1,4470,1.3
2,6,10,1,4,たばこ,1118,0.3,1117,0.4,1227,0.3,490,0.2,-,-,1073,0.3,1579,0.5
2,6,10,1,5,他の諸雑費,13985,4.2,12210,4.4,16176,4.2,8615,3.8,3568,1.2,14868,4.1,18127,5.2
2,5,10,2,0,こづかい,10065,3,10858,3.9,10691,2.7,1745,0.8,8209,2.8,9919,2.7,12386,3.5
2,5,10,3,0,交際費,19491,5.9,27373,9.9,13846,3.6,15739,7,3715,1.3,16407,4.5,16006,4.6
2,6,10,3,1,食料,7364,2.2,10254,3.7,4776,1.2,6701,3,1497,0.5,7925,2.2,6387,1.8
2,6,10,3,2,家具・家事用品,336,0.1,488,0.2,222,0.1,236,0.1,-,-,311,0.1,296,0.1
2,6,10,3,3,被服及び履物,453,0.1,673,0.2,320,0.1,186,0.1,-,-,368,0.1,624,0.2
2,6,10,3,4,教養娯楽,680,0.2,1127,0.4,324,0.1,366,0.2,417,0.1,721,0.2,649,0.2
2,6,10,3,5,他の物品サービス,285,0.1,416,0.2,162,0,78,0,-,-,447,0.1,382,0.1
2,6,10,3,6,贈与金,6859,2.1,11158,4,4092,1.1,2930,1.3,600,0.2,5091,1.4,5260,1.5
2,6,10,3,7,他の交際費,3515,1.1,3256,1.2,3949,1,5241,2.3,1201,0.4,1544,0.4,2407,0.7
2,5,10,4,0,仕送り金,3684,1.1,1996,0.7,6092,1.6,954,0.4,-,-,1637,0.5,8273,2.4
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,17132,5.2,704,0.3,30380,7.8,10332,4.6,63295,21.6,26841,7.4,29791,8.5
2,3,0,0,0,（再掲）教養娯楽関係費,46049,13.9,40029,14.5,55832,14.4,21743,9.7,29225,10,43199,11.9,47816,13.7
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,10543,3.2,13154,4.8,10184,2.6,3883,1.7,600,0.2,6728,1.9,13533,3.9
2,3,0,0,0,（再掲）経常消費支出,231610,70,206767,75,257902,66.3,175325,77.8,211717,72.2,249987,69,249851,71.4
2,3,0,0,0,（再掲）情報通信関係費,16278,4.9,12811,4.6,19802,5.1,11797,5.2,20470,7,17266,4.8,17987,5.1
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,282228,85.3,240999,87.4,328080,84.4,186256,82.7,260368,88.8,305151,84.2,311464,89.1
3,2,0,0,0,現物総額,7133,100,8327,100,6238,100,7251,100,8412,100,6390,100,4894,100
3,3,0,0,0,食料,5358,75.1,6500,78.1,4040,64.8,5942,81.9,2865,34.1,6268,98.1,3902,79.7
3,3,0,0,0,住居,561,7.9,697,8.4,662,10.6,-,-,-,-,-,-,592,12.1
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,76,1.1,105,1.3,50,0.8,150,2.1,254,3,32,0.5,22,0.4
3,3,0,0,0,被服及び履物,140,2,136,1.6,169,2.7,196,2.7,1220,14.5,-,-,19,0.4
3,3,0,0,0,保健医療,26,0.4,23,0.3,13,0.2,81,1.1,-,-,51,0.8,49,1
3,3,0,0,0,交通・通信,327,4.6,361,4.3,322,5.2,656,9,4073,48.4,8,0.1,81,1.7
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,557,7.8,354,4.3,951,15.2,39,0.5,-,-,-,-,181,3.7
3,3,0,0,0,その他の消費支出,88,1.2,151,1.8,31,0.5,187,2.6,-,-,31,0.5,47,1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年7月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
