項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,454,-,738,-,855,-,944,-,935,-,898,-,1015,-,4160,-,2111,-
0,0,0,0,0,調査世帯数,735,-,33,-,58,-,64,-,66,-,66,-,63,-,69,-,316,-,159,-
0,0,0,0,0,世帯人員,2.94,-,3.28,-,3.67,-,3.8,-,3.57,-,3.34,-,3.12,-,2.8,-,2.35,-,2.27,-
0,0,0,0,0,有業人員,1.24,-,1.4,-,1.55,-,1.48,-,1.51,-,1.72,-,1.81,-,1.62,-,0.74,-,0.55,-
0,0,0,0,0,世帯主平均年齢,59.8,-,31.2,-,37,-,42,-,47.3,-,52.2,-,57,-,62.2,-,75.1,-,80.3,-
2,2,0,0,0,生計支出,297163,-,267099,-,290989,-,312769,-,385301,-,352574,-,337434,-,310566,-,253929,-,222745,-
2,3,0,0,0,消費支出,297163,100,267099,100,290989,100,312769,100,385301,100,352574,100,337434,100,310566,100,253929,100,222745,100
2,4,1,0,0,食料,82441,27.7,67283,25.2,75580,26,82083,26.2,92688,24.1,85032,24.1,90213,26.7,96602,31.1,77350,30.5,70659,31.7
2,5,1,1,0,穀類,6473,2.2,5263,2,5204,1.8,6409,2,7790,2,6679,1.9,7251,2.1,7225,2.3,6147,2.4,5505,2.5
2,6,1,1,1,米類,1937,0.7,1119,0.4,1308,0.4,1997,0.6,2291,0.6,2326,0.7,2057,0.6,1959,0.6,1928,0.8,1753,0.8
2,6,1,1,2,パン,2869,1,2819,1.1,2529,0.9,2723,0.9,3499,0.9,2659,0.8,3381,1,3303,1.1,2652,1,2376,1.1
2,6,1,1,3,麺類,1332,0.4,978,0.4,1076,0.4,1366,0.4,1465,0.4,1362,0.4,1564,0.5,1538,0.5,1271,0.5,1098,0.5
2,6,1,1,4,他の穀類,335,0.1,347,0.1,291,0.1,322,0.1,535,0.1,332,0.1,249,0.1,425,0.1,296,0.1,277,0.1
2,5,1,2,0,魚介類,5932,2,3064,1.1,3762,1.3,4083,1.3,4536,1.2,4816,1.4,5793,1.7,7322,2.4,7268,2.9,6766,3
2,6,1,2,1,生鮮魚介,3417,1.1,1787,0.7,2406,0.8,2347,0.8,2729,0.7,2615,0.7,3214,1,4049,1.3,4221,1.7,3975,1.8
2,6,1,2,2,塩干魚介,1167,0.4,569,0.2,553,0.2,924,0.3,789,0.2,1016,0.3,1017,0.3,1499,0.5,1463,0.6,1298,0.6
2,6,1,2,3,魚肉練製品,483,0.2,226,0.1,221,0.1,266,0.1,379,0.1,333,0.1,616,0.2,609,0.2,601,0.2,600,0.3
2,6,1,2,4,他の魚介加工品,864,0.3,482,0.2,583,0.2,546,0.2,640,0.2,852,0.2,946,0.3,1165,0.4,983,0.4,892,0.4
2,5,1,3,0,肉類,7641,2.6,5379,2,7026,2.4,8014,2.6,8573,2.2,8383,2.4,8590,2.5,9723,3.1,6830,2.7,5911,2.7
2,6,1,3,1,生鮮肉,6093,2.1,4384,1.6,5411,1.9,6513,2.1,6712,1.7,6771,1.9,6999,2.1,7674,2.5,5440,2.1,4632,2.1
2,6,1,3,2,加工肉,1548,0.5,995,0.4,1615,0.6,1501,0.5,1861,0.5,1612,0.5,1591,0.5,2048,0.7,1390,0.5,1280,0.6
2,5,1,4,0,乳卵類,4243,1.4,3061,1.1,3895,1.3,3957,1.3,4516,1.2,3795,1.1,3705,1.1,5080,1.6,4443,1.7,4366,2
2,6,1,4,1,牛乳,1488,0.5,938,0.4,1411,0.5,1378,0.4,1424,0.4,1117,0.3,1011,0.3,1572,0.5,1765,0.7,1857,0.8
2,6,1,4,2,乳製品,1973,0.7,1728,0.6,1853,0.6,1839,0.6,2143,0.6,1962,0.6,1998,0.6,2444,0.8,1891,0.7,1769,0.8
2,6,1,4,3,卵,783,0.3,395,0.1,631,0.2,740,0.2,949,0.2,716,0.2,696,0.2,1065,0.3,788,0.3,741,0.3
2,5,1,5,0,野菜・海藻,10684,3.6,6606,2.5,7125,2.4,8559,2.7,9505,2.5,9688,2.7,9304,2.8,13334,4.3,12342,4.9,11628,5.2
2,6,1,5,1,生鮮野菜,7622,2.6,4951,1.9,5360,1.8,6171,2,6773,1.8,7085,2,6344,1.9,9367,3,8776,3.5,8345,3.7
2,6,1,5,2,乾物・海藻,725,0.2,483,0.2,481,0.2,501,0.2,739,0.2,553,0.2,690,0.2,841,0.3,855,0.3,797,0.4
2,6,1,5,3,大豆加工品,1157,0.4,648,0.2,749,0.3,878,0.3,1139,0.3,1101,0.3,1008,0.3,1645,0.5,1272,0.5,1198,0.5
2,6,1,5,4,他の野菜・海藻加工品,1181,0.4,524,0.2,535,0.2,1009,0.3,854,0.2,949,0.3,1261,0.4,1480,0.5,1438,0.6,1288,0.6
2,5,1,6,0,果物,3211,1.1,2113,0.8,1866,0.6,2855,0.9,2396,0.6,2264,0.6,2652,0.8,3781,1.2,4023,1.6,3757,1.7
2,6,1,6,1,生鮮果物,2873,1,1942,0.7,1674,0.6,2597,0.8,2112,0.5,1963,0.6,2399,0.7,3323,1.1,3614,1.4,3483,1.6
2,6,1,6,2,果物加工品,338,0.1,171,0.1,191,0.1,259,0.1,283,0.1,301,0.1,253,0.1,458,0.1,409,0.2,274,0.1
2,5,1,7,0,油脂・調味料,3738,1.3,2658,1,2857,1,3090,1,4214,1.1,3721,1.1,4198,1.2,4354,1.4,3792,1.5,3632,1.6
2,6,1,7,1,油脂,448,0.2,239,0.1,416,0.1,403,0.1,354,0.1,334,0.1,480,0.1,751,0.2,452,0.2,481,0.2
2,6,1,7,2,調味料,3290,1.1,2420,0.9,2441,0.8,2688,0.9,3860,1,3387,1,3719,1.1,3603,1.2,3340,1.3,3151,1.4
2,5,1,8,0,菓子類,5293,1.8,4788,1.8,5651,1.9,6842,2.2,6150,1.6,5032,1.4,5883,1.7,4991,1.6,4778,1.9,4422,2
2,5,1,9,0,調理食品,10066,3.4,7779,2.9,8261,2.8,8300,2.7,10666,2.8,10076,2.9,11758,3.5,13053,4.2,9767,3.8,9247,4.2
2,6,1,9,1,主食的調理食品,4234,1.4,3885,1.5,3590,1.2,3584,1.1,4523,1.2,4740,1.3,4847,1.4,5602,1.8,3874,1.5,3638,1.6
