項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,496,-,680,-,856,-,1001,-,910,-,791,-,1083,-,4184,-,1849,-
0,0,0,0,0,調査世帯数,730,-,35,-,50,-,65,-,71,-,66,-,58,-,76,-,309,-,138,-
0,0,0,0,0,世帯人員,2.93,-,3.24,-,3.42,-,3.88,-,3.43,-,3.64,-,3.09,-,2.84,-,2.33,-,2.2,-
0,0,0,0,0,有業人員,1.28,-,1.58,-,1.42,-,1.6,-,1.51,-,1.88,-,1.89,-,1.7,-,0.76,-,0.49,-
0,0,0,0,0,世帯主平均年齢,59.4,-,31.1,-,36.9,-,41.9,-,47.2,-,51.9,-,57,-,62,-,74.3,-,80.2,-
2,2,0,0,0,生計支出,336347,-,275076,-,375481,-,362539,-,374153,-,447879,-,430551,-,306193,-,288595,-,298879,-
2,3,0,0,0,消費支出,336347,100,275076,100,375481,100,362539,100,374153,100,447879,100,430551,100,306193,100,288595,100,298879,100
2,4,1,0,0,食料,80864,24,62779,22.8,79393,21.1,91016,25.1,88023,23.5,104659,23.4,89415,20.8,84612,27.6,71698,24.8,67948,22.7
2,5,1,1,0,穀類,5931,1.8,5042,1.8,5755,1.5,6633,1.8,6822,1.8,7741,1.7,6057,1.4,6444,2.1,5158,1.8,4999,1.7
2,6,1,1,1,米類,1436,0.4,843,0.3,783,0.2,1196,0.3,1618,0.4,2491,0.6,918,0.2,1872,0.6,1373,0.5,1619,0.5
2,6,1,1,2,パン,2734,0.8,2510,0.9,3240,0.9,3485,1,3281,0.9,2957,0.7,3526,0.8,2528,0.8,2250,0.8,2003,0.7
2,6,1,1,3,麺類,1260,0.4,1210,0.4,1277,0.3,1264,0.3,1346,0.4,1602,0.4,1105,0.3,1611,0.5,1105,0.4,957,0.3
2,6,1,1,4,他の穀類,501,0.1,479,0.2,455,0.1,687,0.2,578,0.2,692,0.2,507,0.1,434,0.1,429,0.1,420,0.1
2,5,1,2,0,魚介類,6325,1.9,2795,1,3618,1,3931,1.1,4737,1.3,7966,1.8,5939,1.4,6780,2.2,7651,2.7,7849,2.6
2,6,1,2,1,生鮮魚介,3800,1.1,1608,0.6,1896,0.5,2336,0.6,2987,0.8,4862,1.1,3382,0.8,4025,1.3,4654,1.6,4735,1.6
2,6,1,2,2,塩干魚介,1120,0.3,521,0.2,701,0.2,777,0.2,832,0.2,1510,0.3,845,0.2,1199,0.4,1345,0.5,1387,0.5
2,6,1,2,3,魚肉練製品,556,0.2,189,0.1,372,0.1,324,0.1,410,0.1,610,0.1,691,0.2,663,0.2,647,0.2,649,0.2
