項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,454,738,855,944,935,898,1015,4160,2111
0,0,0,0,0,0,0,調査世帯数,735,-,33,58,64,66,66,63,69,316,159
0,0,0,0,0,0,0,世帯人員,2.94,-,3.28,3.67,3.8,3.57,3.34,3.12,2.8,2.35,2.27
0,0,0,0,0,0,0,有業人員,1.24,-,1.4,1.55,1.48,1.51,1.72,1.81,1.62,0.74,0.55
0,0,0,0,0,0,0,世帯主平均年齢,59.8,-,31.2,37,42,47.3,52.2,57,62.2,75.1,80.3
2,2,0,0,0,0,0,生計支出,297163,-0.4,267099,290989,312769,385301,352574,337434,310566,253929,222745
2,3,0,0,0,102-981,0,消費支出,297163,0.2,267099,290989,312769,385301,352574,337434,310566,253929,222745
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,88072,2.4,69888,78684,86184,95036,90017,96830,102685,84639,76346
2,5,1,1,0,102-160,0,穀類,6735,1.8,5263,5341,6435,8003,6952,7344,7421,6570,6003
2,6,1,1,1,102,0,米類,1947,5.8,1119,1308,1997,2331,2326,2057,1959,1942,1781
2,7,1,1,1,102,102,米,1947,5.8,1119,1308,1997,2331,2326,2057,1959,1942,1781
2,6,1,1,2,"120,　129",0,パン,2912,4.3,2819,2659,2733,3503,2660,3426,3391,2698,2434
2,7,1,1,2,"120,　129",120,食パン,939,16.2,576,647,836,893,831,985,1166,1022,893
2,7,1,1,2,"120,　129",129,他のパン,1973,-0.6,2243,2011,1897,2611,1829,2441,2225,1677,1541
2,6,1,1,3,130-139,0,麺類,1537,2.5,978,1084,1384,1633,1633,1611,1645,1625,1511
2,7,1,1,3,130-139,130,生うどん・そば,204,-10.1,147,148,161,175,194,221,287,215,213
2,7,1,1,3,130-139,131,乾うどん・そば,437,20.1,60,90,253,377,468,298,382,627,632
2,7,1,1,3,130-139,134,スパゲッティ,117,7.3,105,124,185,180,127,179,128,71,67
2,7,1,1,3,130-139,133,中華麺,369,-10.9,260,356,366,427,352,384,345,376,361
2,7,1,1,3,130-139,135,カップ麺,239,9.6,271,193,271,294,328,372,231,179,110
2,7,1,1,3,130-139,132,即席麺,91,8.3,93,90,71,101,78,73,173,80,48
2,7,1,1,3,130-139,139,他の麺類,80,-4.8,42,82,77,80,86,84,99,77,79
2,6,1,1,4,140-160,0,他の穀類,339,-30.1,347,291,322,535,332,249,425,305,277
2,7,1,1,4,140-160,140,小麦粉,54,10.2,23,27,66,59,66,44,94,47,39
2,7,1,1,4,140-160,150,もち,37,-24.5,29,-,-,21,2,29,53,61,77
2,7,1,1,4,140-160,160,他の穀類のその他,248,-35.9,295,264,255,455,265,176,278,196,161
2,5,1,2,0,170-217,0,魚介類,6277,-3.1,3223,3776,4145,4559,4941,6048,7756,7872,7296
2,6,1,2,1,170-194,0,生鮮魚介,3501,-7.6,1787,2420,2391,2729,2630,3225,4068,4400,4028
2,7,1,2,1,170-189,0,鮮魚,3260,-7.7,1675,2301,2249,2582,2459,3074,3708,4076,3640
2,7,1,2,1,170-189,170,まぐろ,627,-3.5,189,311,406,592,353,617,818,802,835
2,7,1,2,1,170-189,172,あじ,128,-11.1,58,81,61,55,80,161,88,189,191
2,7,1,2,1,170-189,173,いわし,69,21.1,6,50,29,50,44,21,76,107,102
2,7,1,2,1,170-189,174,かつお,193,-24,75,102,115,176,227,93,180,259,217
2,7,1,2,1,170-189,175,かれい,59,22.9,12,48,17,8,44,47,73,90,65
2,7,1,2,1,170-189,176,さけ,391,-19.4,207,325,369,314,294,371,531,436,357
2,7,1,2,1,170-189,177,さば,54,-18.2,30,53,58,44,84,73,57,46,47
2,7,1,2,1,170-189,178,さんま,18,-21.7,-,29,8,11,19,24,11,23,27
2,7,1,2,1,170-189,180,たい,70,-6.7,91,66,49,77,32,65,61,83,88
2,7,1,2,1,170-189,181,ぶり,152,-1.3,151,201,94,128,110,107,136,183,139
2,7,1,2,1,170-189,182,いか,124,-10.8,59,41,93,124,140,122,94,156,150
2,7,1,2,1,170-189,183,たこ,139,6.9,80,111,102,121,156,94,197,154,154
2,7,1,2,1,170-189,185,えび,209,-3.7,169,147,248,112,142,256,237,236,247
2,7,1,2,1,170-189,186,かに,14,-70.8,-,12,5,-,32,32,17,12,21
2,7,1,2,1,170-189,189,他の鮮魚,548,-8.8,270,333,425,393,387,553,525,718,501
2,7,1,2,1,170-189,187,さしみ盛合わせ,464,5.2,277,392,168,377,315,438,609,581,499
2,7,1,2,1,190-194,0,貝類,241,-6.6,112,119,143,147,170,151,360,325,387
2,7,1,2,1,190-194,190,あさり,88,-14.6,43,65,44,56,90,79,140,103,123
2,7,1,2,1,190-194,192,しじみ,35,-14.6,22,-,21,22,16,23,36,55,61
2,7,1,2,1,190-194,191,かき(貝),7,600,26,6,-,6,11,5,-,7,13
2,7,1,2,1,190-194,194,ほたて貝,77,26.2,12,20,21,49,37,43,102,122,156
2,7,1,2,1,190-194,193,他の貝,34,-34.6,8,28,56,14,15,-,82,38,33
2,6,1,2,2,195-202,0,塩干魚介,1256,4.9,569,553,924,789,1125,1017,1499,1652,1436
2,7,1,2,2,195-202,195,塩さけ,195,14,87,87,102,73,151,140,250,280,250
2,7,1,2,2,195-202,196,たらこ,189,10.5,41,64,80,204,187,183,231,238,192
2,7,1,2,2,195-202,197,しらす干し,168,-16.4,148,113,74,161,174,146,170,204,206
2,7,1,2,2,195-202,198,干しあじ,102,-1,27,44,83,19,64,74,118,153,160
2,7,1,2,2,195-202,202,他の塩干魚介,602,9.3,265,245,586,330,549,473,730,777,628
2,6,1,2,3,203-209,0,魚肉練製品,567,3.8,226,221,266,379,334,738,630,770,892
2,7,1,2,3,203-209,203,揚げかまぼこ,156,-9.8,70,42,27,106,149,225,200,200,175
2,7,1,2,3,203-209,204,ちくわ,112,-5.1,58,71,81,88,84,184,101,130,120
2,7,1,2,3,203-209,205,かまぼこ,216,18,74,51,81,87,74,216,196,355,496
2,7,1,2,3,203-209,209,他の魚肉練製品,83,15.3,24,56,77,99,27,112,133,86,101
2,6,1,2,4,210-217,0,他の魚介加工品,953,0.7,641,583,563,662,852,1069,1559,1049,940
2,7,1,2,4,210-217,210,かつお節・削り節,65,-3,44,40,39,52,36,43,56,93,76
2,7,1,2,4,210-217,213,魚介の漬物,273,-10.8,73,128,153,159,287,402,447,297,285
2,7,1,2,4,210-217,215,魚介のつくだ煮,75,-30.6,29,-,11,28,5,24,46,150,170
2,7,1,2,4,210-217,216,魚介の缶詰,245,13.4,144,265,191,258,195,339,311,236,226
2,7,1,2,4,210-217,217,他の魚介加工品のその他,296,18.9,351,149,169,165,330,260,700,273,182
2,5,1,3,0,"220-229,　22X",0,肉類,7853,8.4,5610,7026,8082,8573,8395,8678,10026,7203,6405
2,6,1,3,1,"220-224,　22X",0,生鮮肉,6153,8.9,4615,5411,6513,6712,6784,6999,7872,5509,4705
2,7,1,3,1,"220-224,　22X",220,牛肉,1954,19.4,986,1280,1595,1483,2156,2133,2962,2029,1942
2,7,1,3,1,"220-224,　22X",221,豚肉,2592,4,1932,2353,2872,3002,2723,3177,3018,2296,1835
2,7,1,3,1,"220-224,　22X",222,鶏肉,1244,2.2,1135,1454,1551,1757,1457,1332,1529,904,731
2,7,1,3,1,"220-224,　22X",22X,合いびき肉,229,24.5,270,283,376,298,270,218,223,164,130
2,7,1,3,1,"220-224,　22X",224,他の生鮮肉,134,10.7,291,42,119,173,178,139,139,115,66
2,6,1,3,2,225-229,0,加工肉,1699,6.7,995,1615,1569,1861,1612,1678,2155,1695,1700
2,7,1,3,2,225-229,225,ハム,600,-4.3,241,328,464,446,382,565,733,774,956
2,7,1,3,2,225-229,226,ソーセージ,614,11.4,489,822,636,749,589,600,736,535,471
2,7,1,3,2,225-229,227,ベーコン,245,3.8,73,285,259,354,284,286,313,195,178
2,7,1,3,2,225-229,229,他の加工肉,240,34.8,191,180,210,312,357,227,373,191,95
2,5,1,4,0,230-238,0,乳卵類,4260,4.3,3061,3895,3957,4516,3839,3706,5080,4473,4397
2,6,1,4,1,230,0,牛乳,1490,13.9,938,1411,1378,1424,1117,1011,1572,1770,1868
2,6,1,4,2,231-235,0,乳製品,1983,-3.2,1728,1853,1839,2143,2005,1999,2444,1907,1789
2,7,1,4,2,231-235,231,粉ミルク,31,-64.4,153,220,-,29,7,2,-,11,11
2,7,1,4,2,231-235,232,ヨーグルト,1187,-6.7,954,803,737,1131,1253,1182,1634,1262,1203
2,7,1,4,2,231-235,233,バター,117,15.8,75,122,197,166,61,120,120,103,67
2,7,1,4,2,231-235,234,チーズ,599,9.5,522,680,783,770,626,648,624,494,465
2,7,1,4,2,231-235,235,他の乳製品,49,19.5,23,28,122,47,58,47,66,37,43
2,6,1,4,3,238,0,卵,786,8.1,395,631,740,949,716,696,1065,797,741
2,5,1,5,0,"240-299,　26B,　26X",0,野菜・海藻,10822,-1.1,6606,7243,8559,9568,9778,9414,13350,12588,11924
2,6,1,5,1,"240-269,　26B,　26X",0,生鮮野菜,7677,-1.7,4951,5477,6171,6773,7157,6454,9367,8849,8442
2,7,1,5,1,240-249,0,葉茎菜,2084,-1.8,1181,1582,1701,1998,2062,1937,2549,2294,2181
2,7,1,5,1,240-249,240,キャベツ,228,-3.8,105,184,252,270,182,206,222,252,244
2,7,1,5,1,240-249,241,ほうれんそう,173,-17.2,87,151,120,133,145,157,201,209,243
2,7,1,5,1,240-249,242,はくさい,33,-17.5,32,19,26,41,32,40,27,35,41
2,7,1,5,1,240-249,243,ねぎ,267,1.1,122,163,216,308,304,233,330,285,278
2,7,1,5,1,240-249,244,レタス,271,-2.9,233,162,226,226,271,244,326,307,280
2,7,1,5,1,240-249,247,ブロッコリー,200,7.5,156,200,160,188,215,137,225,220,200
2,7,1,5,1,240-249,245,もやし,84,12,55,60,91,97,88,103,69,85,93
2,7,1,5,1,240-249,249,他の葉茎菜,829,-0.4,390,643,610,735,826,817,1150,901,802
2,7,1,5,1,"250-259,　25X",0,根菜,1663,1.4,1033,1072,1348,1424,1425,1333,1967,2006,2017
2,7,1,5,1,"250-259,　25X",250,さつまいも,42,-8.7,39,41,28,47,31,22,35,53,68
2,7,1,5,1,"250-259,　25X",251,じゃがいも,277,-10.6,118,219,221,276,247,210,298,332,363
2,7,1,5,1,"250-259,　25X",252,さといも,30,0,20,13,24,8,17,23,49,39,38
2,7,1,5,1,"250-259,　25X",253,だいこん,113,-5.8,59,74,91,112,103,116,145,124,116
2,7,1,5,1,"250-259,　25X",254,にんじん,207,-7.6,185,182,216,223,182,174,234,215,193
2,7,1,5,1,"250-259,　25X",255,ごぼう,83,7.8,38,51,37,56,74,63,149,98,83
2,7,1,5,1,"250-259,　25X",256,たまねぎ,287,-5.9,275,243,272,304,349,236,295,290,268
2,7,1,5,1,"250-259,　25X",258,れんこん,37,8.8,67,10,49,47,29,36,64,28,23
2,7,1,5,1,"250-259,　25X",25X,たけのこ,62,37.8,13,21,48,80,43,23,60,88,88
2,7,1,5,1,"250-259,　25X",259,他の根菜,526,17.1,219,217,362,272,351,430,638,739,776
2,7,1,5,1,"260-269,　26B,　26X",0,他の野菜,3930,-2.9,2737,2823,3122,3351,3670,3185,4851,4549,4244
2,7,1,5,1,"260-269,　26B,　26X",260,さやまめ,477,-3.4,196,317,377,482,516,408,492,559,541
2,7,1,5,1,"260-269,　26B,　26X",261,かぼちゃ,213,2.4,302,138,144,131,196,178,280,246,222
2,7,1,5,1,"260-269,　26B,　26X",262,きゅうり,387,-7,161,214,293,306,364,292,426,497,480
2,7,1,5,1,"260-269,　26B,　26X",263,なす,316,2.3,158,171,230,234,274,251,382,402,378
2,7,1,5,1,"260-269,　26B,　26X",264,トマト,991,-9.6,662,611,727,710,947,802,1141,1226,1156
2,7,1,5,1,"260-269,　26B,　26X",265,ピーマン,260,4.8,219,139,221,300,289,264,285,271,243
2,7,1,5,1,"260-269,　26B,　26X",266,生しいたけ,112,-3.4,109,93,53,107,103,102,182,116,107
2,7,1,5,1,"260-269,　26B,　26X",26B,しめじ,111,1.8,138,112,118,126,112,81,125,105,111
2,7,1,5,1,"260-269,　26B,　26X",26X,えのきたけ,48,-12.7,77,41,48,65,67,37,44,41,40
2,7,1,5,1,"260-269,　26B,　26X",267,他のきのこ,168,6.3,216,138,141,191,189,133,197,164,149
2,7,1,5,1,"260-269,　26B,　26X",269,他の野菜のその他,847,1.4,499,849,768,698,613,637,1296,922,819
2,6,1,5,2,273-279,0,乾物・海藻,768,1.6,483,481,501,750,553,690,841,956,915
2,7,1,5,2,273-279,273,豆類,22,37.5,12,1,1,25,13,31,27,30,32
2,7,1,5,2,273-279,274,干ししいたけ,29,61.1,22,-,-,-,12,25,39,49,42
2,7,1,5,2,273-279,276,干しのり,251,10.1,118,182,186,243,146,201,244,328,360
2,7,1,5,2,273-279,277,わかめ,136,-2.2,89,79,108,155,155,90,130,159,129
2,7,1,5,2,273-279,278,こんぶ,44,-45,14,29,20,31,12,68,40,61,57
2,7,1,5,2,273-279,279,他の乾物・海藻,287,4.4,228,191,186,296,214,274,361,329,295
2,6,1,5,3,280-289,0,大豆加工品,1158,3.2,648,749,878,1139,1101,1008,1650,1272,1198
2,7,1,5,3,280-289,280,豆腐,490,-2.8,276,297,362,413,472,513,709,538,508
2,7,1,5,3,280-289,281,油揚げ・がんもどき,229,-2.1,77,132,160,185,255,174,316,272,244
2,7,1,5,3,280-289,282,納豆,360,12.5,236,291,305,444,321,276,450,382,362
2,7,1,5,3,280-289,289,他の大豆製品,79,23.4,60,29,52,98,52,44,176,80,84
2,6,1,5,4,290-299,0,他の野菜・海藻加工品,1219,-3.2,524,535,1009,907,968,1261,1492,1511,1369
2,7,1,5,4,290-299,290,こんにゃく,121,0,65,68,88,116,113,99,147,145,152
2,7,1,5,4,290-299,291,梅干し,175,4.8,120,45,84,195,163,192,109,234,241
2,7,1,5,4,290-299,292,だいこん漬,76,8.6,22,25,22,24,39,65,68,127,120
2,7,1,5,4,290-299,293,はくさい漬,40,-13,-,19,61,14,11,28,37,59,76
2,7,1,5,4,290-299,294,他の野菜の漬物,496,-11.3,162,208,490,319,401,571,643,595,498
2,7,1,5,4,290-299,295,こんぶつくだ煮,77,-13.5,22,37,58,64,52,109,79,96,84
2,7,1,5,4,290-299,296,他の野菜・海藻のつくだ煮,31,-29.5,-,5,9,19,18,16,42,49,52
2,7,1,5,4,290-299,299,他の野菜・海藻加工品のその他,202,24.7,134,128,198,156,172,182,367,206,145
2,5,1,6,0,300-319,0,果物,3512,-8.6,2155,1960,2977,2454,2948,2865,4135,4401,4089
2,6,1,6,1,300-316,0,生鮮果物,3148,-11,1984,1769,2718,2171,2538,2612,3677,3953,3815
2,7,1,6,1,300-316,300,りんご,299,35.9,133,73,239,109,123,136,263,495,598
2,7,1,6,1,300-316,301,みかん,36,-14.3,8,29,45,13,22,18,24,53,76
2,7,1,6,1,300-316,314,グレープフルーツ,63,-20.3,52,31,27,39,42,67,81,81,81
2,7,1,6,1,300-316,315,オレンジ,83,-11.7,68,59,68,83,72,43,36,114,106
2,7,1,6,1,300-316,304,他の柑きつ類,168,71.4,25,50,121,90,87,91,227,253,196
2,7,1,6,1,300-316,305,梨,-,-,-,-,-,-,-,-,-,-,-
2,7,1,6,1,300-316,306,ぶどう,151,18,345,190,243,153,138,91,104,131,135
2,7,1,6,1,300-316,307,柿,-,-,-,-,-,-,-,-,-,-,-
2,7,1,6,1,300-316,308,桃,40,-56.5,-,-,37,23,84,58,34,43,44
2,7,1,6,1,300-316,309,すいか,336,-6.7,127,175,166,237,192,302,372,475,473
2,7,1,6,1,300-316,310,メロン,244,-15.3,102,32,90,95,101,181,334,387,343
2,7,1,6,1,300-316,311,いちご,40,21.2,38,44,58,42,42,34,32,39,33
2,7,1,6,1,300-316,312,バナナ,427,-6.4,375,344,303,265,240,394,437,557,531
2,7,1,6,1,300-316,316,キウイフルーツ,319,-3.3,154,116,376,266,303,249,352,384,420
2,7,1,6,1,300-316,313,他の果物,943,-28.5,556,626,946,757,1092,947,1380,942,778
2,6,1,6,2,319,0,果物加工品,364,20.5,171,191,259,283,410,253,458,447,274
2,5,1,7,0,"320-339,　33X",0,油脂・調味料,3822,9,2773,2857,3102,4239,3777,4275,4512,3904,3667
2,6,1,7,1,"320,　321",0,油脂,451,9.7,239,416,403,354,334,480,769,456,484
