項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,468,786,776,935,909,872,1069,4185,1982
0,0,0,0,0,0,0,調査世帯数,740,-,34,62,60,66,65,62,73,318,147
0,0,0,0,0,0,0,世帯人員,2.95,-,3.37,3.58,3.9,3.56,3.5,3.01,2.82,2.39,2.27
0,0,0,0,0,0,0,有業人員,1.27,-,1.46,1.5,1.52,1.51,1.84,1.83,1.65,0.77,0.54
0,0,0,0,0,0,0,世帯主平均年齢,59.7,-,31.2,37,42,47.2,52.1,57,62.3,74.8,80.2
2,2,0,0,0,0,0,生計支出,341700,8.1,279597,327891,327781,532222,370907,386293,411530,277779,248917
2,3,0,0,0,102-981,0,消費支出,341700,8.1,279597,327891,327781,532222,370907,386293,411530,277779,248917
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,94843,1.3,74052,85172,93748,97840,98994,104952,117431,89742,83337
2,5,1,1,0,102-160,0,穀類,6801,-0.4,5785,5998,6847,7635,6626,7397,7599,6580,6517
2,6,1,1,1,102,0,米類,1873,-4.6,1223,1511,1662,2192,1949,1511,2110,1979,1928
2,7,1,1,1,102,102,米,1873,-4.6,1223,1511,1662,2192,1949,1511,2110,1979,1928
2,6,1,1,2,"120,　129",0,パン,3017,4.1,2974,2914,3264,3375,2838,3695,3390,2717,2567
2,7,1,1,2,"120,　129",120,食パン,924,7.3,611,814,929,846,712,1000,1081,985,937
2,7,1,1,2,"120,　129",129,他のパン,2093,2.7,2363,2099,2334,2529,2125,2695,2309,1731,1630
2,6,1,1,3,130-139,0,麺類,1545,-0.3,1200,1320,1444,1661,1438,1805,1676,1555,1724
2,7,1,1,3,130-139,130,生うどん・そば,264,5.2,198,233,277,237,215,353,365,246,253
2,7,1,1,3,130-139,131,乾うどん・そば,321,14.2,70,200,118,280,120,243,187,513,717
2,7,1,1,3,130-139,134,スパゲッティ,115,-18.4,81,119,110,156,216,97,195,71,79
2,7,1,1,3,130-139,133,中華麺,403,-1.9,305,370,465,490,372,559,433,356,349
2,7,1,1,3,130-139,135,カップ麺,267,3.5,381,235,259,336,341,383,279,204,194
2,7,1,1,3,130-139,132,即席麺,102,-13.6,83,95,111,100,83,104,160,94,72
2,7,1,1,3,130-139,139,他の麺類,73,-18.9,83,67,103,62,91,66,56,71,60
2,6,1,1,4,140-160,0,他の穀類,366,-12.2,388,254,478,406,401,386,422,329,298
2,7,1,1,4,140-160,140,小麦粉,50,-23.1,33,28,57,31,53,28,76,57,44
2,7,1,1,4,140-160,150,もち,45,4.7,18,16,6,66,40,10,19,71,75
2,7,1,1,4,140-160,160,他の穀類のその他,271,-12.3,337,209,414,309,308,347,328,201,179
2,5,1,2,0,170-217,0,魚介類,6803,-1.4,3215,4942,5229,5160,5590,5982,8245,8280,8195
2,6,1,2,1,170-194,0,生鮮魚介,3943,-4.5,1690,2871,3043,3173,3447,3170,4872,4766,4666
2,7,1,2,1,170-189,0,鮮魚,3654,-1.9,1561,2683,2816,2996,3258,2924,4449,4408,4257
2,7,1,2,1,170-189,170,まぐろ,704,2.8,177,422,519,588,477,470,701,976,1053
2,7,1,2,1,170-189,172,あじ,123,-26.8,19,96,49,57,121,80,85,188,165
2,7,1,2,1,170-189,173,いわし,45,-4.3,15,25,32,41,27,29,38,65,71
2,7,1,2,1,170-189,174,かつお,236,-4.5,119,166,103,156,201,161,326,305,232
2,7,1,2,1,170-189,175,かれい,65,-13.3,57,18,77,18,56,78,86,77,55
2,7,1,2,1,170-189,176,さけ,384,-17.1,244,416,389,251,452,370,324,425,387
2,7,1,2,1,170-189,177,さば,58,-28.4,11,31,65,104,82,52,52,55,46
2,7,1,2,1,170-189,178,さんま,19,-13.6,9,5,15,21,36,16,39,15,11
2,7,1,2,1,170-189,180,たい,137,11.4,42,153,78,114,89,182,106,170,125
2,7,1,2,1,170-189,181,ぶり,161,-17,128,166,109,109,178,76,167,197,142
2,7,1,2,1,170-189,182,いか,150,6.4,59,106,135,140,148,121,189,169,150
2,7,1,2,1,170-189,183,たこ,126,20,101,117,88,193,109,110,150,124,138
2,7,1,2,1,170-189,185,えび,229,-11.9,139,129,212,194,256,212,283,253,305
2,7,1,2,1,170-189,186,かに,75,435.7,38,11,-,10,176,45,261,57,112
2,7,1,2,1,170-189,189,他の鮮魚,618,6.2,160,448,670,451,518,620,982,658,630
2,7,1,2,1,170-189,187,さしみ盛合わせ,523,1.2,243,373,275,550,332,303,660,675,635
2,7,1,2,1,190-194,0,貝類,289,-28.3,129,189,226,177,189,247,423,358,409
2,7,1,2,1,190-194,190,あさり,110,-13.4,62,52,145,77,90,137,156,114,151
2,7,1,2,1,190-194,192,しじみ,34,-24.4,20,-,17,11,21,23,49,51,55
