項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,449,753,891,1034,835,780,998,4260,1921
0,0,0,0,0,0,0,調査世帯数,730,-,32,56,67,70,61,58,69,317,146
0,0,0,0,0,0,0,世帯人員,2.97,-,3.36,3.51,3.94,3.56,3.61,3.05,2.89,2.36,2.24
0,0,0,0,0,0,0,有業人員,1.29,-,1.59,1.39,1.58,1.53,1.83,1.91,1.81,0.77,0.53
0,0,0,0,0,0,0,世帯主平均年齢,59.6,-,30.9,37,42.2,47.2,51.8,57.2,62,74.6,80.4
2,2,0,0,0,0,0,生計支出,308816,1.1,235910,265117,311413,374723,530026,304444,308570,265199,274713
2,3,0,0,0,102-981,0,消費支出,308816,1.1,235910,265117,311413,374723,530026,304444,308570,265199,274713
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,82139,-3.7,61417,78436,86405,90261,97348,78512,89937,77973,74848
2,5,1,1,0,102-160,0,穀類,6201,-5.4,5595,6011,6962,7084,7094,5791,6637,5722,5291
2,6,1,1,1,102,0,米類,1685,-14.9,1633,1319,1411,1788,2397,1161,1749,1729,1734
2,7,1,1,1,102,102,米,1685,-14.9,1633,1319,1411,1788,2397,1161,1749,1729,1734
2,6,1,1,2,"120,　129",0,パン,2782,0.5,2493,2970,3444,3297,2778,3197,3074,2372,2003
2,7,1,1,2,"120,　129",120,食パン,804,-3.4,637,709,800,858,601,771,948,839,755
2,7,1,1,2,"120,　129",129,他のパン,1978,2.2,1856,2261,2644,2438,2177,2426,2126,1533,1248
2,6,1,1,3,130-139,0,麺類,1238,-10.9,1098,1238,1394,1453,1369,1086,1385,1135,1088
2,7,1,1,3,130-139,130,生うどん・そば,281,6.4,226,209,257,265,284,197,250,331,360
2,7,1,1,3,130-139,131,乾うどん・そば,93,-7.9,43,135,55,241,42,17,189,65,75
2,7,1,1,3,130-139,134,スパゲッティ,105,-19.2,127,179,160,132,136,132,93,64,69
2,7,1,1,3,130-139,133,中華麺,291,-16.9,217,283,313,302,320,260,393,270,211
2,7,1,1,3,130-139,135,カップ麺,238,-20.7,292,209,361,264,305,260,240,187,180
2,7,1,1,3,130-139,132,即席麺,140,-4.1,118,120,120,142,151,175,144,141,100
2,7,1,1,3,130-139,139,他の麺類,89,-9.2,76,102,129,107,132,46,75,77,92
2,6,1,1,4,140-160,0,他の穀類,496,18.4,371,485,713,547,550,347,429,486,465
2,7,1,1,4,140-160,140,小麦粉,50,0,57,71,80,80,75,14,62,31,18
2,7,1,1,4,140-160,150,もち,137,30.5,31,139,102,46,101,59,50,220,266
2,7,1,1,4,140-160,160,他の穀類のその他,309,17,283,275,532,421,374,273,318,235,181
2,5,1,2,0,170-217,0,魚介類,6353,-9.8,3467,3943,4505,4754,6555,5388,6763,7898,7963
2,6,1,2,1,170-194,0,生鮮魚介,3694,-14.9,1915,2337,2785,2832,4026,3416,3742,4494,4453
2,7,1,2,1,170-189,0,鮮魚,3277,-15.2,1495,2185,2517,2549,3745,3019,3196,3969,3887
2,7,1,2,1,170-189,170,まぐろ,603,-19.5,189,353,424,394,723,439,501,808,938
2,7,1,2,1,170-189,172,あじ,93,-32.6,23,61,61,83,115,30,33,137,119
2,7,1,2,1,170-189,173,いわし,60,-10.4,41,43,34,33,51,44,84,76,82
2,7,1,2,1,170-189,174,かつお,65,-15.6,22,41,57,30,116,44,147,59,30
2,7,1,2,1,170-189,175,かれい,95,-4,58,42,26,66,200,75,85,115,144
2,7,1,2,1,170-189,176,さけ,318,-22.1,173,242,427,192,448,287,311,336,332
2,7,1,2,1,170-189,177,さば,86,-8.5,58,81,56,89,124,37,101,93,88
2,7,1,2,1,170-189,178,さんま,20,5.3,8,38,7,16,57,15,25,14,19
2,7,1,2,1,170-189,180,たい,76,-35,24,85,36,13,55,59,56,116,158
2,7,1,2,1,170-189,181,ぶり,331,1.5,267,252,178,160,314,282,314,441,466
2,7,1,2,1,170-189,182,いか,134,-13,4,87,101,128,151,99,149,163,195
2,7,1,2,1,170-189,183,たこ,120,3.4,77,72,114,115,75,92,140,145,105
2,7,1,2,1,170-189,185,えび,209,-12.2,151,203,154,182,219,272,203,221,172
2,7,1,2,1,170-189,186,かに,96,-11.1,6,-,8,8,39,340,12,150,62
2,7,1,2,1,170-189,189,他の鮮魚,603,-19.1,322,348,447,654,813,480,610,677,595
2,7,1,2,1,170-189,187,さしみ盛合わせ,369,-9.6,72,237,388,383,244,424,425,417,382
2,7,1,2,1,190-194,0,貝類,416,-13,420,151,268,283,281,397,546,526,565
2,7,1,2,1,190-194,190,あさり,87,-6.5,70,31,80,30,95,112,101,106,127
2,7,1,2,1,190-194,192,しじみ,29,-17.1,13,24,33,18,12,4,21,42,60
2,7,1,2,1,190-194,191,かき(貝),181,-10.4,247,59,79,104,82,111,239,254,271
2,7,1,2,1,190-194,194,ほたて貝,68,-29.9,36,20,27,36,32,132,85,89,87
2,7,1,2,1,190-194,193,他の貝,51,2,54,17,49,94,59,38,100,35,20
2,6,1,2,2,195-202,0,塩干魚介,1204,-2.7,688,746,773,999,1132,775,1275,1554,1496
2,7,1,2,2,195-202,195,塩さけ,156,-17,71,91,74,118,145,101,140,219,231
2,7,1,2,2,195-202,196,たらこ,188,2.2,79,110,112,217,200,162,213,219,165
2,7,1,2,2,195-202,197,しらす干し,162,11,126,144,181,174,165,98,98,189,237
2,7,1,2,2,195-202,198,干しあじ,95,-20.2,29,66,57,82,96,45,109,123,113
2,7,1,2,2,195-202,202,他の塩干魚介,602,0.3,384,336,350,409,527,368,715,804,751
2,6,1,2,3,203-209,0,魚肉練製品,585,5,248,297,325,408,482,469,721,778,957
2,7,1,2,3,203-209,203,揚げかまぼこ,168,-4.5,38,46,59,140,151,139,192,236,275
2,7,1,2,3,203-209,204,ちくわ,96,-11.9,56,41,75,77,92,98,116,115,109
