項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,426,799,836,996,924,790,988,4241,1971
0,0,0,0,0,0,0,調査世帯数,737,-,31,60,63,70,66,59,70,318,149
0,0,0,0,0,0,0,世帯人員,2.97,-,3.27,3.5,3.88,3.66,3.54,2.99,2.89,2.38,2.29
0,0,0,0,0,0,0,有業人員,1.3,-,1.6,1.42,1.58,1.45,1.82,1.93,1.83,0.81,0.56
0,0,0,0,0,0,0,世帯主平均年齢,59.7,-,31,37,42.3,47.2,52,57.1,62,74.7,80.5
2,2,0,0,0,0,0,生計支出,332693,-1.2,294664,335330,354101,394459,448562,406765,346677,274980,276486
2,3,0,0,0,102-981,0,消費支出,332693,-1.2,294664,335330,354101,394459,448562,406765,346677,274980,276486
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,90413,-2.4,67199,82778,96042,96141,100517,97068,101355,85741,81265
2,5,1,1,0,102-160,0,穀類,6711,-2.4,5437,6611,7280,7469,7012,6127,7897,6336,6021
2,6,1,1,1,102,0,米類,1860,-7.5,1156,1677,1555,2317,1938,1346,2363,1880,1857
2,7,1,1,1,102,102,米,1860,-7.5,1156,1677,1555,2317,1938,1346,2363,1880,1857
2,6,1,1,2,"120,　129",0,パン,3074,1,2835,3403,3716,3323,3111,2994,3696,2713,2415
2,7,1,1,2,"120,　129",120,食パン,924,5,678,890,999,1028,626,822,1052,971,921
2,7,1,1,2,"120,　129",129,他のパン,2150,-0.7,2157,2513,2717,2296,2485,2172,2644,1742,1494
2,6,1,1,3,130-139,0,麺類,1340,-6.2,1094,1192,1343,1338,1488,1383,1526,1310,1274
2,7,1,1,3,130-139,130,生うどん・そば,298,12.5,262,208,174,244,247,201,357,372,464
2,7,1,1,3,130-139,131,乾うどん・そば,84,-16,45,14,53,46,42,79,78,127,99
2,7,1,1,3,130-139,134,スパゲッティ,131,-19.6,88,120,180,196,163,214,111,96,79
2,7,1,1,3,130-139,133,中華麺,332,-4.3,205,314,363,354,352,338,395,316,291
2,7,1,1,3,130-139,135,カップ麺,288,-11.9,287,329,396,272,374,332,282,237,219
2,7,1,1,3,130-139,132,即席麺,131,-8.4,122,123,67,160,220,136,218,99,76
2,7,1,1,3,130-139,139,他の麺類,76,-9.5,84,86,110,65,90,82,85,64,46
2,6,1,1,4,140-160,0,他の穀類,437,12.3,351,338,666,490,475,405,312,433,475
2,7,1,1,4,140-160,140,小麦粉,53,-10.2,33,35,76,54,41,41,25,66,56
2,7,1,1,4,140-160,150,もち,86,10.3,-,18,127,71,48,55,54,125,137
2,7,1,1,4,140-160,160,他の穀類のその他,297,17.9,318,286,463,366,386,309,233,242,282
2,5,1,2,0,170-217,0,魚介類,6853,-8.2,3112,4655,4410,5294,6289,5888,8098,8504,8745
2,6,1,2,1,170-194,0,生鮮魚介,4035,-9.3,1740,3068,2637,3139,4115,3637,4501,4882,4918
2,7,1,2,1,170-189,0,鮮魚,3624,-8.1,1587,2802,2355,2840,3788,3331,3867,4381,4368
2,7,1,2,1,170-189,170,まぐろ,668,-5.8,345,368,459,474,590,482,636,903,1050
2,7,1,2,1,170-189,172,あじ,107,-26.7,57,45,71,78,93,64,51,161,142
2,7,1,2,1,170-189,173,いわし,53,-8.6,7,14,23,28,22,27,61,87,100
2,7,1,2,1,170-189,174,かつお,102,15.9,39,48,46,88,180,79,84,125,107
2,7,1,2,1,170-189,175,かれい,100,-3.8,115,63,48,4,85,62,61,158,159
2,7,1,2,1,170-189,176,さけ,391,-9.1,90,327,364,311,523,237,360,465,358
2,7,1,2,1,170-189,177,さば,86,-4.4,60,50,61,91,94,47,40,116,94
2,7,1,2,1,170-189,178,さんま,21,-16,6,21,12,25,34,22,10,22,30
2,7,1,2,1,170-189,180,たい,125,0.8,29,161,112,103,109,84,132,144,129
2,7,1,2,1,170-189,181,ぶり,333,9.9,158,206,173,289,425,316,343,398,380
2,7,1,2,1,170-189,182,いか,161,-19.9,11,95,36,204,189,105,233,191,187
2,7,1,2,1,170-189,183,たこ,123,-2.4,99,111,70,147,110,85,137,138,154
2,7,1,2,1,170-189,185,えび,218,-11.4,150,221,159,148,248,260,293,221,217
2,7,1,2,1,170-189,186,かに,38,-40.6,69,6,14,-,11,57,44,57,16
2,7,1,2,1,170-189,189,他の鮮魚,632,-6.9,142,603,548,325,733,912,720,681,681
2,7,1,2,1,170-189,187,さしみ盛合わせ,465,-15.6,208,465,158,525,343,492,661,513,567
2,7,1,2,1,190-194,0,貝類,411,-18.6,153,266,282,300,327,305,634,501,550
2,7,1,2,1,190-194,190,あさり,119,0,74,82,100,107,100,60,197,133,144
