項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,570,517,800,854,1001,963,1095,4199,2220
0,0,0,0,0,0,0,調査世帯数,724,-,41,41,58,60,69,65,79,311,165
0,0,0,0,0,0,0,世帯人員,2.95,-,3.1,4.11,3.7,3.6,3.49,3.3,2.76,2.36,2.21
0,0,0,0,0,0,0,有業人員,1.26,-,1.47,1.37,1.47,1.57,1.83,1.99,1.55,0.74,0.5
0,0,0,0,0,0,0,世帯主平均年齢,60.3,-,31.2,37.1,42.1,47.2,52.5,56.8,61.9,75.4,80.7
2,2,0,0,0,0,0,生計支出,320556,4.6,340531,336029,344840,385689,347099,397804,393080,255102,198676
2,3,0,0,0,102-981,0,消費支出,320556,4.6,340531,336029,344840,385689,347099,397804,393080,255102,198676
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,95345,4.6,81892,83025,94744,102770,97089,112874,115192,87684,73772
2,5,1,1,0,102-160,0,穀類,6392,-0.3,4531,6055,5883,7430,7065,7032,7341,6017,5568
2,6,1,1,1,102,0,米類,1784,-11.7,863,1510,1599,1872,2101,1826,2163,1775,1609
2,7,1,1,1,102,102,米,1784,-11.7,863,1510,1599,1872,2101,1826,2163,1775,1609
2,6,1,1,2,"120,　129",0,パン,2673,2.3,2143,2572,2505,3016,3063,3343,2647,2481,2269
2,7,1,1,2,"120,　129",120,食パン,854,9.8,445,525,755,796,847,914,962,939,891
2,7,1,1,2,"120,　129",129,他のパン,1820,-0.8,1698,2046,1750,2219,2216,2429,1685,1541,1377
2,6,1,1,3,130-139,0,麺類,1524,6.9,1030,1604,1313,1977,1510,1487,2083,1396,1396
2,7,1,1,3,130-139,130,生うどん・そば,214,7,214,226,239,256,204,231,209,199,214
2,7,1,1,3,130-139,131,乾うどん・そば,352,33.8,136,185,232,357,174,190,672,420,535
2,7,1,1,3,130-139,134,スパゲッティ,101,-8.2,59,161,102,179,136,141,107,65,55
2,7,1,1,3,130-139,133,中華麺,412,-4.2,293,414,328,569,450,460,578,349,326
2,7,1,1,3,130-139,135,カップ麺,283,14.1,226,371,224,386,337,320,349,231,164
2,7,1,1,3,130-139,132,即席麺,90,-10.9,49,180,113,160,124,44,66,74,56
2,7,1,1,3,130-139,139,他の麺類,73,0,53,68,76,70,86,102,103,58,47
2,6,1,1,4,140-160,0,他の穀類,411,17.8,494,370,466,566,391,377,447,366,294
2,7,1,1,4,140-160,140,小麦粉,58,38.1,44,41,27,185,35,35,60,53,44
2,7,1,1,4,140-160,150,もち,52,33.3,69,28,19,31,12,47,36,77,74
2,7,1,1,4,140-160,160,他の穀類のその他,301,12.3,381,301,420,350,344,295,350,236,176
2,5,1,2,0,170-217,0,魚介類,6015,-0.7,2543,3496,4024,4031,4658,6350,7631,7405,6463
2,6,1,2,1,170-194,0,生鮮魚介,3440,-2.5,1308,1807,2429,2421,2888,3623,4015,4270,3557
2,7,1,2,1,170-189,0,鮮魚,3207,-3.3,1213,1727,2288,2233,2756,3480,3635,3968,3322
2,7,1,2,1,170-189,170,まぐろ,626,-8.6,161,231,348,462,460,658,790,814,761
2,7,1,2,1,170-189,172,あじ,119,-0.8,56,71,66,22,137,123,101,162,139
2,7,1,2,1,170-189,173,いわし,58,56.8,13,10,47,31,51,78,69,72,59
2,7,1,2,1,170-189,174,かつお,165,5.1,30,35,120,111,128,195,126,231,200
2,7,1,2,1,170-189,175,かれい,40,-23.1,19,3,28,23,32,62,65,45,44
2,7,1,2,1,170-189,176,さけ,396,10.9,242,237,321,327,454,466,411,431,377
2,7,1,2,1,170-189,177,さば,53,-5.4,54,34,58,32,74,47,35,59,60
2,7,1,2,1,170-189,178,さんま,120,11.1,42,92,96,104,73,122,137,149,141
2,7,1,2,1,170-189,180,たい,78,18.2,32,8,56,74,52,48,153,91,80
2,7,1,2,1,170-189,181,ぶり,132,-21,112,86,150,123,131,67,116,159,146
2,7,1,2,1,170-189,182,いか,129,-12.2,28,50,117,92,73,128,120,179,144
2,7,1,2,1,170-189,183,たこ,166,19.4,69,99,141,183,195,205,145,179,175
2,7,1,2,1,170-189,185,えび,243,0.4,102,76,224,201,245,268,372,254,202
2,7,1,2,1,170-189,186,かに,7,-41.7,-,-,-,-,-,-,6,15,11
2,7,1,2,1,170-189,189,他の鮮魚,460,-6.7,118,337,322,223,357,610,551,563,364
2,7,1,2,1,170-189,187,さしみ盛合わせ,415,-12.8,135,356,195,226,295,402,439,566,420
2,7,1,2,1,190-194,0,貝類,233,8.9,95,80,141,188,132,144,380,303,235
2,7,1,2,1,190-194,190,あさり,55,-9.8,28,48,56,10,57,24,84,68,72
2,7,1,2,1,190-194,192,しじみ,47,11.9,26,5,11,13,39,18,88,67,66
2,7,1,2,1,190-194,191,かき(貝),15,...,-,-,-,141,16,6,6,-,-
2,7,1,2,1,190-194,194,ほたて貝,67,-23,34,14,51,25,8,68,102,94,85
2,7,1,2,1,190-194,193,他の貝,49,96,7,13,23,-,13,29,99,73,13
2,6,1,2,2,195-202,0,塩干魚介,1182,5.3,585,549,740,782,843,1324,1831,1387,1297
2,7,1,2,2,195-202,195,塩さけ,186,16.3,70,114,78,50,86,185,216,276,281
2,7,1,2,2,195-202,196,たらこ,165,4.4,187,49,68,108,154,260,173,184,153
2,7,1,2,2,195-202,197,しらす干し,128,-24.7,96,41,96,107,83,94,146,168,188
2,7,1,2,2,195-202,198,干しあじ,119,4.4,80,37,131,41,181,99,160,127,119
2,7,1,2,2,195-202,202,他の塩干魚介,585,12.5,152,307,367,475,340,686,1137,632,556
2,6,1,2,3,203-209,0,魚肉練製品,482,-1.4,248,627,346,346,298,518,551,567,633
2,7,1,2,3,203-209,203,揚げかまぼこ,131,-10.3,79,109,35,70,77,160,176,167,189
2,7,1,2,3,203-209,204,ちくわ,88,-11.1,29,84,45,43,53,114,95,113,98
2,7,1,2,3,203-209,205,かまぼこ,196,17.4,114,365,163,147,110,189,199,223,266
2,7,1,2,3,203-209,209,他の魚肉練製品,67,-13,27,69,104,85,58,54,80,64,80
2,6,1,2,4,210-217,0,他の魚介加工品,911,-0.5,402,513,509,482,629,885,1234,1181,976
2,7,1,2,4,210-217,210,かつお節・削り節,71,10.9,24,20,49,18,38,48,90,106,113
2,7,1,2,4,210-217,213,魚介の漬物,221,-14.3,74,53,66,108,121,227,356,301,199
2,7,1,2,4,210-217,215,魚介のつくだ煮,72,-26.5,16,-,-,18,26,21,52,140,158
2,7,1,2,4,210-217,216,魚介の缶詰,276,22.1,126,169,230,173,226,280,421,312,253
2,7,1,2,4,210-217,217,他の魚介加工品のその他,272,0.7,162,271,165,164,219,309,314,322,253
2,5,1,3,0,"220-229,　22X",0,肉類,7576,3.8,4616,6396,7461,8131,8419,10130,8454,7018,5593
2,6,1,3,1,"220-224,　22X",0,生鮮肉,5951,3.7,3525,5117,5911,6478,6797,8168,6685,5383,4243
2,7,1,3,1,"220-224,　22X",220,牛肉,1811,-0.1,668,1022,1407,1152,1612,2900,2136,1988,1574
2,7,1,3,1,"220-224,　22X",221,豚肉,2543,1.5,1554,2352,2683,2980,3046,3144,2771,2268,1812
2,7,1,3,1,"220-224,　22X",222,鶏肉,1214,13,879,1228,1360,1786,1697,1630,1358,866,662
2,7,1,3,1,"220-224,　22X",22X,合いびき肉,223,27.4,236,259,357,314,256,344,226,137,103
2,7,1,3,1,"220-224,　22X",224,他の生鮮肉,160,-8,188,255,104,246,186,152,194,124,92
2,6,1,3,2,225-229,0,加工肉,1625,4.5,1091,1279,1549,1653,1622,1962,1769,1635,1350
2,7,1,3,2,225-229,225,ハム,519,0.2,214,330,375,435,366,747,667,575,520
2,7,1,3,2,225-229,226,ソーセージ,650,10.9,574,606,773,681,650,710,684,614,498
2,7,1,3,2,225-229,227,ベーコン,255,10.4,167,175,243,320,311,349,258,230,182
2,7,1,3,2,225-229,229,他の加工肉,201,-8.6,136,168,159,217,296,155,160,216,150
2,5,1,4,0,230-238,0,乳卵類,4300,4,3004,3793,3958,4427,4095,3866,4948,4557,4315
2,6,1,4,1,230,0,牛乳,1509,6.3,906,1268,1558,1670,1108,1141,1594,1737,1758
2,6,1,4,2,231-235,0,乳製品,1994,0.5,1672,1858,1739,1922,2089,1970,2434,1986,1814
2,7,1,4,2,231-235,231,粉ミルク,42,-26.3,272,374,-,-,7,11,-,13,18
