項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,426,-,799,-,836,-,996,-,924,-,790,-,988,-,4241,-,1971,-
0,0,0,0,0,調査世帯数,737,-,31,-,60,-,63,-,70,-,66,-,59,-,70,-,318,-,149,-
0,0,0,0,0,世帯人員,2.97,-,3.27,-,3.5,-,3.88,-,3.66,-,3.54,-,2.99,-,2.89,-,2.38,-,2.29,-
0,0,0,0,0,有業人員,1.3,-,1.6,-,1.42,-,1.58,-,1.45,-,1.82,-,1.93,-,1.83,-,0.81,-,0.56,-
0,0,0,0,0,世帯主平均年齢,59.7,-,31,-,37,-,42.3,-,47.2,-,52,-,57.1,-,62,-,74.7,-,80.5,-
2,2,0,0,0,生計支出,332693,-,294664,-,335330,-,354101,-,394459,-,448562,-,406765,-,346677,-,274980,-,276486,-
2,3,0,0,0,消費支出,332693,100,294664,100,335330,100,354101,100,394459,100,448562,100,406765,100,346677,100,274980,100,276486,100
2,4,1,0,0,食料,85039,25.6,64331,21.8,80449,24,90969,25.7,93200,23.6,97090,21.6,89165,21.9,95579,27.6,79050,28.7,74905,27.1
2,5,1,1,0,穀類,6584,2,5373,1.8,6484,1.9,7196,2,7469,1.9,7010,1.6,6060,1.5,7825,2.3,6112,2.2,5715,2.1
2,6,1,1,1,米類,1848,0.6,1156,0.4,1677,0.5,1555,0.4,2317,0.6,1938,0.4,1346,0.3,2332,0.7,1859,0.7,1813,0.7
2,6,1,1,2,パン,3024,0.9,2772,0.9,3287,1,3716,1,3323,0.8,3108,0.7,2975,0.7,3656,1.1,2636,1,2397,0.9
2,6,1,1,3,麺類,1283,0.4,1094,0.4,1181,0.4,1343,0.4,1338,0.3,1488,0.3,1335,0.3,1526,0.4,1186,0.4,1035,0.4
