項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
2,5,3,2,0,ガス代,6583,1.8,6202,2,6630,1.6,6379,1.5,5352,1.2,8166,2.1,7431,1.8,6779,1.9,6405,2,6193,2.1
2,5,3,3,0,他の光熱,763,0.2,650,0.2,153,0,221,0.1,444,0.1,195,0.1,375,0.1,712,0.2,1205,0.4,1451,0.5
2,5,3,4,0,上下水道料,4994,1.4,4699,1.5,3881,1,3859,0.9,4796,1.1,5024,1.3,5830,1.4,5381,1.5,5173,1.6,5387,1.8
2,4,4,0,0,家具・家事用品,13587,3.8,25127,8,9278,2.3,16143,3.8,17511,4.1,12157,3.1,12267,3,16340,4.5,11511,3.6,11571,4
2,5,4,1,0,家庭用耐久財,3709,1,11926,3.8,701,0.2,5267,1.2,4552,1.1,2847,0.7,3668,0.9,2955,0.8,3049,1,4134,1.4
2,6,4,1,1,家事用耐久財,1983,0.5,6695,2.1,609,0.2,3102,0.7,2990,0.7,2755,0.7,3170,0.8,2200,0.6,815,0.3,1150,0.4
2,6,4,1,2,冷暖房用器具,1380,0.4,1583,0.5,-,-,1532,0.4,1122,0.3,92,0,413,0.1,701,0.2,2097,0.7,2935,1
2,6,4,1,3,一般家具,346,0.1,3647,1.2,92,0,633,0.1,441,0.1,-,-,85,0,54,0,137,0,49,0
2,5,4,2,0,室内装備・装飾品,914,0.3,816,0.3,786,0.2,412,0.1,1245,0.3,781,0.2,310,0.1,1733,0.5,942,0.3,846,0.3
2,5,4,3,0,寝具類,1044,0.3,2347,0.7,373,0.1,335,0.1,1628,0.4,560,0.1,2084,0.5,1001,0.3,918,0.3,977,0.3
2,5,4,4,0,家事雑貨,3113,0.9,5810,1.8,2954,0.7,5432,1.3,3421,0.8,2820,0.7,1939,0.5,4061,1.1,2374,0.7,2032,0.7
2,5,4,5,0,家事用消耗品,3312,0.9,3215,1,4246,1.1,4017,0.9,3668,0.9,4238,1.1,3507,0.9,4129,1.1,2618,0.8,2352,0.8
2,5,4,6,0,家事サービス,1495,0.4,1012,0.3,217,0.1,680,0.2,2997,0.7,910,0.2,759,0.2,2462,0.7,1610,0.5,1231,0.4
2,4,5,0,0,被服及び履物,16259,4.5,18579,5.9,33564,8.3,17471,4.1,30573,7.1,21609,5.6,18692,4.6,18815,5.2,9174,2.9,8144,2.8
2,5,5,1,0,和服,106,0,485,0.2,-,-,-,-,-,-,38,0,880,0.2,-,-,6,0,-,-
2,5,5,2,0,洋服,7548,2.1,11017,3.5,21473,5.3,8583,2,15937,3.7,8688,2.2,6894,1.7,10933,3,3021,0.9,2430,0.8
2,6,5,2,1,男子用洋服,3040,0.8,2924,0.9,6330,1.6,2404,0.6,7328,1.7,3304,0.9,5148,1.3,4408,1.2,1254,0.4,1465,0.5
2,6,5,2,2,婦人用洋服,3598,1,3952,1.3,9898,2.5,2948,0.7,7161,1.7,5271,1.4,1747,0.4,6525,1.8,1747,0.5,924,0.3
2,6,5,2,3,子供用洋服,909,0.3,4141,1.3,5245,1.3,3231,0.8,1448,0.3,114,0,-,-,-,-,20,0,41,0
2,5,5,3,0,シャツ・セーター類,3286,0.9,1690,0.5,7006,1.7,2073,0.5,6145,1.4,3177,0.8,4986,1.2,2751,0.8,2562,0.8,2422,0.8
2,6,5,3,1,男子用シャツ・セーター類,1053,0.3,277,0.1,1293,0.3,384,0.1,2325,0.5,804,0.2,3229,0.8,1030,0.3,631,0.2,995,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1988,0.6,938,0.3,4119,1,1320,0.3,2585,0.6,2348,0.6,1757,0.4,1721,0.5,1930,0.6,1427,0.5
2,6,5,3,3,子供用シャツ・セーター類,245,0.1,474,0.2,1595,0.4,369,0.1,1235,0.3,25,0,-,-,-,-,-,-,-,-
2,5,5,4,0,下着類,1529,0.4,1815,0.6,1140,0.3,2356,0.6,1907,0.4,1788,0.5,1675,0.4,1617,0.4,1202,0.4,1331,0.5
2,6,5,4,1,男子用下着類,532,0.1,303,0.1,111,0,163,0,555,0.1,524,0.1,807,0.2,576,0.2,614,0.2,646,0.2
2,6,5,4,2,婦人用下着類,801,0.2,554,0.2,378,0.1,1172,0.3,1163,0.3,1217,0.3,868,0.2,1033,0.3,588,0.2,685,0.2
2,6,5,4,3,子供用下着類,196,0.1,958,0.3,652,0.2,1021,0.2,188,0,47,0,-,-,8,0,-,-,-,-
2,5,5,5,0,生地・糸類,117,0,56,0,146,0,176,0,110,0,60,0,169,0,110,0,109,0,33,0
2,5,5,6,0,他の被服,1390,0.4,1819,0.6,1253,0.3,1513,0.4,2423,0.6,1771,0.5,1620,0.4,1339,0.4,1043,0.3,882,0.3
2,5,5,7,0,履物類,1425,0.4,1415,0.4,1701,0.4,2032,0.5,1772,0.4,4329,1.1,1326,0.3,1028,0.3,803,0.3,706,0.2
2,5,5,8,0,被服関連サービス,859,0.2,282,0.1,844,0.2,737,0.2,2280,0.5,1757,0.5,1141,0.3,1037,0.3,428,0.1,340,0.1
2,4,6,0,0,保健医療,17496,4.8,10036,3.2,12947,3.2,14734,3.4,14331,3.3,14229,3.7,17150,4.2,13270,3.7,21528,6.8,22807,7.8
2,5,6,1,0,医薬品,2910,0.8,1529,0.5,1511,0.4,1684,0.4,2447,0.6,1828,0.5,3023,0.7,3429,0.9,3605,1.1,3603,1.2
2,5,6,2,0,健康保持用摂取品,1557,0.4,603,0.2,2258,0.6,380,0.1,822,0.2,864,0.2,3164,0.8,1582,0.4,1764,0.6,1769,0.6
2,5,6,3,0,保健医療用品・器具,2209,0.6,3479,1.1,2758,0.7,3462,0.8,2083,0.5,3295,0.8,2604,0.6,2655,0.7,1408,0.4,1606,0.6
2,5,6,4,0,保健医療サービス,10819,3,4425,1.4,6418,1.6,9208,2.2,8978,2.1,8243,2.1,8358,2,5604,1.5,14750,4.6,15829,5.4
2,4,7,0,0,交通・通信,38155,10.6,31567,10,44386,11,98050,23,44913,10.4,42754,11,37760,9.2,37359,10.3,23510,7.4,16728,5.7
2,5,7,1,0,交通,6996,1.9,10131,3.2,14388,3.6,6509,1.5,11539,2.7,8806,2.3,7549,1.8,7276,2,4620,1.5,3092,1.1
2,5,7,2,0,自動車等関係費,17535,4.9,8433,2.7,15283,3.8,77652,18.2,11640,2.7,16672,4.3,9661,2.4,15345,4.2,9141,2.9,5749,2
2,6,7,2,1,自動車等購入,5953,1.6,-,-,-,-,61476,14.4,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,257,0.1,-,-,-,-,257,0.1,232,0.1,635,0.2,-,-,505,0.1,246,0.1,-,-
2,6,7,2,3,自動車等維持,11325,3.1,8433,2.7,15283,3.8,15919,3.7,11408,2.6,16037,4.1,9661,2.4,14840,4.1,8896,2.8,5749,2
2,5,7,3,0,通信,13624,3.8,13003,4.1,14715,3.6,13890,3.3,21734,5,17276,4.4,20550,5,14738,4.1,9748,3.1,7886,2.7
2,4,8,0,0,教育,12450,3.5,6539,2.1,13789,3.4,35898,8.4,30484,7.1,15934,4.1,36020,8.8,6871,1.9,531,0.2,1065,0.4
2,5,8,1,0,授業料等,8165,2.3,6447,2,10927,2.7,14980,3.5,13556,3.1,11398,2.9,35350,8.6,6657,1.8,-,-,-,-
2,5,8,2,0,教科書・学習参考教材,65,0,92,0,174,0,164,0,187,0,94,0,45,0,84,0,-,-,-,-
2,5,8,3,0,補習教育,4220,1.2,-,-,2688,0.7,20753,4.9,16740,3.9,4443,1.1,625,0.2,130,0,531,0.2,1065,0.4
2,4,9,0,0,教養娯楽,40964,11.4,36481,11.6,60113,14.9,52512,12.3,57270,13.3,42807,11,39276,9.6,38366,10.6,34356,10.8,26977,9.3
2,5,9,1,0,教養娯楽用耐久財,2139,0.6,704,0.2,1911,0.5,6095,1.4,630,0.1,5088,1.3,1394,0.3,2241,0.6,1355,0.4,968,0.3
2,5,9,2,0,教養娯楽用品,10572,2.9,11604,3.7,14281,3.5,13238,3.1,16975,3.9,10997,2.8,12706,3.1,11634,3.2,7556,2.4,6854,2.4
2,5,9,3,0,書籍・他の印刷物,4846,1.3,4164,1.3,6996,1.7,3547,0.8,6358,1.5,3314,0.9,4520,1.1,5225,1.4,4917,1.5,4747,1.6
2,5,9,4,0,教養娯楽サービス,23407,6.5,20009,6.3,36926,9.1,29633,6.9,33308,7.7,23408,6,20655,5,19266,5.3,20529,6.4,14408,4.9
2,6,9,4,1,宿泊料,2103,0.6,-,-,1992,0.5,4206,1,5264,1.2,569,0.1,3805,0.9,1318,0.4,1397,0.4,1193,0.4
2,6,9,4,2,パック旅行費,3878,1.1,1573,0.5,3832,0.9,1723,0.4,1084,0.3,985,0.3,217,0.1,2595,0.7,6611,2.1,2966,1
2,6,9,4,3,月謝類,4911,1.4,2209,0.7,13709,3.4,11333,2.7,9152,2.1,11262,2.9,3168,0.8,1785,0.5,1972,0.6,1344,0.5
2,6,9,4,4,他の教養娯楽サービス,12516,3.5,16226,5.1,17393,4.3,12370,2.9,17808,4.1,10592,2.7,13466,3.3,13568,3.7,10549,3.3,8906,3.1
2,4,10,0,0,その他の消費支出,74850,20.7,51945,16.5,64851,16.1,49801,11.7,81307,18.8,93739,24.1,89426,21.8,83038,22.8,74456,23.4,63205,21.7
2,5,10,1,0,諸雑費,28570,7.9,21241,6.7,25909,6.4,25570,6,34064,7.9,54384,14,21414,5.2,27413,7.5,26394,8.3,24307,8.3
2,6,10,1,1,理美容サービス,4305,1.2,1921,0.6,5955,1.5,3881,0.9,4887,1.1,5407,1.4,3653,0.9,4183,1.2,4308,1.4,3944,1.4
2,6,10,1,2,理美容用品,6089,1.7,5014,1.6,7763,1.9,5975,1.4,7223,1.7,8135,2.1,5570,1.4,7730,2.1,5202,1.6,4125,1.4
2,6,10,1,3,身の回り用品,2459,0.7,3226,1,3462,0.9,1961,0.5,7346,1.7,2609,0.7,3311,0.8,724,0.2,1658,0.5,212,0.1
2,6,10,1,4,たばこ,605,0.2,478,0.2,436,0.1,148,0,1305,0.3,1234,0.3,502,0.1,921,0.3,444,0.1,203,0.1
2,6,10,1,5,他の諸雑費,15112,4.2,10602,3.4,8293,2.1,13604,3.2,13303,3.1,36998,9.5,8377,2,13854,3.8,14782,4.6,15824,5.4
2,5,10,2,0,こづかい,12958,3.6,14417,4.6,15751,3.9,10460,2.4,17649,4.1,19019,4.9,31620,7.7,11365,3.1,7790,2.4,4939,1.7
2,5,10,3,0,交際費,30799,8.5,16287,5.2,23192,5.7,13771,3.2,25928,6,16173,4.2,31711,7.7,41321,11.4,37686,11.8,32252,11.1
2,6,10,3,1,食料,11983,3.3,3048,1,8190,2,4727,1.1,9013,2.1,5835,1.5,9555,2.3,17143,4.7,15814,5,14095,4.8
2,6,10,3,2,家具・家事用品,396,0.1,243,0.1,130,0,137,0,392,0.1,359,0.1,862,0.2,1444,0.4,179,0.1,141,0
2,6,10,3,3,被服及び履物,866,0.2,569,0.2,241,0.1,455,0.1,2114,0.5,405,0.1,206,0.1,2461,0.7,674,0.2,310,0.1
2,6,10,3,4,教養娯楽,1596,0.4,855,0.3,1561,0.4,628,0.1,514,0.1,513,0.1,3293,0.8,2976,0.8,1630,0.5,1008,0.3
2,6,10,3,5,他の物品サービス,910,0.3,-,-,795,0.2,236,0.1,2138,0.5,1091,0.3,2719,0.7,1339,0.4,447,0.1,233,0.1
2,6,10,3,6,贈与金,11968,3.3,5319,1.7,9233,2.3,5987,1.4,6052,1.4,4409,1.1,12758,3.1,10055,2.8,16924,5.3,15180,5.2
2,6,10,3,7,他の交際費,3079,0.9,6252,2,3042,0.8,1601,0.4,5705,1.3,3561,0.9,2318,0.6,5903,1.6,2019,0.6,1285,0.4
2,5,10,4,0,仕送り金,2524,0.7,-,-,-,-,-,-,3666,0.8,4163,1.1,4681,1.1,2938,0.8,2586,0.8,1706,0.6
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,14974,4.1,7650,2.4,17440,4.3,41586,9.7,34653,8,20526,5.3,41348,10.1,8082,2.2,1472,0.5,1691,0.6
2,3,0,0,0,（再掲）教養娯楽関係費,46399,12.9,43937,13.9,70700,17.5,57340,13.4,65625,15.2,39641,10.2,48723,11.9,47758,13.1,38418,12.1,29067,10
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,14492,4,5319,1.7,9233,2.3,5987,1.4,9719,2.3,8572,2.2,17439,4.3,12994,3.6,19510,6.1,16886,5.8
2,3,0,0,0,（再掲）経常消費支出,265274,73.5,253283,80.3,321925,79.7,264407,61.9,306804,71.1,271699,69.9,291940,71.2,287194,79,241319,75.8,217935,74.8
2,3,0,0,0,（再掲）情報通信関係費,16100,4.5,14501,4.6,16614,4.1,16393,3.8,23539,5.5,19650,5.1,22742,5.5,18232,5,12353,3.9,10211,3.5
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,320306,88.8,276345,87.6,358067,88.7,338069,79.2,402801,93.4,358374,92.2,368680,90,343549,94.5,280002,88,252237,86.5
3,2,0,0,0,現物総額,10182,100,10953,100,8241,100,6579,100,13955,100,6557,100,6925,100,12416,100,11159,100,11115,100
3,3,0,0,0,食料,8516,83.6,7615,69.5,6035,73.2,4708,71.6,8968,64.3,4965,75.7,6285,90.8,10678,86,10188,91.3,10522,94.7
3,3,0,0,0,住居,186,1.8,-,-,-,-,-,-,2200,15.8,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,153,1.5,82,0.7,38,0.5,438,6.7,304,2.2,6,0.1,121,1.7,65,0.5,135,1.2,42,0.4
3,3,0,0,0,被服及び履物,292,2.9,988,9,552,6.7,485,7.4,302,2.2,317,4.8,192,2.8,37,0.3,223,2,226,2
3,3,0,0,0,保健医療,10,0.1,12,0.1,-,-,7,0.1,11,0.1,9,0.1,21,0.3,-,-,12,0.1,8,0.1
3,3,0,0,0,交通・通信,253,2.5,896,8.2,-,-,20,0.3,1320,9.5,264,4,-,-,761,6.1,-,-,-,-
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,695,6.8,1266,11.6,1613,19.6,713,10.8,818,5.9,984,15,306,4.4,794,6.4,511,4.6,190,1.7
3,3,0,0,0,その他の消費支出,78,0.8,94,0.9,4,0,208,3.2,32,0.2,12,0.2,-,-,82,0.7,91,0.8,127,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年12月,,,,,,,,,,,,,,,,,,,,,,,,,
第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,,,,,,,
