項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3694,-,4597,-,666,-,82,-,1043,-,3059,-
0,0,0,0,0,調査世帯数,740,-,273,-,345,-,48,-,7,-,74,-,220,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3.67,-,2.22,-,3.12,-,3.66,-,3.28,-
0,0,0,0,0,有業人員,1.27,-,0.77,-,1.65,-,1.15,-,1,-,1.47,-,2.2,-
0,0,0,0,0,世帯主平均年齢,59.7,-,68.8,-,51.1,-,67.9,-,41,-,60.4,-,51.1,-
2,2,0,0,0,生計支出,341700,-,289040,-,389661,-,226132,-,249684,-,390556,-,322317,-
2,3,0,0,0,消費支出,341700,100,289040,100,389661,100,226132,100,249684,100,390556,100,322317,100
2,4,1,0,0,食料,88489,25.9,79034,27.3,96098,24.7,69520,30.7,86664,34.7,100541,25.7,86516,26.8
2,5,1,1,0,穀類,6665,2,5672,2,7298,1.9,5657,2.5,4951,2,8037,2.1,6581,2
2,6,1,1,1,米類,1856,0.5,1675,0.6,2017,0.5,1631,0.7,900,0.4,1935,0.5,1887,0.6
2,6,1,1,2,パン,2976,0.9,2474,0.9,3302,0.8,2088,0.9,1990,0.8,3888,1,2995,0.9
2,6,1,1,3,麺類,1467,0.4,1216,0.4,1585,0.4,1765,0.8,1727,0.7,1644,0.4,1364,0.4
2,6,1,1,4,他の穀類,366,0.1,308,0.1,394,0.1,173,0.1,334,0.1,570,0.1,335,0.1
2,5,1,2,0,魚介類,6570,1.9,6923,2.4,6230,1.6,5332,2.4,2366,0.9,7610,1.9,5417,1.7
2,6,1,2,1,生鮮魚介,3871,1.1,4108,1.4,3694,0.9,2991,1.3,997,0.4,4377,1.1,3264,1
2,6,1,2,2,塩干魚介,1204,0.4,1266,0.4,1115,0.3,1080,0.5,403,0.2,1456,0.4,874,0.3
2,6,1,2,3,魚肉練製品,527,0.2,530,0.2,494,0.1,502,0.2,272,0.1,675,0.2,486,0.2
2,6,1,2,4,他の魚介加工品,968,0.3,1019,0.4,927,0.2,760,0.3,694,0.3,1101,0.3,793,0.2
2,5,1,3,0,肉類,8120,2.4,6481,2.2,9667,2.5,5127,2.3,6565,2.6,9014,2.3,8369,2.6
2,6,1,3,1,生鮮肉,6475,1.9,5020,1.7,7843,2,4067,1.8,5192,2.1,7134,1.8,6605,2
