"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2020120101,"港南",2,2,12,14,15,,,,16,,8,"NNE",,,
2020120102,"港南",1,1,12,13,15,,,,15,,5,"NNW",,,
2020120103,"港南",1,1,8,9,17,,,,10,,3,"Calm",,,
2020120104,"港南",1,2,8,10,20,,,,12,,9,"N",,,
2020120105,"港南",1,7,14,21,15,,,,7,,6,"NE",,,
2020120106,"港南",1,14,20,34,8,,,,14,,6,"NNE",,,
2020120107,"港南",1,17,18,35,6,,,,17,,5,"WNW",,,
2020120108,"港南",1,21,18,39,7,,,,6,,7,"W",,,
2020120109,"港南",2,20,17,37,9,,,,18,,9,"NNE",,,
2020120110,"港南",2,29,21,50,9,,,,10,,8,"NNE",,,
2020120111,"港南",2,28,21,49,12,,,,15,,9,"ENE",,,
2020120112,"港南",2,22,21,43,16,,,,16,,12,"E",,,
2020120113,"港南",2,21,21,42,16,,,,22,,11,"E",,,
2020120114,"港南",2,16,22,38,18,,,,21,,7,"E",,,
2020120115,"港南",2,14,19,33,20,,,,6,,5,"E",,,
2020120116,"港南",2,9,23,32,16,,,,15,,8,"SW",,,
2020120117,"港南",2,3,24,27,15,,,,15,,4,"SW",,,
2020120118,"港南",2,2,22,24,14,,,,8,,16,"SSW",,,
2020120119,"港南",2,3,16,19,17,,,,7,,4,"S",,,
2020120120,"港南",2,7,16,23,18,,,,10,,6,"NNE",,,
2020120121,"港南",2,4,15,19,19,,,,5,,4,"NE",,,
2020120122,"港南",2,3,16,19,17,,,,6,,9,"ENE",,,
2020120123,"港南",2,4,17,21,16,,,,13,,6,"NNE",,,
2020120124,"港南",2,2,12,14,21,,,,12,,6,"NNE",,,
2020120201,"港南",2,3,14,17,16,,,,9,,5,"NNW",,,
2020120202,"港南",1,2,14,16,15,,,,6,,4,"NW",,,
2020120203,"港南",1,2,12,14,16,,,,11,,6,"NNW",,,
2020120204,"港南",1,3,12,15,15,,,,8,,7,"N",,,
2020120205,"港南",1,4,12,16,12,,,,12,,8,"WNW",,,
2020120206,"港南",1,9,14,23,11,,,,3,,7,"NNW",,,
2020120207,"港南",1,11,15,26,10,,,,10,,6,"NNW",,,
2020120208,"港南",1,12,17,29,9,,,,11,,8,"NW",,,
2020120209,"港南",1,14,20,34,7,,,,4,,15,"WNW",,,
2020120210,"港南",2,17,22,39,8,,,,6,,8,"NNW",,,
2020120211,"港南",2,18,22,40,7,,,,11,,9,"NNW",,,
2020120212,"港南",2,21,22,43,7,,,,14,,8,"N",,,
2020120213,"港南",1,18,20,38,10,,,,8,,15,"ENE",,,
2020120214,"港南",1,19,20,39,10,,,,16,,9,"NNE",,,
2020120215,"港南",1,17,19,36,12,,,,18,,11,"ENE",,,
2020120216,"港南",1,17,24,41,7,,,,13,,10,"ENE",,,
2020120217,"港南",1,13,22,35,8,,,,9,,7,"NW",,,
2020120218,"港南",1,9,19,28,11,,,,16,,7,"NE",,,
2020120219,"港南",1,6,16,22,14,,,,7,,9,"ENE",,,
2020120220,"港南",1,11,14,25,15,,,,12,,12,"ENE",,,
2020120221,"港南",1,3,12,15,18,,,,18,,6,"WNW",,,
2020120222,"港南",1,10,15,25,15,,,,12,,6,"NE",,,
2020120223,"港南",1,3,11,14,18,,,,11,,7,"NE",,,
2020120224,"港南",1,2,8,10,19,,,,17,,9,"NW",,,
