"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2004120101,"赤坂",,145,47,192,1,,,,27,,,,,,
2004120102,"赤坂",,146,49,195,1,,,,26,,,,,,
2004120103,"赤坂",,102,45,147,1,,,,18,,,,,,
2004120104,"赤坂",,87,41,128,1,,,,15,,,,,,
2004120105,"赤坂",,133,47,180,1,,,,21,,,,,,
2004120106,"赤坂",,103,44,147,1,,,,13,,,,,,
2004120107,"赤坂",,121,43,164,1,,,,28,,,,,,
2004120108,"赤坂",,123,40,163,1,,,,19,,,,,,
2004120109,"赤坂",,132,39,171,1,,,,37,,,,,,
2004120110,"赤坂",,122,41,163,2,,,,47,,,,,,
2004120111,"赤坂",,77,45,122,4,,,,42,,,,,,
2004120112,"赤坂",,48,40,88,8,,,,26,,,,,,
2004120113,"赤坂",,30,35,65,12,,,,21,,,,,,
2004120114,"赤坂",,42,36,78,13,,,,24,,,,,,
2004120115,"赤坂",,46,39,85,11,,,,27,,,,,,
2004120116,"赤坂",,89,50,139,4,,,,36,,,,,,
2004120117,"赤坂",,199,59,258,1,,,,42,,,,,,
2004120118,"赤坂",,160,63,223,1,,,,43,,,,,,
2004120119,"赤坂",,90,63,153,1,,,,57,,,,,,
2004120120,"赤坂",,177,66,243,1,,,,64,,,,,,
2004120121,"赤坂",,209,66,275,1,,,,68,,,,,,
2004120122,"赤坂",,185,57,242,1,,,,55,,,,,,
2004120123,"赤坂",,247,56,303,1,,,,50,,,,,,
2004120124,"赤坂",,208,52,260,1,,,,45,,,,,,
2004120201,"赤坂",,188,47,235,1,,,,38,,,,,,
2004120202,"赤坂",,125,38,163,1,,,,29,,,,,,
2004120203,"赤坂",,164,39,203,1,,,,29,,,,,,
2004120204,"赤坂",,122,37,159,1,,,,51,,,,,,
2004120205,"赤坂",,46,34,80,1,,,,29,,,,,,
2004120206,"赤坂",,52,35,87,3,,,,26,,,,,,
2004120207,"赤坂",,85,42,127,2,,,,22,,,,,,
2004120208,"赤坂",,62,38,100,4,,,,23,,,,,,
2004120209,"赤坂",,45,32,77,10,,,,19,,,,,,
2004120210,"赤坂",,32,25,57,17,,,,14,,,,,,
2004120211,"赤坂",,9998,9998,9998,9998,,,,21,,,,,,
2004120212,"赤坂",,9998,9998,9998,18,,,,14,,,,,,
2004120213,"赤坂",,17,15,32,21,,,,15,,,,,,
2004120214,"赤坂",,26,20,46,19,,,,18,,,,,,
2004120215,"赤坂",,28,22,50,19,,,,22,,,,,,
2004120216,"赤坂",,51,33,84,11,,,,27,,,,,,
2004120217,"赤坂",,61,36,97,7,,,,14,,,,,,
2004120218,"赤坂",,48,33,81,8,,,,22,,,,,,
2004120219,"赤坂",,44,34,78,6,,,,22,,,,,,
2004120220,"赤坂",,72,38,110,2,,,,21,,,,,,
2004120221,"赤坂",,56,37,93,2,,,,25,,,,,,
2004120222,"赤坂",,55,36,91,4,,,,27,,,,,,
2004120223,"赤坂",,40,32,72,6,,,,25,,,,,,
2004120224,"赤坂",,50,32,82,5,,,,15,,,,,,
2004120301,"赤坂",,9995,9995,9995,9995,,,,23,,,,,,
2004120302,"赤坂",,9995,9995,9995,1,,,,25,,,,,,
2004120303,"赤坂",,121,38,159,1,,,,26,,,,,,
2004120304,"赤坂",,130,39,169,1,,,,22,,,,,,
2004120305,"赤坂",,114,39,153,1,,,,23,,,,,,
2004120306,"赤坂",,139,42,181,1,,,,26,,,,,,
2004120307,"赤坂",,152,41,193,1,,,,31,,,,,,
2004120308,"赤坂",,146,41,187,1,,,,28,,,,,,
2004120309,"赤坂",,139,42,181,1,,,,26,,,,,,
2004120310,"赤坂",,108,46,154,2,,,,35,,,,,,
2004120311,"赤坂",,104,51,155,2,,,,37,,,,,,
2004120312,"赤坂",,69,55,124,3,,,,47,,,,,,
2004120313,"赤坂",,116,67,183,2,,,,64,,,,,,
2004120314,"赤坂",,113,80,193,1,,,,75,,,,,,
2004120315,"赤坂",,114,67,181,1,,,,61,,,,,,
2004120316,"赤坂",,7,34,41,12,,,,35,,,,,,
2004120317,"赤坂",,7,41,48,8,,,,35,,,,,,
2004120318,"赤坂",,184,69,253,2,,,,79,,,,,,
2004120319,"赤坂",,251,79,330,1,,,,101,,,,,,
2004120320,"赤坂",,237,75,312,1,,,,106,,,,,,
2004120321,"赤坂",,208,75,283,1,,,,110,,,,,,
2004120322,"赤坂",,208,70,278,1,,,,109,,,,,,
2004120323,"赤坂",,200,65,265,1,,,,100,,,,,,
2004120324,"赤坂",,234,61,295,1,,,,100,,,,,,
2004120401,"赤坂",,278,61,339,1,,,,87,,,,,,
2004120402,"赤坂",,308,66,374,1,,,,101,,,,,,
2004120403,"赤坂",,284,62,346,1,,,,84,,,,,,
2004120404,"赤坂",,236,56,292,1,,,,81,,,,,,
2004120405,"赤坂",,178,47,225,1,,,,72,,,,,,
2004120406,"赤坂",,206,49,255,1,,,,67,,,,,,
2004120407,"赤坂",,246,48,294,1,,,,63,,,,,,
2004120408,"赤坂",,189,44,233,1,,,,40,,,,,,
2004120409,"赤坂",,162,45,207,1,,,,43,,,,,,
2004120410,"赤坂",,175,54,229,1,,,,53,,,,,,
2004120411,"赤坂",,132,56,188,1,,,,61,,,,,,
2004120412,"赤坂",,119,59,178,1,,,,66,,,,,,
2004120413,"赤坂",,113,66,179,1,,,,72,,,,,,
2004120414,"赤坂",,125,78,203,1,,,,84,,,,,,
2004120415,"赤坂",,154,75,229,1,,,,91,,,,,,
2004120416,"赤坂",,158,73,231,1,,,,105,,,,,,
2004120417,"赤坂",,177,73,250,1,,,,105,,,,,,
