地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,常用労働者／総数（人）,常用労働者／うち男（人）,個人業主及び無給家族従業者（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／製造品出荷額（万円）,製造品出荷額等／加工賃収入額（万円）,製造品出荷額等／修理料収入額（万円）,製造品出荷額等／くず・廃物出荷額（万円）,製造品出荷額等／その他の収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）,有形固定資産額（30人以上）／年初現在高（万円）,有形固定資産額（30人以上）／取得額（万円）,有形固定資産額（30人以上）／除却額（万円）,有形固定資産額（30人以上）／減価償却額（万円）
2,13118,荒川区,1,31,輸送用機械器具製造業,4,31,17,31,17,-,10715,45568,65079,56983,4640,450,-,3006,18066,18066,…,…,…,…
2,13118,荒川区,1,32,その他の製造業,36,332,220,330,219,2,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13119,板橋区,0,00,総数,479,5337,3645,5351,3657,14,2093248,3843323,8204001,6032005,1808265,62876,3128,297727,4046643,4046643,…,…,…,…
2,13119,板橋区,1,09,食料品製造業,20,280,146,280,146,-,74749,235900,499663,485686,13880,-,-,97,244225,244225,…,…,…,…
2,13119,板橋区,1,11,繊維工業,17,193,70,191,69,2,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13119,板橋区,1,13,家具・装備品製造業,9,92,69,92,69,-,41263,75792,195943,156028,4144,-,-,35771,111252,111252,…,…,…,…
2,13119,板橋区,1,14,パルプ・紙・紙加工品製造業,27,337,225,346,234,-,121337,250292,487090,348269,103191,-,179,35451,219325,219325,…,…,…,…
2,13119,板橋区,1,15,印刷・同関連業,139,1639,1202,1653,1211,4,674473,999483,2365952,1209283,1152446,-,1022,3201,1265344,1265344,…,…,…,…
2,13119,板橋区,1,16,化学工業,22,298,215,298,215,-,122384,368709,640287,597296,262,-,-,42729,251825,251825,…,…,…,…
2,13119,板橋区,1,17,石油製品・石炭製品製造業,1,9,7,9,7,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13119,板橋区,1,18,プラスチック製品製造業（別掲を除く）,27,271,151,269,150,2,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13119,板橋区,1,19,ゴム製品製造業,4,39,26,39,26,-,14835,27489,54196,44751,6147,-,-,3298,24728,24728,…,…,…,…
2,13119,板橋区,1,20,なめし革・同製品・毛皮製造業,3,45,21,45,21,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13119,板橋区,1,21,窯業・土石製品製造業,5,62,47,62,47,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13119,板橋区,1,22,鉄鋼業,2,25,19,25,19,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13119,板橋区,1,23,非鉄金属製造業,12,112,85,112,85,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13119,板橋区,1,24,金属製品製造業,42,376,274,375,273,1,154055,159617,442337,288057,150034,468,-,3778,261924,261924,…,…,…,…
2,13119,板橋区,1,25,はん用機械器具製造業,9,80,60,80,60,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13119,板橋区,1,26,生産用機械器具製造業,36,358,287,357,286,1,139851,289875,561103,462149,61442,16860,1904,18748,251571,251571,…,…,…,…
2,13119,板橋区,1,27,業務用機械器具製造業,42,472,315,470,313,2,207766,414415,938215,856408,37240,11698,-,32869,489687,489687,…,…,…,…
2,13119,板橋区,1,28,電子部品・デバイス・電子回路製造業,6,35,22,34,21,1,13260,22073,39823,17645,14010,705,-,7463,16434,16434,…,…,…,…
2,13119,板橋区,1,29,電気機械器具製造業,14,152,74,151,74,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13119,板橋区,1,30,情報通信機械器具製造業,5,39,24,39,24,-,9554,8285,22248,20848,1400,-,-,-,12928,12928,…,…,…,…
2,13119,板橋区,1,31,輸送用機械器具製造業,10,107,73,107,73,-,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13119,板橋区,1,32,その他の製造業,27,316,233,317,234,-,145633,236610,510448,451556,46937,2145,-,9810,253584,253584,…,…,…,…
2,13120,練馬区,0,00,総数,143,1607,972,1609,975,10,595378,1516950,2708791,2084040,400561,9698,150,214342,1106152,1106152,…,…,…,…
2,13120,練馬区,1,09,食料品製造業,19,278,135,276,133,2,75979,301971,399165,396428,2737,-,-,-,89995,89995,…,…,…,…
2,13120,練馬区,1,11,繊維工業,11,102,36,98,33,4,18636,18694,85945,24542,55275,-,-,6128,62349,62349,…,…,…,…
2,13120,練馬区,1,13,家具・装備品製造業,6,83,57,83,57,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13120,練馬区,1,14,パルプ・紙・紙加工品製造業,11,144,77,144,77,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13120,練馬区,1,15,印刷・同関連業,16,172,129,179,136,4,57956,131535,238810,206964,31827,-,-,19,99328,99328,…,…,…,…
2,13120,練馬区,1,16,化学工業,2,14,9,14,9,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13120,練馬区,1,18,プラスチック製品製造業（別掲を除く）,12,126,82,127,83,-,54617,68353,174205,111235,7360,-,-,55610,98011,98011,…,…,…,…
2,13120,練馬区,1,20,なめし革・同製品・毛皮製造業,2,15,9,15,9,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13120,練馬区,1,21,窯業・土石製品製造業,5,55,39,55,39,-,32242,225989,335027,285363,2969,-,-,46695,100960,100960,…,…,…,…
2,13120,練馬区,1,23,非鉄金属製造業,1,15,10,15,10,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13120,練馬区,1,24,金属製品製造業,13,147,92,147,92,-,52588,107487,198844,111375,86806,-,-,663,84588,84588,…,…,…,…
2,13120,練馬区,1,25,はん用機械器具製造業,2,31,17,31,17,-,x,x,x,x,-,x,-,x,x,x,…,…,…,…
2,13120,練馬区,1,26,生産用機械器具製造業,7,81,62,81,62,-,39979,49505,111357,45762,53618,4348,-,7629,57272,57272,…,…,…,…
2,13120,練馬区,1,27,業務用機械器具製造業,11,74,42,74,42,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13120,練馬区,1,28,電子部品・デバイス・電子回路製造業,1,16,7,16,7,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13120,練馬区,1,29,電気機械器具製造業,10,116,84,116,84,-,x,x,x,x,x,x,x,x,x,x,…,…,…,…
2,13120,練馬区,1,30,情報通信機械器具製造業,1,10,10,10,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13120,練馬区,1,31,輸送用機械器具製造業,4,35,22,35,22,-,13412,17366,47780,43910,2466,-,-,1404,28161,28161,…,…,…,…
2,13120,練馬区,1,32,その他の製造業,9,93,53,93,53,-,25452,38750,85962,66249,12141,76,32,7464,43715,43715,…,…,…,…
2,13121,足立区,0,00,総数,674,6806,4297,6749,4263,71,2370852,5394615,10366438,8228420,1622065,59116,2279,454558,4614362,4614362,…,…,…,…
2,13121,足立区,1,09,食料品製造業,38,416,165,413,164,3,99516,240660,455009,393375,16053,-,-,45581,198470,198470,…,…,…,…
2,13121,足立区,1,11,繊維工業,37,357,148,342,136,15,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13121,足立区,1,12,木材・木製品製造業（家具を除く）,2,13,10,13,10,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13121,足立区,1,13,家具・装備品製造業,36,261,187,258,185,3,97588,133962,328648,308492,19156,-,-,1000,180265,180265,…,…,…,…
2,13121,足立区,1,14,パルプ・紙・紙加工品製造業,44,469,291,469,292,2,150540,289740,617714,492073,121693,-,32,3916,303717,303717,…,…,…,…
2,13121,足立区,1,15,印刷・同関連業,57,624,439,622,438,2,255220,415042,970164,549784,418102,-,448,1830,514005,514005,…,…,…,…
2,13121,足立区,1,16,化学工業,11,115,57,115,57,-,36116,130304,251969,205180,4596,-,-,42193,112736,112736,…,…,…,…
2,13121,足立区,1,17,石油製品・石炭製品製造業,2,30,24,30,24,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13121,足立区,1,18,プラスチック製品製造業（別掲を除く）,52,527,303,524,300,3,168784,322834,753255,515833,200477,-,-,36945,398539,398539,…,…,…,…
2,13121,足立区,1,19,ゴム製品製造業,22,230,134,229,133,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13121,足立区,1,20,なめし革・同製品・毛皮製造業,50,500,286,480,276,23,145007,617840,915475,820424,48958,2418,-,43675,275689,275689,…,…,…,…
2,13121,足立区,1,21,窯業・土石製品製造業,5,55,28,60,33,-,31432,160439,294151,289741,2500,-,-,1910,123955,123955,…,…,…,…
2,13121,足立区,1,22,鉄鋼業,4,48,40,48,40,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13121,足立区,1,23,非鉄金属製造業,5,82,55,82,55,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13121,足立区,1,24,金属製品製造業,145,1367,959,1354,953,13,478664,780078,1755309,1266341,395735,1469,359,91405,903082,903082,…,…,…,…
2,13121,足立区,1,25,はん用機械器具製造業,23,203,134,201,132,2,x,x,x,x,x,x,x,x,x,x,…,…,…,…
2,13121,足立区,1,26,生産用機械器具製造業,53,585,445,587,445,2,267382,580554,1126591,1004427,57103,38479,12,26570,506490,506490,…,…,…,…
2,13121,足立区,1,27,業務用機械器具製造業,11,90,67,90,67,-,30852,53724,104711,92889,8793,976,-,2053,47674,47674,…,…,…,…
2,13121,足立区,1,28,電子部品・デバイス・電子回路製造業,1,9,6,9,6,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13121,足立区,1,29,電気機械器具製造業,21,218,146,218,146,-,x,x,x,x,x,x,x,x,x,x,…,…,…,…
2,13121,足立区,1,30,情報通信機械器具製造業,3,19,14,19,14,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13121,足立区,1,31,輸送用機械器具製造業,12,155,111,155,111,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13121,足立区,1,32,その他の製造業,40,433,248,431,246,2,145519,299776,562193,516321,25754,105,74,19939,244754,244754,…,…,…,…
2,13122,葛飾区,0,00,総数,599,5985,3736,5953,3710,34,2112878,3998184,8373921,6433325,1584998,25304,357,329937,4056351,4056351,…,…,…,…
2,13122,葛飾区,1,09,食料品製造業,23,250,125,247,123,3,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13122,葛飾区,1,10,飲料・たばこ・飼料製造業,2,18,15,17,14,1,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13122,葛飾区,1,11,繊維工業,19,152,79,150,78,2,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13122,葛飾区,1,12,木材・木製品製造業（家具を除く）,2,16,12,16,12,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13122,葛飾区,1,13,家具・装備品製造業,14,91,54,90,53,1,26998,34548,82506,61960,9616,-,-,10930,44406,44406,…,…,…,…
2,13122,葛飾区,1,14,パルプ・紙・紙加工品製造業,26,269,158,266,156,3,93458,218026,383602,310316,35253,-,-,38033,153312,153312,…,…,…,…
2,13122,葛飾区,1,15,印刷・同関連業,48,507,285,506,285,1,157610,287224,522899,320405,182668,-,-,19826,218460,218460,…,…,…,…
2,13122,葛飾区,1,16,化学工業,5,79,50,79,50,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13122,葛飾区,1,18,プラスチック製品製造業（別掲を除く）,56,526,298,525,297,1,184440,359562,818214,568771,222961,486,39,25957,424700,424700,…,…,…,…
2,13122,葛飾区,1,19,ゴム製品製造業,53,514,329,505,322,9,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13122,葛飾区,1,20,なめし革・同製品・毛皮製造業,17,156,81,156,81,-,42681,98353,174398,158612,15524,-,-,262,70412,70412,…,…,…,…
2,13122,葛飾区,1,21,窯業・土石製品製造業,6,93,74,92,73,1,45392,274820,344290,337962,6255,6,-,67,64323,64323,…,…,…,…
2,13122,葛飾区,1,22,鉄鋼業,4,18,16,18,16,-,6136,42464,51693,51224,469,-,-,-,8546,8546,…,…,…,…
2,13122,葛飾区,1,23,非鉄金属製造業,9,75,41,74,40,1,36004,46980,97214,65164,8743,-,-,23307,46513,46513,…,…,…,…
2,13122,葛飾区,1,24,金属製品製造業,139,1399,935,1395,931,5,484768,718160,1780942,1165824,564242,-,118,50758,984663,984663,…,…,…,…
2,13122,葛飾区,1,25,はん用機械器具製造業,9,95,68,94,67,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13122,葛飾区,1,26,生産用機械器具製造業,61,599,463,599,463,-,x,x,x,x,x,x,x,x,x,x,…,…,…,…
2,13122,葛飾区,1,27,業務用機械器具製造業,22,211,135,209,133,2,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13122,葛飾区,1,28,電子部品・デバイス・電子回路製造業,4,60,28,58,27,2,18309,23291,67355,50459,15600,-,-,1296,40837,40837,…,…,…,…
2,13122,葛飾区,1,29,電気機械器具製造業,19,243,140,243,140,-,88570,180243,384495,323623,59255,650,-,967,189125,189125,…,…,…,…
2,13122,葛飾区,1,30,情報通信機械器具製造業,3,43,26,43,26,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13122,葛飾区,1,31,輸送用機械器具製造業,10,71,45,71,45,-,30354,57742,121299,77574,39959,773,-,2993,59641,59641,…,…,…,…
2,13122,葛飾区,1,32,その他の製造業,48,500,279,500,278,1,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13123,江戸川区,0,00,総数,609,5934,3813,5898,3788,38,2200043,4488616,8897928,6980697,1497939,76328,1788,341176,4085511,4085511,…,…,…,…
2,13123,江戸川区,1,09,食料品製造業,27,324,158,323,157,2,100104,263571,447575,424421,10975,-,-,12179,170376,170376,…,…,…,…
2,13123,江戸川区,1,11,繊維工業,42,349,135,340,129,9,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,12,木材・木製品製造業（家具を除く）,3,24,21,24,21,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,13,家具・装備品製造業,21,160,118,154,114,6,62007,96858,233096,228047,5049,-,-,-,126147,126147,…,…,…,…
2,13123,江戸川区,1,14,パルプ・紙・紙加工品製造業,27,277,155,275,154,2,83468,189108,392837,303390,68739,-,106,20602,188641,188641,…,…,…,…
2,13123,江戸川区,1,15,印刷・同関連業,49,505,307,503,306,2,196443,197472,554228,299563,245260,-,98,9307,330344,330344,…,…,…,…
2,13123,江戸川区,1,16,化学工業,9,135,75,134,74,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,18,プラスチック製品製造業（別掲を除く）,47,517,266,517,266,-,153381,345705,668788,574200,80618,-,-,13970,299149,299149,…,…,…,…
2,13123,江戸川区,1,19,ゴム製品製造業,11,127,69,126,68,1,x,x,x,x,x,-,x,-,x,x,…,…,…,…
2,13123,江戸川区,1,20,なめし革・同製品・毛皮製造業,8,76,33,71,30,5,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,21,窯業・土石製品製造業,13,142,104,142,104,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,22,鉄鋼業,14,123,98,123,98,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,23,非鉄金属製造業,6,64,47,64,47,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,24,金属製品製造業,137,1239,862,1236,859,3,494333,944222,1861664,1398675,422419,-,148,40422,849569,849569,…,…,…,…
2,13123,江戸川区,1,25,はん用機械器具製造業,34,303,227,302,226,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,26,生産用機械器具製造業,74,745,589,741,588,4,311260,575422,1234877,986443,159834,35492,-,53108,612182,612182,…,…,…,…
2,13123,江戸川区,1,27,業務用機械器具製造業,18,175,123,175,122,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,28,電子部品・デバイス・電子回路製造業,5,45,34,45,34,-,20144,54695,110445,92685,17760,-,-,-,51620,51620,…,…,…,…
2,13123,江戸川区,1,29,電気機械器具製造業,21,174,130,173,129,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13123,江戸川区,1,30,情報通信機械器具製造業,1,8,7,8,7,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13123,江戸川区,1,31,輸送用機械器具製造業,15,144,105,144,105,-,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13123,江戸川区,1,32,その他の製造業,27,278,150,278,150,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
1,13200,市部,0,00,総数,1663,19993,13000,19968,12977,70,7457406,16918239,33065339,26823472,4336638,181157,2232,1721840,15006812,15006812,…,…,…,…
1,13200,市部,1,09,食料品製造業,109,1476,689,1471,684,5,369741,1047839,1893684,1704812,50271,-,-,138601,783199,783199,…,…,…,…
1,13200,市部,1,10,飲料・たばこ・飼料製造業,13,175,88,174,87,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13200,市部,1,11,繊維工業,42,437,126,431,123,6,107800,163020,355739,276216,54196,-,-,25327,178442,178442,…,…,…,…
1,13200,市部,1,12,木材・木製品製造業（家具を除く）,7,80,65,80,65,-,32593,44083,96423,93267,373,-,-,2783,48464,48464,…,…,…,…
1,13200,市部,1,13,家具・装備品製造業,38,320,233,318,232,2,115416,214799,416223,374234,30732,-,-,11257,186504,186504,…,…,…,…
1,13200,市部,1,14,パルプ・紙・紙加工品製造業,30,394,239,395,240,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13200,市部,1,15,印刷・同関連業,128,1367,789,1370,786,5,482437,794040,1916726,1415262,435738,-,502,65224,1039609,1039609,…,…,…,…
1,13200,市部,1,16,化学工業,18,243,141,242,140,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13200,市部,1,17,石油製品・石炭製品製造業,5,88,72,88,72,-,52688,670417,907020,769822,-,-,-,137198,219078,219078,…,…,…,…
1,13200,市部,1,18,プラスチック製品製造業（別掲を除く）,113,1400,793,1395,789,5,503068,944002,2026542,1745494,210732,484,40,69792,1005639,1005639,…,…,…,…
1,13200,市部,1,19,ゴム製品製造業,5,54,23,53,22,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13200,市部,1,20,なめし革・同製品・毛皮製造業,1,9,5,9,5,-,x,x,x,x,-,x,-,x,x,x,…,…,…,…
1,13200,市部,1,21,窯業・土石製品製造業,44,633,527,632,527,2,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13200,市部,1,22,鉄鋼業,12,136,106,136,106,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13200,市部,1,23,非鉄金属製造業,23,234,145,233,144,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13200,市部,1,24,金属製品製造業,203,2301,1719,2295,1715,9,905891,1520299,3291364,2255046,999127,477,392,36322,1640417,1640417,…,…,…,…
1,13200,市部,1,25,はん用機械器具製造業,57,660,456,656,453,4,x,x,x,x,x,x,-,x,x,x,…,…,…,…
1,13200,市部,1,26,生産用機械器具製造業,227,2671,2028,2671,2028,7,1117134,2545282,5015270,4392859,499275,22370,344,100422,2309606,2309606,…,…,…,…
1,13200,市部,1,27,業務用機械器具製造業,128,1654,1139,1650,1135,6,678340,886482,2266287,1910389,224943,65293,-,65662,1285686,1285686,…,…,…,…
1,13200,市部,1,28,電子部品・デバイス・電子回路製造業,128,1544,880,1546,881,6,504846,918548,2083317,1561565,384230,3704,860,132958,1081129,1081129,…,…,…,…
1,13200,市部,1,29,電気機械器具製造業,166,2071,1378,2074,1381,2,789290,1474162,3161689,2557684,400312,22071,-,181622,1580461,1580461,…,…,…,…
1,13200,市部,1,30,情報通信機械器具製造業,49,685,422,689,427,2,272663,447173,1009016,778565,213329,2578,-,14544,522297,522297,…,…,…,…
1,13200,市部,1,31,輸送用機械器具製造業,50,649,477,650,477,2,259300,361402,794768,495815,260831,326,94,37702,402022,402022,…,…,…,…
1,13200,市部,1,32,その他の製造業,67,712,460,710,458,2,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13201,八王子市,0,00,総数,390,4770,3185,4762,3179,16,1816862,4089246,8428002,6965512,839844,40276,870,581500,4047860,4047860,…,…,…,…
2,13201,八王子市,1,09,食料品製造業,21,253,102,250,99,3,63131,156688,316213,309960,682,-,-,5571,147718,147718,…,…,…,…
2,13201,八王子市,1,10,飲料・たばこ・飼料製造業,3,57,19,57,19,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13201,八王子市,1,11,繊維工業,17,156,55,152,53,4,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13201,八王子市,1,12,木材・木製品製造業（家具を除く）,2,30,24,30,24,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13201,八王子市,1,13,家具・装備品製造業,11,104,69,104,69,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13201,八王子市,1,14,パルプ・紙・紙加工品製造業,6,94,58,94,58,-,30388,80992,140468,116919,11996,-,-,11553,57903,57903,…,…,…,…
2,13201,八王子市,1,15,印刷・同関連業,20,188,87,188,87,-,59397,76877,212776,173577,15485,-,-,23714,125839,125839,…,…,…,…
2,13201,八王子市,1,16,化学工業,3,14,7,14,7,-,2222,4940,10309,9847,-,-,-,462,4972,4972,…,…,…,…
2,13201,八王子市,1,17,石油製品・石炭製品製造業,2,29,23,29,23,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13201,八王子市,1,18,プラスチック製品製造業（別掲を除く）,29,397,240,397,240,-,149096,311246,638844,533902,95161,-,-,9781,304074,304074,…,…,…,…
2,13201,八王子市,1,21,窯業・土石製品製造業,11,164,126,164,126,-,78974,265304,590518,482642,26314,-,-,81562,301473,301473,…,…,…,…
2,13201,八王子市,1,22,鉄鋼業,1,6,5,6,5,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13201,八王子市,1,23,非鉄金属製造業,5,70,52,70,52,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13201,八王子市,1,24,金属製品製造業,47,498,391,499,392,-,195932,279428,602995,455202,144320,-,-,3473,299597,299597,…,…,…,…
2,13201,八王子市,1,25,はん用機械器具製造業,15,180,123,180,123,-,68573,81235,213225,177657,10079,8695,-,16794,122521,122521,…,…,…,…
2,13201,八王子市,1,26,生産用機械器具製造業,61,739,583,739,583,1,311292,818264,1627341,1462141,111958,11269,-,41973,767424,767424,…,…,…,…
2,13201,八王子市,1,27,業務用機械器具製造業,35,477,343,475,341,2,207910,313883,810514,729860,66323,11103,-,3228,463301,463301,…,…,…,…
2,13201,八王子市,1,28,電子部品・デバイス・電子回路製造業,34,409,262,409,261,2,143877,399868,901805,753063,86189,304,860,61389,467291,467291,…,…,…,…
2,13201,八王子市,1,29,電気機械器具製造業,35,451,325,451,325,1,165150,249200,549683,460905,76813,4374,-,7591,279751,279751,…,…,…,…
2,13201,八王子市,1,30,情報通信機械器具製造業,11,149,82,150,84,2,63479,67470,264758,184612,74561,931,-,4654,183018,183018,…,…,…,…
2,13201,八王子市,1,31,輸送用機械器具製造業,10,143,88,142,87,1,69945,70573,179456,112736,66710,-,10,-,100818,100818,…,…,…,…
2,13201,八王子市,1,32,その他の製造業,11,162,121,162,121,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13202,立川市,0,00,総数,55,673,470,678,468,2,248999,552171,1160014,798473,316836,8275,-,36430,563324,563324,…,…,…,…
2,13202,立川市,1,09,食料品製造業,7,69,45,69,45,-,20569,126093,217556,216590,116,-,-,850,84687,84687,…,…,…,…
2,13202,立川市,1,13,家具・装備品製造業,1,5,2,5,2,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13202,立川市,1,14,パルプ・紙・紙加工品製造業,2,22,10,21,9,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13202,立川市,1,15,印刷・同関連業,6,74,51,81,51,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13202,立川市,1,18,プラスチック製品製造業（別掲を除く）,2,36,21,36,21,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13202,立川市,1,21,窯業・土石製品製造業,2,18,15,18,15,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13202,立川市,1,23,非鉄金属製造業,1,6,4,6,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13202,立川市,1,24,金属製品製造業,7,70,52,70,52,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13202,立川市,1,25,はん用機械器具製造業,2,12,8,11,7,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13202,立川市,1,26,生産用機械器具製造業,6,56,41,56,41,-,23433,83989,146703,133787,11857,1059,-,-,58069,58069,…,…,…,…
2,13202,立川市,1,27,業務用機械器具製造業,4,56,45,56,45,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13202,立川市,1,28,電子部品・デバイス・電子回路製造業,4,63,41,63,41,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13202,立川市,1,29,電気機械器具製造業,5,88,68,88,68,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13202,立川市,1,30,情報通信機械器具製造業,1,11,5,11,5,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13202,立川市,1,31,輸送用機械器具製造業,2,51,39,51,39,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13202,立川市,1,32,その他の製造業,3,36,23,36,23,-,12474,18102,34032,30861,3104,67,-,-,15256,15256,…,…,…,…
2,13203,武蔵野市,0,00,総数,26,327,215,327,215,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13203,武蔵野市,1,09,食料品製造業,4,39,23,39,23,-,13414,17948,39583,21003,-,-,-,18580,20032,20032,…,…,…,…
2,13203,武蔵野市,1,15,印刷・同関連業,5,71,40,71,40,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13203,武蔵野市,1,18,プラスチック製品製造業（別掲を除く）,1,8,6,8,6,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13203,武蔵野市,1,20,なめし革・同製品・毛皮製造業,1,9,5,9,5,-,x,x,x,x,-,x,-,x,x,x,…,…,…,…
2,13203,武蔵野市,1,21,窯業・土石製品製造業,1,16,14,16,14,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13203,武蔵野市,1,24,金属製品製造業,1,4,2,4,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13203,武蔵野市,1,25,はん用機械器具製造業,1,20,12,20,12,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13203,武蔵野市,1,26,生産用機械器具製造業,2,21,16,21,16,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13203,武蔵野市,1,27,業務用機械器具製造業,1,16,14,16,14,-,x,x,x,x,-,x,-,x,x,x,…,…,…,…
2,13203,武蔵野市,1,28,電子部品・デバイス・電子回路製造業,3,54,29,54,29,-,25216,25187,92049,85963,-,-,-,6086,61955,61955,…,…,…,…
2,13203,武蔵野市,1,29,電気機械器具製造業,4,57,44,57,44,-,23327,57680,105121,75471,2623,-,-,27027,43927,43927,…,…,…,…
2,13203,武蔵野市,1,32,その他の製造業,2,12,10,12,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,0,00,総数,59,714,486,713,485,1,298312,376247,966762,790597,157682,7830,4,10649,546920,546920,…,…,…,…
