,,,,,,,,,,(単位：隻、総トン）
トン数階級別,中央防波堤,,,,,,,,民間,
,合計,,中央防波堤内側ばら物ふ頭,,中央防波堤内側建設発生土ふ頭,,中央防波堤内側内貿ふ頭,,合計,
,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数
合計　　,409,"3,052,578",54,"282,050",104,"123,463",251,"2,647,065","7,986","11,693,605"
内航船　　,390,"2,788,194",35,"17,666",104,"123,463",251,"2,647,065","7,695","8,552,578"
外航船　　,19,"264,384",19,"264,384",-,-,-,-,291,"3,141,027"
100トン未満,-,-,-,-,-,-,-,-,205,"19,611"
内航船　　,-,-,-,-,-,-,-,-,205,"19,611"
外航船　　,-,-,-,-,-,-,-,-,-,-
100トン以上　　,3,523,3,523,-,-,-,-,486,"83,548"
内航船　　,3,523,3,523,-,-,-,-,486,"83,548"
外航船　　,-,-,-,-,-,-,-,-,-,-
200トン以上　　,-,-,-,-,-,-,-,-,515,"124,107"
内航船　　,-,-,-,-,-,-,-,-,515,"124,107"
外航船　　,-,-,-,-,-,-,-,-,-,-
300トン以上　　,-,-,-,-,-,-,-,-,180,"66,408"
内航船　　,-,-,-,-,-,-,-,-,180,"66,408"
外航船　　,-,-,-,-,-,-,-,-,-,-
400トン以上　　,29,"14,452",27,"13,455",1,499,1,498,"3,556","1,828,516"
内航船　　,29,"14,452",27,"13,455",1,499,1,498,"3,556","1,828,516"
外航船　　,-,-,-,-,-,-,-,-,-,-
500トン以上　　,27,"18,688",1,696,26,"17,992",-,-,476,"305,336"
内航船　　,27,"18,688",1,696,26,"17,992",-,-,476,"305,336"
外航船　　,-,-,-,-,-,-,-,-,-,-
700トン以上　　,4,"2,992",4,"2,992",-,-,-,-,572,"427,466"
内航船　　,4,"2,992",4,"2,992",-,-,-,-,572,"427,466"
外航船　　,-,-,-,-,-,-,-,-,-,-
"1,000トン以上　　",82,"114,469",5,"9,497",77,"104,972",-,-,235,"344,241"
内航船　　,77,"104,972",-,-,77,"104,972",-,-,235,"344,241"
外航船　　,5,"9,497",5,"9,497",-,-,-,-,-,-
"2,000トン以上　　",1,"2,926",1,"2,926",-,-,-,-,766,"1,983,285"
内航船　　,-,-,-,-,-,-,-,-,766,"1,983,285"
外航船　　,1,"2,926",1,"2,926",-,-,-,-,-,-
"3,000トン以上　　",-,-,-,-,-,-,-,-,275,"973,073"
内航船　　,-,-,-,-,-,-,-,-,275,"973,073"
外航船　　,-,-,-,-,-,-,-,-,-,-
"4,000トン以上　　",2,"8,219",2,"8,219",-,-,-,-,143,"661,781"
内航船　　,-,-,-,-,-,-,-,-,143,"661,781"
外航船　　,2,"8,219",2,"8,219",-,-,-,-,-,-
"5,000トン以上　　",-,-,-,-,-,-,-,-,201,"1,108,408"
内航船　　,-,-,-,-,-,-,-,-,200,"1,103,092"
外航船　　,-,-,-,-,-,-,-,-,1,"5,316"
"6,000トン以上　　",-,-,-,-,-,-,-,-,37,"247,075"
内航船　　,-,-,-,-,-,-,-,-,37,"247,075"
外航船　　,-,-,-,-,-,-,-,-,-,-
"7,000トン以上　　",-,-,-,-,-,-,-,-,57,"448,711"
内航船　　,-,-,-,-,-,-,-,-,49,"385,039"
外航船　　,-,-,-,-,-,-,-,-,8,"63,672"
"8,000トン以上　　",-,-,-,-,-,-,-,-,-,-
内航船　　,-,-,-,-,-,-,-,-,-,-
外航船　　,-,-,-,-,-,-,-,-,-,-
"9,000トン以上　　",1,"9,004",1,"9,004",-,-,-,-,235,"2,279,039"
内航船　　,-,-,-,-,-,-,-,-,-,-
外航船　　,1,"9,004",1,"9,004",-,-,-,-,235,"2,279,039"
"10,000トン以上　　",255,"2,728,392",5,"81,825",-,-,250,"2,646,567",43,"693,564"
内航船　　,250,"2,646,567",-,-,-,-,250,"2,646,567",-,-
外航船　　,5,"81,825",5,"81,825",-,-,-,-,43,"693,564"
"20,000トン以上　　",3,"75,868",3,"75,868",-,-,-,-,4,"99,436"
内航船　　,-,-,-,-,-,-,-,-,-,-
外航船　　,3,"75,868",3,"75,868",-,-,-,-,4,"99,436"
"30,000トン以上　　",1,"32,679",1,"32,679",-,-,-,-,-,-
内航船　　,-,-,-,-,-,-,-,-,-,-
外航船　　,1,"32,679",1,"32,679",-,-,-,-,-,-
"40,000トン以上　　",1,"44,366",1,"44,366",-,-,-,-,-,-
内航船　　,-,-,-,-,-,-,-,-,-,-
外航船　　,1,"44,366",1,"44,366",-,-,-,-,-,-
"50,000トン以上　　",-,-,-,-,-,-,-,-,-,-
内航船　　,-,-,-,-,-,-,-,-,-,-
外航船　　,-,-,-,-,-,-,-,-,-,-
"60,000トン以上　　",-,-,-,-,-,-,-,-,-,-
内航船　　,-,-,-,-,-,-,-,-,-,-
外航船　　,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
