,,,,,,,,,,,,,,,,,,,,,,,(単位：隻、総トン）,,
トン数階級別,貨客船,,客船,,カーフェリー,,漁船,,その他船舶,,,,,その他船舶,,,,,,,,,,,
,計,,計,,計,,計,,計,,軍艦,,,パトロール船,,曳船・押船,,訓練船,,作業船,,その他船舶,,,
,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,,
合計　　,440,"2,262,970","1,623","3,853,497",347,"4,384,692",6,"2,936","1,849","1,735,963",3,"82,127",,26,"40,032",143,"66,185",62,"128,209",129,"216,499","1,486","1,202,911",,
内 航 船　　,440,"2,262,970","1,591","2,318,929",347,"4,384,692",6,"2,936","1,844","1,651,414",-,-,,26,"40,032",143,"66,185",60,"125,787",129,"216,499","1,486","1,202,911",,
外 航 船　　,-,-,32,"1,534,568",-,-,-,-,5,"84,549",3,"82,127",,-,-,-,-,2,"2,422",-,-,-,-,,
１００トン未満,-,-,-,-,-,-,-,-,58,"1,245",-,-,,1,61,40,876,-,-,-,-,17,308,,
内 航 船　　,-,-,-,-,-,-,-,-,58,"1,245",-,-,,1,61,40,876,-,-,-,-,17,308,,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
１００トン以上　　,-,-,617,"101,506",-,-,-,-,111,"18,606",-,-,,-,-,6,"1,033",-,-,10,"1,890",95,"15,683",,
内 航 船　　,-,-,617,"101,506",-,-,-,-,111,"18,606",-,-,,-,-,6,"1,033",-,-,10,"1,890",95,"15,683",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
２００トン以上　　,-,-,605,"169,704",-,-,-,-,44,"10,446",-,-,,3,627,5,"1,305",-,-,-,-,36,"8,514",,
内 航 船　　,-,-,605,"169,704",-,-,-,-,44,"10,446",-,-,,3,627,5,"1,305",-,-,-,-,36,"8,514",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
３００トン以上　　,-,-,12,"4,152",-,-,3,"1,137",17,"5,941",-,-,,1,358,-,-,1,358,-,-,15,"5,225",,
内 航 船　　,-,-,12,"4,152",-,-,3,"1,137",17,"5,941",-,-,,1,358,-,-,1,358,-,-,15,"5,225",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
４００トン以上　　,68,"31,280",-,-,-,-,1,409,530,"245,763",-,-,,2,998,-,-,10,"4,916",10,"4,350",508,"235,499",,
内 航 船　　,68,"31,280",-,-,-,-,1,409,530,"245,763",-,-,,2,998,-,-,10,"4,916",10,"4,350",508,"235,499",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
５００トン以上　　,-,-,-,-,-,-,2,"1,390",267,"165,985",-,-,,-,-,35,"19,775",1,650,32,"19,679",199,"125,881",,
内 航 船　　,-,-,-,-,-,-,2,"1,390",267,"165,985",-,-,,-,-,35,"19,775",1,650,32,"19,679",199,"125,881",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
７００トン以上　　,-,-,-,-,-,-,-,-,206,"159,774",-,-,,-,-,57,"43,196",18,"17,748",3,"2,496",128,"96,334",,
内 航 船　　,-,-,-,-,-,-,-,-,206,"159,774",-,-,,-,-,57,"43,196",18,"17,748",3,"2,496",128,"96,334",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
１，０００トン以上　　,-,-,24,"33,612",-,-,-,-,492,"569,450",-,-,,7,"11,424",-,-,12,"20,418",24,"35,054",449,"502,554",,
内 航 船　　,-,-,24,"33,612",-,-,-,-,490,"567,028",-,-,,7,"11,424",-,-,10,"17,996",24,"35,054",449,"502,554",,
外 航 船　　,-,-,-,-,-,-,-,-,2,"2,422",-,-,,-,-,-,-,2,"2,422",-,-,-,-,,
２，０００トン以上　　,-,-,12,"31,416",-,-,-,-,62,"147,800",1,"2,800",,11,"23,453",-,-,10,"25,644",38,"91,014",2,"4,889",,
内 航 船　　,-,-,12,"31,416",-,-,-,-,61,"145,000",-,-,,11,"23,453",-,-,10,"25,644",38,"91,014",2,"4,889",,
外 航 船　　,-,-,-,-,-,-,-,-,1,"2,800",1,"2,800",,-,-,-,-,-,-,-,-,-,-,,
３，０００トン以上　　,-,-,-,-,-,-,-,-,13,"50,071",-,-,,1,"3,111",-,-,1,"3,990",10,"39,470",1,"3,500",,
内 航 船　　,-,-,-,-,-,-,-,-,13,"50,071",-,-,,1,"3,111",-,-,1,"3,990",10,"39,470",1,"3,500",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
４，０００トン以上　　,310,"1,547,520",-,-,-,-,-,-,29,"136,534",-,-,,-,-,-,-,-,-,-,-,29,"136,534",,
内 航 船　　,310,"1,547,520",-,-,-,-,-,-,29,"136,534",-,-,,-,-,-,-,-,-,-,-,29,"136,534",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
５，０００トン以上　　,-,-,313,"1,778,153",-,-,-,-,5,"29,210",-,-,,-,-,-,-,4,"23,560",-,-,1,"5,650",,
内 航 船　　,-,-,313,"1,778,153",-,-,-,-,5,"29,210",-,-,,-,-,-,-,4,"23,560",-,-,1,"5,650",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
６，０００トン以上　　,-,-,-,-,-,-,-,-,5,"30,925",-,-,,-,-,-,-,5,"30,925",-,-,-,-,,
内 航 船　　,-,-,-,-,-,-,-,-,5,"30,925",-,-,,-,-,-,-,5,"30,925",-,-,-,-,,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
７，０００トン以上　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
８，０００トン以上　　,-,-,-,-,-,-,-,-,3,"25,440",-,-,,-,-,-,-,-,-,-,-,3,"25,440",,
内 航 船　　,-,-,-,-,-,-,-,-,3,"25,440",-,-,,-,-,-,-,-,-,-,-,3,"25,440",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
９，０００トン以上　　,-,-,2,"19,922",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
外 航 船　　,-,-,2,"19,922",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
１０，０００トン以上　　,62,"684,170",-,-,347,"4,384,692",-,-,5,"59,446",-,-,,-,-,-,-,-,-,2,"22,546",3,"36,900",,
内 航 船　　,62,"684,170",-,-,347,"4,384,692",-,-,5,"59,446",-,-,,-,-,-,-,-,-,2,"22,546",3,"36,900",,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
２０，０００トン以上　　,-,-,14,"352,576",-,-,-,-,1,"24,960",1,"24,960",,-,-,-,-,-,-,-,-,-,-,,
内 航 船　　,-,-,8,"200,386",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
外 航 船　　,-,-,6,"152,190",-,-,-,-,1,"24,960",1,"24,960",,-,-,-,-,-,-,-,-,-,-,,
３０，０００トン以上　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
４０，０００トン以上　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
５０，０００トン以上　　,-,-,24,"1,362,456",-,-,-,-,1,"54,367",1,"54,367",,-,-,-,-,-,-,-,-,-,-,,
