内 航 船　　,327,"118,810",22,"8,041",30,"11,064",35,"12,870",28,"10,136",31,"11,128",34,"12,454",26,"9,254",23,"8,374",21,"7,638",31,"11,357",21,"7,594",25,"8,900",内 航 船　　,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
４００トン以上　　,"6,335","3,176,346",424,"301,357",509,"246,968",549,"266,852",514,"250,152",552,"268,425",557,"270,692",528,"256,202",463,"225,692",487,"237,252",584,"284,127",593,"288,703",575,"279,924",４００トン以上　　,
内 航 船　　,"6,335","3,176,346",424,"301,357",509,"246,968",549,"266,852",514,"250,152",552,"268,425",557,"270,692",528,"256,202",463,"225,692",487,"237,252",584,"284,127",593,"288,703",575,"279,924",内 航 船　　,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
５００トン以上　　,995,"625,914",82,"52,284",97,"61,128",117,"73,246",109,"68,674",95,"59,675",86,"54,341",80,"50,379",68,"43,352",70,"44,011",72,"44,433",59,"37,138",60,"37,253",５００トン以上　　,
内 航 船　　,994,"625,231",82,"52,284",97,"61,128",116,"72,563",109,"68,674",95,"59,675",86,"54,341",80,"50,379",68,"43,352",70,"44,011",72,"44,433",59,"37,138",60,"37,253",内 航 船　　,
外 航 船　　,1,683,-,-,-,-,1,683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
７００トン以上　　,"2,178","1,633,892",157,"117,887",181,"135,609",174,"130,135",181,"135,993",187,"140,441",176,"132,450",188,"140,739",171,"127,800",165,"123,960",194,"145,796",208,"156,155",196,"146,927",７００トン以上　　,
内 航 船　　,"2,178","1,633,892",157,"117,887",181,"135,609",174,"130,135",181,"135,993",187,"140,441",176,"132,450",188,"140,739",171,"127,800",165,"123,960",194,"145,796",208,"156,155",196,"146,927",内 航 船　　,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
１，０００トン以上　　,860,"1,124,274",63,"84,122",63,"83,700",59,"73,683",64,"85,463",75,"95,906",75,"97,038",87,"116,331",70,"92,028",72,"95,058",80,"106,185",80,"102,718",72,"92,042",１，０００トン以上　　,
内 航 船　　,826,"1,065,140",62,"82,782",60,"78,797",54,"65,033",61,"79,567",73,"92,870",73,"93,481",83,"109,795",66,"84,960",69,"89,615",77,"100,446",78,"99,243",70,"88,551",内 航 船　　,
外 航 船　　,34,"59,134",1,"1,340",3,"4,903",5,"8,650",3,"5,896",2,"3,036",2,"3,557",4,"6,536",4,"7,068",3,"5,443",3,"5,739",2,"3,475",2,"3,491",外 航 船　　,
２，０００トン以上　　,973,"2,497,252",80,"206,559",82,"216,113",79,"203,616",64,"165,522",69,"180,953",67,"168,991",79,"201,163",85,"216,799",88,"222,517",100,"255,692",91,"232,401",89,"226,926",２，０００トン以上　　,
内 航 船　　,952,"2,443,593",78,"201,542",80,"210,337",78,"201,393",63,"163,175",66,"173,283",65,"163,794",79,"201,163",85,"216,799",87,"220,170",95,"243,305",90,"229,670",86,"218,962",内 航 船　　,
外 航 船　　,21,"53,659",2,"5,017",2,"5,776",1,"2,223",1,"2,347",3,"7,670",2,"5,197",-,-,-,-,1,"2,347",5,"12,387",1,"2,731",3,"7,964",外 航 船　　,
３，０００トン以上　　,301,"1,071,452",32,"114,611",22,"77,666",29,"105,570",28,"99,758",28,"99,235",30,"107,035",27,"95,351",21,"74,063",22,"77,621",21,"75,631",19,"66,705",22,"78,206",３，０００トン以上　　,
内 航 船　　,290,"1,031,527",29,"103,832",20,"70,480",29,"105,570",28,"99,758",28,"99,235",28,"99,849",26,"91,482",20,"70,828",21,"73,786",20,"71,796",19,"66,705",22,"78,206",内 航 船　　,
外 航 船　　,11,"39,925",3,"10,779",2,"7,186",-,-,-,-,-,-,2,"7,186",1,"3,869",1,"3,235",1,"3,835",1,"3,835",-,-,-,-,外 航 船　　,
４，０００トン以上　　,534,"2,593,416",53,"257,364",40,"197,655",53,"259,240",27,"132,924",50,"241,006",35,"169,152",41,"199,137",49,"238,462",42,"203,656",46,"220,116",46,"223,099",52,"251,605",４，０００トン以上　　,
内 航 船　　,466,"2,269,442",46,"224,422",33,"164,052",48,"235,323",22,"108,548",43,"207,906",29,"140,464",36,"174,799",44,"214,971",36,"175,315",43,"205,853",39,"190,147",47,"227,642",内 航 船　　,
外 航 船　　,68,"323,974",7,"32,942",7,"33,603",5,"23,917",5,"24,376",7,"33,100",6,"28,688",5,"24,338",5,"23,491",6,"28,341",3,"14,263",7,"32,952",5,"23,963",外 航 船　　,
５，０００トン以上　　,548,"3,078,060",37,"208,275",45,"252,211",46,"259,828",49,"276,087",43,"241,520",37,"206,484",58,"326,881",49,"275,487",48,"269,946",43,"241,555",47,"262,681",46,"257,105",５，０００トン以上　　,
内 航 船　　,520,"2,921,769",35,"196,959",43,"241,004",43,"242,993",45,"253,688",40,"224,546",35,"195,469",55,"309,920",47,"264,280",46,"259,209",42,"236,200",45,"251,425",44,"246,076",内 航 船　　,
外 航 船　　,28,"156,291",2,"11,316",2,"11,207",3,"16,835",4,"22,399",3,"16,974",2,"11,015",3,"16,961",2,"11,207",2,"10,737",1,"5,355",2,"11,256",2,"11,029",外 航 船　　,
６，０００トン以上　　,116,"757,368",12,"77,514",8,"51,342",11,"71,480",15,"97,996",9,"57,759",12,"79,362",10,"65,066",11,"71,343",7,"46,997",7,"46,636",5,"32,749",9,"59,124",６，０００トン以上　　,
内 航 船　　,42,"278,000",4,"26,108",1,"6,544",4,"26,176",7,"46,322",1,"6,544",6,"40,428",3,"19,855",3,"19,855",3,"19,923",5,"33,234",1,"6,544",4,"26,467",内 航 船　　,
外 航 船　　,74,"479,368",8,"51,406",7,"44,798",7,"45,304",8,"51,674",8,"51,215",6,"38,934",7,"45,211",8,"51,488",4,"27,074",2,"13,402",4,"26,205",5,"32,657",外 航 船　　,
７，０００トン以上　　,436,"3,251,486",34,"253,808",32,"239,471",32,"237,142",41,"306,272",44,"329,157",40,"298,342",38,"283,737",36,"270,259",35,"259,624",27,"200,970",41,"305,214",36,"267,490",７，０００トン以上　　,
内 航 船　　,129,"977,751",9,"68,823",10,"76,959",5,"37,478",8,"60,067",15,"113,582",10,"74,847",13,"98,333",11,"83,964",10,"75,585",9,"68,614",14,"106,637",15,"112,862",内 航 船　　,
外 航 船　　,307,"2,273,735",25,"184,985",22,"162,512",27,"199,664",33,"246,205",29,"215,575",30,"223,495",25,"185,404",25,"186,295",25,"184,039",18,"132,356",27,"198,577",21,"154,628",外 航 船　　,
８，０００トン以上　　,277,"2,326,531",23,"193,410",21,"175,958",23,"192,957",24,"202,031",21,"176,776",24,"200,946",21,"176,508",22,"185,594",22,"184,825",27,"226,498",26,"218,396",23,"192,632",８，０００トン以上　　,
内 航 船　　,95,"762,820",8,"64,120",8,"64,120",9,"72,135",8,"64,120",7,"56,570",9,"72,135",8,"64,585",6,"48,090",7,"56,105",8,"64,120",9,"72,600",8,"64,120",内 航 船　　,
外 航 船　　,182,"1,563,711",15,"129,290",13,"111,838",14,"120,822",16,"137,911",14,"120,206",15,"128,811",13,"111,923",16,"137,504",15,"128,720",19,"162,378",17,"145,796",15,"128,512",外 航 船　　,
９，０００トン以上　　,"2,262","22,115,659",178,"1,740,090",170,"1,660,864",184,"1,799,769",176,"1,717,948",198,"1,934,549",191,"1,865,426",191,"1,868,112",186,"1,816,656",194,"1,898,107",196,"1,916,752",197,"1,929,004",201,"1,968,382",９，０００トン以上　　,
内 航 船　　,343,"3,383,532",27,"266,333",28,"276,172",29,"286,004",29,"286,030",29,"286,116",30,"295,862",30,"295,910",25,"246,673",28,"276,191",30,"295,974",27,"266,381",31,"305,886",内 航 船　　,
外 航 船　　,"1,919","18,732,127",151,"1,473,757",142,"1,384,692",155,"1,513,765",147,"1,431,918",169,"1,648,433",161,"1,569,564",161,"1,572,202",161,"1,569,983",166,"1,621,916",166,"1,620,778",170,"1,662,623",170,"1,662,496",外 航 船　　,
１０，０００トン以上　　,"2,845","38,760,871",218,"2,989,161",221,"3,031,154",248,"3,346,214",243,"3,314,225",232,"3,196,623",260,"3,549,491",245,"3,341,277",232,"3,186,902",231,"3,118,507",244,"3,282,594",235,"3,181,936",236,"3,222,787",１０，０００トン以上　　,
内 航 船　　,"1,979","23,970,105",151,"1,837,577",153,"1,860,179",176,"2,124,470",166,"2,012,860",156,"1,889,439",176,"2,123,599",169,"2,044,954",154,"1,868,228",166,"2,004,615",177,"2,144,268",168,"2,034,281",167,"2,025,635",内 航 船　　,
外 航 船　　,866,"14,790,766",67,"1,151,584",68,"1,170,975",72,"1,221,744",77,"1,301,365",76,"1,307,184",84,"1,425,892",76,"1,296,323",78,"1,318,674",65,"1,113,892",67,"1,138,326",67,"1,147,655",69,"1,197,152",外 航 船　　,
２０，０００トン以上　　,565,"15,093,743",48,"1,283,356",48,"1,303,000",51,"1,368,562",49,"1,309,951",40,"1,066,243",37,"1,002,412",45,"1,188,688",45,"1,216,072",45,"1,200,983",48,"1,280,284",56,"1,481,949",53,"1,392,243",２０，０００トン以上　　,
内 航 船　　,8,"200,386",-,-,-,-,-,-,3,"79,782",-,-,2,"53,188",-,-,-,-,2,"44,944",1,"22,472",-,-,-,-,内 航 船　　,
外 航 船　　,557,"14,893,357",48,"1,283,356",48,"1,303,000",51,"1,368,562",46,"1,230,169",40,"1,066,243",35,"949,224",45,"1,188,688",45,"1,216,072",43,"1,156,039",47,"1,257,812",56,"1,481,949",53,"1,392,243",外 航 船　　,
３０，０００トン以上　　,298,"10,346,666",17,"588,620",19,"643,508",18,"607,268",22,"769,030",30,"1,043,705",32,"1,120,872",34,"1,210,589",26,"892,419",26,"903,897",28,"965,765",23,"804,263",23,"796,730",３０，０００トン以上　　,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,298,"10,346,666",17,"588,620",19,"643,508",18,"607,268",22,"769,030",30,"1,043,705",32,"1,120,872",34,"1,210,589",26,"892,419",26,"903,897",28,"965,765",23,"804,263",23,"796,730",外 航 船　　,
４０，０００トン以上　　,362,"15,445,085",30,"1,278,549",28,"1,193,782",31,"1,322,104",31,"1,316,731",30,"1,269,759",31,"1,314,866",28,"1,195,031",30,"1,278,287",30,"1,293,079",30,"1,283,761",31,"1,327,636",32,"1,371,500",４０，０００トン以上　　,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,362,"15,445,085",30,"1,278,549",28,"1,193,782",31,"1,322,104",31,"1,316,731",30,"1,269,759",31,"1,314,866",28,"1,195,031",30,"1,278,287",30,"1,293,079",30,"1,283,761",31,"1,327,636",32,"1,371,500",外 航 船　　,
５０，０００トン以上　　,263,"14,427,300",22,"1,233,748",17,"947,546",19,"1,054,369",23,"1,277,296",23,"1,257,505",26,"1,416,159",22,"1,188,262",22,"1,194,976",23,"1,254,281",23,"1,261,799",24,"1,309,717",19,"1,031,642",５０，０００トン以上　　,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,263,"14,427,300",22,"1,233,748",17,"947,546",19,"1,054,369",23,"1,277,296",23,"1,257,505",26,"1,416,159",22,"1,188,262",22,"1,194,976",23,"1,254,281",23,"1,261,799",24,"1,309,717",19,"1,031,642",外 航 船　　,
６０，０００トン以上　　,513,"43,841,723",42,"3,393,400",41,"3,334,218",41,"3,305,721",44,"3,535,615",44,"3,565,804",40,"3,409,120",45,"4,025,554",43,"3,873,147",40,"3,514,934",43,"3,810,366",46,"4,185,596",44,"3,888,248",６０，０００トン以上　　,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,513,"43,841,723",42,"3,393,400",41,"3,334,218",41,"3,305,721",44,"3,535,615",44,"3,565,804",40,"3,409,120",45,"4,025,554",43,"3,873,147",40,"3,514,934",43,"3,810,366",46,"4,185,596",44,"3,888,248",外 航 船　　,
