外航    ,808,"24,200,063",-,-,-,-,-,-,-,-,"2,013","75,406,404",,,,,,,
セミコンテナ船,18,"31,898",30,"468,713",-,-,-,-,-,-,213,"976,346",,,,,,,
内航    ,16,"11,984",16,"38,548",-,-,-,-,-,-,186,"645,542",,,,,,,
外航    ,2,"19,914",14,"430,165",-,-,-,-,-,-,27,"330,804",,,,,,,
ＲＯＲＯ船,-,-,49,"641,753",-,-,-,-,-,-,1,"9,984",,,,,,,
内航    ,-,-,49,"641,753",-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,1,"9,984",,,,,,,
貨客船,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
客船,-,-,-,-,8,"1,779",8,"1,779",-,-,1,"56,769",,,,,,,
内航    ,-,-,-,-,8,"1,779",8,"1,779",-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,1,"56,769",,,,,,,
カーフェリー,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
漁船,-,-,-,-,-,-,-,-,-,-,4,"1,546",,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,4,"1,546",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
その他船舶計,84,"128,946",20,"36,278",116,"89,194",103,"56,733",13,"32,461",336,"324,487",,,,,,,
内航    ,84,"128,946",20,"36,278",116,"89,194",103,"56,733",13,"32,461",335,"270,120",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,1,"54,367",,,,,,,
軍艦,-,-,-,-,-,-,-,-,-,-,1,"54,367",,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,1,"54,367",,,,,,,
パトロール船,-,-,-,-,2,567,2,567,-,-,-,-,,,,,,,
内航    ,-,-,-,-,2,567,2,567,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
曳船・押船,-,-,-,-,12,164,12,164,-,-,24,"1,085",,,,,,,
内航    ,-,-,-,-,12,164,12,164,-,-,24,"1,085",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
訓練船,-,-,3,"3,570",-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,3,"3,570",-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
作業船,2,"22,546",6,"17,339",76,"84,699",64,"54,735",12,"29,964",-,-,,,,,,,
内航    ,2,"22,546",6,"17,339",76,"84,699",64,"54,735",12,"29,964",-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
その他船舶,82,"106,400",11,"15,369",26,"3,764",25,"1,267",1,"2,497",311,"269,035",,,,,,,
内航    ,82,"106,400",11,"15,369",26,"3,764",25,"1,267",1,"2,497",311,"269,035",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
,,,,,,,,,,,,,,,,,,,
