項目名,データ形態,カテゴリー数,質問文,属性,値
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,1,千代田区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,2,中央区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,3,港区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,4,新宿区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,5,文京区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,6,台東区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,7,墨田区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,8,江東区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,9,品川区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,10,目黒区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,11,大田区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,12,世田谷区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,13,渋谷区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,14,中野区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,15,杉並区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,16,豊島区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,17,北区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,18,荒川区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,19,板橋区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,20,練馬区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,21,足立区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,22,葛飾区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,23,江戸川区
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,24,八王子市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,25,立川市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,26,武蔵野市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,27,三鷹市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,28,青梅市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,29,府中市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,30,昭島市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,31,調布市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,32,町田市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,33,小金井市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,34,小平市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,35,日野市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,36,東村山市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,37,国分寺市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,38,国立市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,39,福生市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,40,狛江市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,41,東大和市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,42,清瀬市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,43,東久留米市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,44,武蔵村山市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,45,多摩市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,46,稲城市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,47,羽村市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,48,あきる野市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,49,西東京市
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,50,郡部　瑞穂町
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,51,郡部　日の出町
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,52,郡部　檜原村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,53,郡部　奥多摩町
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,54,大島支庁　大島町
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,55,大島支庁　利島村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,56,大島支庁　新島村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,57,大島支庁　神津島村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,58,三宅支庁　三宅村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,59,三宅支庁　御蔵島村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,60,八丈支庁　八丈町
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,61,八丈支庁　青ヶ島村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,62,小笠原支庁　小笠原村
S1,ＳＡ,63,住居 （地区・地域別） [SA] ,63,東京都以外
S2,ＳＡ,7,年齢 [SA] ,1,10代
S2,ＳＡ,7,年齢 [SA] ,2,20代
S2,ＳＡ,7,年齢 [SA] ,3,30代
S2,ＳＡ,7,年齢 [SA] ,4,40代
S2,ＳＡ,7,年齢 [SA] ,5,50代
S2,ＳＡ,7,年齢 [SA] ,6,60代
S2,ＳＡ,7,年齢 [SA] ,7,70代以上
S3,ＳＡ,3,あなたの性別についてお尋ねします。 [SA] ,1,男性
S3,ＳＡ,3,あなたの性別についてお尋ねします。 [SA] ,2,女性
S3,ＳＡ,3,あなたの性別についてお尋ねします。 [SA] ,3,回答したくない
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,1,会社員
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,2,公務員
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,3,自営業
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,4,会社役員
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,5,自由業
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,6,専業主婦（夫）
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,7,学生（中学校）
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,8,学生（高校）
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,9,学生（短大・高専）
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,10,学生（大学）
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,11,学生（大学院）
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,12,パート・アルバイト
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,13,無職
S4,ＳＡ,14,あなたの職業についてお尋ねします。あなたの職業について、該当する番号を選択してください。 [SA] ,14,その他
S5,ＳＡ,8,学歴 [SA] ,1,小学校
S5,ＳＡ,8,学歴 [SA] ,2,中学校・中等教育学校（前期）
S5,ＳＡ,8,学歴 [SA] ,3,高校・中等教育学校（後期）
S5,ＳＡ,8,学歴 [SA] ,4,専門学校
S5,ＳＡ,8,学歴 [SA] ,5,短大・高専
S5,ＳＡ,8,学歴 [SA] ,6,大学
S5,ＳＡ,8,学歴 [SA] ,7,大学院
S5,ＳＡ,8,学歴 [SA] ,8,その他
S6s1,ＳＡ,6,人数 [SA] ,1,1人
S6s1,ＳＡ,6,人数 [SA] ,2,2人
S6s1,ＳＡ,6,人数 [SA] ,3,3人
S6s1,ＳＡ,6,人数 [SA] ,4,4人
S6s1,ＳＡ,6,人数 [SA] ,5,5人以上
S6s1,ＳＡ,6,人数 [SA] ,6,同居している家族はいない(一人暮らし)
S6s2c1_1,ＳＡ,2,同居人数 [SA]性別,1,男性
S6s2c1_1,ＳＡ,2,同居人数 [SA]性別,2,女性
S6s2c1_2,ＳＡ,2,同居人数 [SA]性別,1,男性
S6s2c1_2,ＳＡ,2,同居人数 [SA]性別,2,女性
S6s2c1_3,ＳＡ,2,同居人数 [SA]性別,1,男性
S6s2c1_3,ＳＡ,2,同居人数 [SA]性別,2,女性
S6s2c1_4,ＳＡ,2,同居人数 [SA]性別,1,男性
S6s2c1_4,ＳＡ,2,同居人数 [SA]性別,2,女性
S6s2c1_5,ＳＡ,2,同居人数 [SA]性別,1,男性
S6s2c1_5,ＳＡ,2,同居人数 [SA]性別,2,女性
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,1,10代未満
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,2,10代
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,3,20代
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,4,30代
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,5,40代
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,6,50代
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,7,60代
S6s2c2_1,ＳＡ,8,同居人数 [SA]年代,8,70代、もしくはそれ以上
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,1,10代未満
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,2,10代
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,3,20代
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,4,30代
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,5,40代
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,6,50代
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,7,60代
S6s2c2_2,ＳＡ,8,同居人数 [SA]年代,8,70代、もしくはそれ以上
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,1,10代未満
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,2,10代
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,3,20代
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,4,30代
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,5,40代
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,6,50代
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,7,60代
S6s2c2_3,ＳＡ,8,同居人数 [SA]年代,8,70代、もしくはそれ以上
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,1,10代未満
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,2,10代
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,3,20代
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,4,30代
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,5,40代
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,6,50代
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,7,60代
S6s2c2_4,ＳＡ,8,同居人数 [SA]年代,8,70代、もしくはそれ以上
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,1,10代未満
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,2,10代
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,3,20代
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,4,30代
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,5,40代
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,6,50代
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,7,60代
S6s2c2_5,ＳＡ,8,同居人数 [SA]年代,8,70代、もしくはそれ以上
S6s2c3_1,ＳＡ,2,同居人数 [SA]小学在学中,1,いいえ
S6s2c3_1,ＳＡ,2,同居人数 [SA]小学在学中,2,はい
S6s2c3_2,ＳＡ,2,同居人数 [SA]小学在学中,1,いいえ
S6s2c3_2,ＳＡ,2,同居人数 [SA]小学在学中,2,はい
S6s2c3_3,ＳＡ,2,同居人数 [SA]小学在学中,1,いいえ
S6s2c3_3,ＳＡ,2,同居人数 [SA]小学在学中,2,はい
S6s2c3_4,ＳＡ,2,同居人数 [SA]小学在学中,1,いいえ
S6s2c3_4,ＳＡ,2,同居人数 [SA]小学在学中,2,はい
S6s2c3_5,ＳＡ,2,同居人数 [SA]小学在学中,1,いいえ
S6s2c3_5,ＳＡ,2,同居人数 [SA]小学在学中,2,はい
S7c1,ＳＡ,8,年収 [SA]ご自身,1,200万円未満
S7c1,ＳＡ,8,年収 [SA]ご自身,2,200～400万円未満
S7c1,ＳＡ,8,年収 [SA]ご自身,3,400～600万円未満
S7c1,ＳＡ,8,年収 [SA]ご自身,4,600～800万円未満
S7c1,ＳＡ,8,年収 [SA]ご自身,5,800～1000万円未満
S7c1,ＳＡ,8,年収 [SA]ご自身,6,1000～1500万円未満
S7c1,ＳＡ,8,年収 [SA]ご自身,7,1500～2000万円未満
S7c1,ＳＡ,8,年収 [SA]ご自身,8,2000万円以上
S7c2,ＳＡ,8,年収 [SA]世帯,1,200万円未満
S7c2,ＳＡ,8,年収 [SA]世帯,2,200～400万円未満
S7c2,ＳＡ,8,年収 [SA]世帯,3,400～600万円未満
S7c2,ＳＡ,8,年収 [SA]世帯,4,600～800万円未満
S7c2,ＳＡ,8,年収 [SA]世帯,5,800～1000万円未満
S7c2,ＳＡ,8,年収 [SA]世帯,6,1000～1500万円未満
S7c2,ＳＡ,8,年収 [SA]世帯,7,1500～2000万円未満
S7c2,ＳＡ,8,年収 [SA]世帯,8,2000万円以上
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,1,新聞・雑誌（紙媒体）
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,2,新聞・雑誌（電子版）
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,3,ラジオ
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,4,テレビ
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,5,ネットラジオ・テレビ
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,6,インターネットのニュースサイト
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,7,スマートフォンのニュースアプリ
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,8,ＳＮＳ
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,9,ウェブサイト・ブログ
Q1c1,ＳＡ,10,情報収集方法一般 [SA]1位,10,その他
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,1,新聞・雑誌（紙媒体）
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,2,新聞・雑誌（電子版）
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,3,ラジオ
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,4,テレビ
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,5,ネットラジオ・テレビ
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,6,インターネットのニュースサイト
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,7,スマートフォンのニュースアプリ
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,8,ＳＮＳ
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,9,ウェブサイト・ブログ
Q1c2,ＳＡ,10,情報収集方法一般 [SA]2位,10,その他
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,1,新聞・雑誌（紙媒体）
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,2,新聞・雑誌（電子版）
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,3,ラジオ
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,4,テレビ
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,5,ネットラジオ・テレビ
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,6,インターネットのニュースサイト
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,7,スマートフォンのニュースアプリ
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,8,ＳＮＳ
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,9,ウェブサイト・ブログ
Q1c3,ＳＡ,10,情報収集方法一般 [SA]3位,10,その他
Q2,ＳＡ,5,家庭におけるインターネットにアクセスするために使用頻度 [SA] ,1,30分未満
Q2,ＳＡ,5,家庭におけるインターネットにアクセスするために使用頻度 [SA] ,2,30分以上60分未満
Q2,ＳＡ,5,家庭におけるインターネットにアクセスするために使用頻度 [SA] ,3,60分以上90分未満
Q2,ＳＡ,5,家庭におけるインターネットにアクセスするために使用頻度 [SA] ,4,90分以上120分未満
Q2,ＳＡ,5,家庭におけるインターネットにアクセスするために使用頻度 [SA] ,5,120分以上
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,1,ホームページ（ウェブ）・ブログの閲覧
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,2,情報の検索
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,4,電子メールやメッセージの送受信
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,5,ＳＮＳの利用
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,6,無料通話アプリやボイスチャットの利用
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,7,動画投稿・共有サイトの利用
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,8,オンラインショッピング
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,9,インターネットバンキング
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,10,オンラインゲーム
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,11,その他
Q3_1,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]パソコン,12,利用しない
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,1,ホームページ（ウェブ）・ブログの閲覧
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,2,情報の検索
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,4,電子メールやメッセージの送受信
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,5,ＳＮＳの利用
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,6,無料通話アプリやボイスチャットの利用
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,7,動画投稿・共有サイトの利用
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,8,オンラインショッピング
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,9,インターネットバンキング
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,10,オンラインゲーム
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,11,その他
Q3_2,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]携帯電話（ＰＨＳを含む）,12,利用しない
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,1,ホームページ（ウェブ）・ブログの閲覧
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,2,情報の検索
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,4,電子メールやメッセージの送受信
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,5,ＳＮＳの利用
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,6,無料通話アプリやボイスチャットの利用
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,7,動画投稿・共有サイトの利用
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,8,オンラインショッピング
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,9,インターネットバンキング
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,10,オンラインゲーム
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,11,その他
Q3_3,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]スマートフォン,12,利用しない
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,1,ホームページ（ウェブ）・ブログの閲覧
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,2,情報の検索
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,4,電子メールやメッセージの送受信
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,5,ＳＮＳの利用
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,6,無料通話アプリやボイスチャットの利用
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,7,動画投稿・共有サイトの利用
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,8,オンラインショッピング
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,9,インターネットバンキング
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,10,オンラインゲーム
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,11,その他
Q3_4,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]タブレット端末（iPad、Galaxy Tabなど）,12,利用しない
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,1,ホームページ（ウェブ）・ブログの閲覧
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,2,情報の検索
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,4,電子メールやメッセージの送受信
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,5,ＳＮＳの利用
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,6,無料通話アプリやボイスチャットの利用
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,7,動画投稿・共有サイトの利用
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,8,オンラインショッピング
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,9,インターネットバンキング
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,10,オンラインゲーム
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,11,その他
Q3_5,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]テレビ,12,利用しない
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,1,ホームページ（ウェブ）・ブログの閲覧
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,2,情報の検索
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,4,電子メールやメッセージの送受信
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,5,ＳＮＳの利用
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,6,無料通話アプリやボイスチャットの利用
