一連番号,測定地点住所,緯度,経度,座標系,道　路　名,環境基準類型,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離,地上からの高さ,昼間等価騒音レベル(dB),夜間等価騒音レベル(dB)
636,あきる野市菅生725,35.747017,139.289734,JGD2011,国道411号（滝山街道）,b,2013-10-07,2013-10-08,3,2,2,1.2,71,67
637,あきる野市小川638,35.721107,139.317123,JGD2011,都道166号瑞穂あきる野八王子線,a,2013-10-07,2013-10-08,4,2,1,1.2,68,63
638,あきる野市舘谷230,35.731209,139.230316,JGD2011,都道杉並あきる野線（五日市街道）,c,2013-10-07,2013-10-08,4,4,3,1.2,66,58
639,あきる野市小川836,35.720715,139.319839,JGD2011,都道杉並あきる野線（睦橋通り）,b,2013-10-07,2013-10-08,4,4,3,1.2,68,64
640,あきる野市牛沼127,35.721321,139.287079,JGD2011,国道411号,B,2014-02-13,2014-02-14,3,2,1,1.2,71,68
641,あきる野市二宮2242,35.727379,139.315674,JGD2011,都道杉並あきる野線,A,2014-02-13,2014-02-14,4,2,1.6,1.2,72,64
642,あきる野市伊奈475,35.733917,139.255417,JGD2011,都道山田平井線,A,2014-02-13,2014-02-14,4,2,1.6,1.2,67,58
