一連番号,測定地点住所,緯度,経度,座標系,道　路　名,環境基準類型,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離,地上からの高さ,昼間等価騒音レベル(dB),夜間等価騒音レベル(dB)
261,豊島区目白5-7-14,35.723629,139.694077,JGD2011,都道環状6号線（山手通り）,c,2013-10-30,2013-10-31,4,4,9,1.2,67,65
262,豊島区池袋1-13,35.737099,139.713638,JGD2011,高速5号池袋線,c,2013-12-11,2013-12-13,2,4,7.4,22,74,74
263,豊島区池袋1-13,35.737099,139.713638,JGD2011,国道254号（川越街道）,c,2013-12-11,2013-12-13,3,4,5.5,1.2,73,71
264,豊島区巣鴨1-11,35.732189,139.740540,JGD2011,国道17号,C,2013-12-11,2013-12-12,3,8,5.4,1.2,69,67
265,豊島区池袋本町1-7,35.738117,139.712723,JGD2011,国道254号,C,2013-12-11,2013-12-12,3,6,5.3,1.2,71,69
266,豊島区南長崎6-1,35.728416,139.679932,JGD2011,都道千代田練馬田無線,B,2013-12-11,2013-12-12,4,4,4.8,1.2,68,68
267,豊島区目白2-5,35.720997,139.712143,JGD2011,都道芝新宿王子線,C,2013-12-11,2013-12-12,4,4,4.6,1.2,70,69
268,豊島区長崎6-22,35.734646,139.681778,JGD2011,都道鮫洲大山線,C,2013-12-11,2013-12-12,4,4,3.2,1.2,61,58
269,豊島区駒込3-20,35.737965,139.745590,JGD2011,都道本郷赤羽線,C,2013-12-11,2013-12-12,4,4,4,1.2,68,65
