地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
6,13208,1320802202,調布市,調布市調布ケ丘,2丁目,調布市調布ケ丘2丁目,1,-,1,2,X,1,-,-,-,-,-,-,-
6,13208,1320802203,調布市,調布市調布ケ丘,3丁目,調布市調布ケ丘3丁目,5,5,-,40,8984,1,3,-,-,1,-,-,-
6,13208,1320802204,調布市,調布市調布ケ丘,4丁目,調布市調布ケ丘4丁目,3,3,-,10,259,-,3,-,-,-,-,-,-
5,13208,1320800100,調布市,調布市飛田給,,調布市飛田給,7,7,-,59,3514,3,-,1,2,1,-,-,-
6,13208,1320800101,調布市,調布市飛田給,1丁目,調布市飛田給1丁目,5,5,-,56,X,1,-,1,2,1,-,-,-
6,13208,1320800102,調布市,調布市飛田給,2丁目,調布市飛田給2丁目,1,1,-,1,X,1,-,-,-,-,-,-,-
6,13208,1320800103,調布市,調布市飛田給,3丁目,調布市飛田給3丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
5,13208,1320801500,調布市,調布市西つつじケ丘,,調布市西つつじケ丘,8,8,-,40,1620,2,3,2,1,-,-,-,-
6,13208,1320801501,調布市,調布市西つつじケ丘,1丁目,調布市西つつじケ丘1丁目,5,5,-,32,1516,1,1,2,1,-,-,-,-
6,13208,1320801502,調布市,調布市西つつじケ丘,2丁目,調布市西つつじケ丘2丁目,2,2,-,7,X,-,2,-,-,-,-,-,-
6,13208,1320801503,調布市,調布市西つつじケ丘,3丁目,調布市西つつじケ丘3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320801504,調布市,調布市西つつじケ丘,4丁目,調布市西つつじケ丘4丁目,1,1,-,1,X,1,-,-,-,-,-,-,-
5,13208,1320802000,調布市,調布市西町,,調布市西町,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320801900,調布市,調布市野水,,調布市野水,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320801901,調布市,調布市野水,1丁目,調布市野水1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320801902,調布市,調布市野水,2丁目,調布市野水2丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320801400,調布市,調布市東つつじケ丘,,調布市東つつじケ丘,5,4,1,22,292,2,1,2,-,-,-,-,-
6,13208,1320801401,調布市,調布市東つつじケ丘,1丁目,調布市東つつじケ丘1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320801402,調布市,調布市東つつじケ丘,2丁目,調布市東つつじケ丘2丁目,4,3,1,14,X,2,1,1,-,-,-,-,-
6,13208,1320801403,調布市,調布市東つつじケ丘,3丁目,調布市東つつじケ丘3丁目,1,1,-,8,X,-,-,1,-,-,-,-,-
5,13208,1320800300,調布市,調布市富士見町,,調布市富士見町,13,12,1,221,17616,2,3,2,3,2,-,1,-
6,13208,1320800301,調布市,調布市富士見町,1丁目,調布市富士見町1丁目,7,7,-,161,15158,1,1,1,2,1,-,1,-
6,13208,1320800302,調布市,調布市富士見町,2丁目,調布市富士見町2丁目,1,1,-,25,X,-,-,-,-,1,-,-,-
6,13208,1320800303,調布市,調布市富士見町,3丁目,調布市富士見町3丁目,1,-,1,1,X,1,-,-,-,-,-,-,-
6,13208,1320800304,調布市,調布市富士見町,4丁目,調布市富士見町4丁目,4,4,-,34,X,-,2,1,1,-,-,-,-
5,13208,1320800600,調布市,調布市布田,,調布市布田,15,13,2,127,11900,4,3,4,2,1,1,-,-
6,13208,1320800601,調布市,調布市布田,1丁目,調布市布田1丁目,6,5,1,45,5492,1,1,2,2,-,-,-,-
6,13208,1320800602,調布市,調布市布田,2丁目,調布市布田2丁目,6,5,1,22,990,2,2,2,-,-,-,-,-
6,13208,1320800603,調布市,調布市布田,3丁目,調布市布田3丁目,1,1,-,37,X,-,-,-,-,-,1,-,-
6,13208,1320800604,調布市,調布市布田,4丁目,調布市布田4丁目,1,1,-,21,X,-,-,-,-,1,-,-,-
6,13208,1320800605,調布市,調布市布田,5丁目,調布市布田5丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
6,13208,1320800606,調布市,調布市布田,6丁目,調布市布田6丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320801800,調布市,調布市緑ケ丘,,調布市緑ケ丘,4,4,-,26,471,1,1,1,1,-,-,-,-
6,13208,1320801801,調布市,調布市緑ケ丘,1丁目,調布市緑ケ丘1丁目,3,3,-,22,X,1,-,1,1,-,-,-,-
6,13208,1320801802,調布市,調布市緑ケ丘,2丁目,調布市緑ケ丘2丁目,1,1,-,4,X,-,1,-,-,-,-,-,-
5,13208,1320802100,調布市,調布市若葉町,,調布市若葉町,2,2,-,8,X,1,-,1,-,-,-,-,-
6,13208,1320802101,調布市,調布市若葉町,1丁目,調布市若葉町1丁目,1,1,-,1,X,1,-,-,-,-,-,-,-
6,13208,1320802102,調布市,調布市若葉町,2丁目,調布市若葉町2丁目,1,1,-,7,X,-,-,1,-,-,-,-,-
6,13208,1320802103,調布市,調布市若葉町,3丁目,調布市若葉町3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320890200,調布市,調布市上布田町,,調布市上布田町,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320802400,調布市,調布市深大寺北町,,調布市深大寺北町,7,6,1,46,1112,2,1,2,2,-,-,-,-
6,13208,1320802401,調布市,調布市深大寺北町,1丁目,調布市深大寺北町1丁目,2,1,1,4,X,1,1,-,-,-,-,-,-
6,13208,1320802402,調布市,調布市深大寺北町,2丁目,調布市深大寺北町2丁目,1,1,-,13,X,-,-,-,1,-,-,-,-
6,13208,1320802403,調布市,調布市深大寺北町,3丁目,調布市深大寺北町3丁目,2,2,-,6,X,1,-,1,-,-,-,-,-
6,13208,1320802404,調布市,調布市深大寺北町,4丁目,調布市深大寺北町4丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802405,調布市,調布市深大寺北町,5丁目,調布市深大寺北町5丁目,1,1,-,6,X,-,-,1,-,-,-,-,-
6,13208,1320802406,調布市,調布市深大寺北町,6丁目,調布市深大寺北町6丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802407,調布市,調布市深大寺北町,7丁目,調布市深大寺北町7丁目,1,1,-,17,X,-,-,-,1,-,-,-,-
5,13208,1320802500,調布市,調布市深大寺東町,,調布市深大寺東町,11,10,1,69,3329,4,2,3,1,1,-,-,-
6,13208,1320802501,調布市,調布市深大寺東町,1丁目,調布市深大寺東町1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802502,調布市,調布市深大寺東町,2丁目,調布市深大寺東町2丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802503,調布市,調布市深大寺東町,3丁目,調布市深大寺東町3丁目,1,1,-,20,X,-,-,-,-,1,-,-,-
6,13208,1320802504,調布市,調布市深大寺東町,4丁目,調布市深大寺東町4丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802505,調布市,調布市深大寺東町,5丁目,調布市深大寺東町5丁目,6,5,1,37,2620,2,1,2,1,-,-,-,-
6,13208,1320802506,調布市,調布市深大寺東町,6丁目,調布市深大寺東町6丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
6,13208,1320802507,調布市,調布市深大寺東町,7丁目,調布市深大寺東町7丁目,2,2,-,6,X,1,-,1,-,-,-,-,-
6,13208,1320802508,調布市,調布市深大寺東町,8丁目,調布市深大寺東町8丁目,1,1,-,4,X,-,1,-,-,-,-,-,-
5,13208,1320802600,調布市,調布市深大寺南町,,調布市深大寺南町,5,4,1,9,182,5,-,-,-,-,-,-,-
6,13208,1320802601,調布市,調布市深大寺南町,1丁目,調布市深大寺南町1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802602,調布市,調布市深大寺南町,2丁目,調布市深大寺南町2丁目,2,2,-,3,X,2,-,-,-,-,-,-,-
6,13208,1320802603,調布市,調布市深大寺南町,3丁目,調布市深大寺南町3丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
6,13208,1320802604,調布市,調布市深大寺南町,4丁目,調布市深大寺南町4丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802605,調布市,調布市深大寺南町,5丁目,調布市深大寺南町5丁目,2,1,1,4,X,2,-,-,-,-,-,-,-
5,13208,1320802300,調布市,調布市深大寺元町,,調布市深大寺元町,15,13,2,98,3487,4,5,3,2,-,1,-,-
6,13208,1320802301,調布市,調布市深大寺元町,1丁目,調布市深大寺元町1丁目,14,12,2,96,X,3,5,3,2,-,1,-,-
6,13208,1320802302,調布市,調布市深大寺元町,2丁目,調布市深大寺元町2丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802303,調布市,調布市深大寺元町,3丁目,調布市深大寺元町3丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
6,13208,1320802304,調布市,調布市深大寺元町,4丁目,調布市深大寺元町4丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320802305,調布市,調布市深大寺元町,5丁目,調布市深大寺元町5丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320802700,調布市,調布市八雲台,,調布市八雲台,4,3,1,50,3247,-,1,1,1,1,-,-,-
6,13208,1320802701,調布市,調布市八雲台,1丁目,調布市八雲台1丁目,2,1,1,11,X,-,1,1,-,-,-,-,-
6,13208,1320802702,調布市,調布市八雲台,2丁目,調布市八雲台2丁目,2,2,-,39,X,-,-,-,1,1,-,-,-
5,13208,1320890300,調布市,調布市上ケ給,,調布市上ケ給,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,
第1-1表　町丁目別　卸売業事業所数(法人・個人別）、従業者数、年間商品販売額及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,
