地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
4,13201,1320100000,八王子市,,,八王子市,809,723,86,7765,663881,208,185,233,105,42,18,10,8
5,13201,1320103100,八王子市,八王子市暁町,,八王子市暁町,12,11,1,109,4392,7,2,1,1,-,-,1,-
6,13201,1320103101,八王子市,八王子市暁町,1丁目,八王子市暁町1丁目,7,7,-,93,4227,4,1,-,1,-,-,1,-
6,13201,1320103102,八王子市,八王子市暁町,2丁目,八王子市暁町2丁目,3,2,1,8,X,2,1,-,-,-,-,-,-
6,13201,1320103103,八王子市,八王子市暁町,3丁目,八王子市暁町3丁目,2,2,-,8,X,1,-,1,-,-,-,-,-
5,13201,1320101900,八王子市,八王子市旭町,,八王子市旭町,3,3,-,24,3278,-,1,1,1,-,-,-,-
5,13201,1320101800,八王子市,八王子市東町,,八王子市東町,6,6,-,41,2473,-,3,2,1,-,-,-,-
5,13201,1320111000,八王子市,八王子市石川町,,八王子市石川町,26,25,1,246,50415,5,3,8,6,3,1,-,-
5,13201,1320107600,八王子市,八王子市泉町,,八王子市泉町,7,7,-,22,1116,2,5,-,-,-,-,-,-
5,13201,1320108700,八王子市,八王子市犬目町,,八王子市犬目町,3,2,1,6,6,3,-,-,-,-,-,-,-
5,13201,1320102500,八王子市,八王子市上野町,,八王子市上野町,6,4,2,30,655,2,-,4,-,-,-,-,-
5,13201,1320110500,八王子市,八王子市打越町,,八王子市打越町,8,7,1,86,4611,1,-,3,3,1,-,-,-
5,13201,1320111100,八王子市,八王子市宇津木町,,八王子市宇津木町,6,6,-,53,4953,-,3,1,2,-,-,-,-
5,13201,1320110200,八王子市,八王子市宇津貫町,,八王子市宇津貫町,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320109300,八王子市,八王子市梅坪町,,八王子市梅坪町,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320104300,八王子市,八王子市裏高尾町,,八王子市裏高尾町,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320100500,八王子市,八王子市追分町,,八王子市追分町,5,5,-,33,1447,1,-,3,1,-,-,-,-
5,13201,1320105800,八王子市,八王子市大塚,,八王子市大塚,14,14,-,70,2828,6,1,6,1,-,-,-,-
5,13201,1320107000,八王子市,八王子市大船町,,八王子市大船町,1,1,-,4,X,-,1,-,-,-,-,-,-
5,13201,1320111500,八王子市,八王子市大谷町,,八王子市大谷町,4,4,-,26,566,1,-,2,1,-,-,-,-
5,13201,1320101100,八王子市,八王子市大横町,,八王子市大横町,1,-,1,2,X,1,-,-,-,-,-,-,-
5,13201,1320103400,八王子市,八王子市大和田町,,八王子市大和田町,44,41,3,413,35948,5,8,15,13,2,1,-,-
6,13201,1320103401,八王子市,八王子市大和田町,1丁目,八王子市大和田町1丁目,4,4,-,32,784,-,1,2,1,-,-,-,-
6,13201,1320103402,八王子市,八王子市大和田町,2丁目,八王子市大和田町2丁目,9,9,-,84,6890,-,2,4,3,-,-,-,-
6,13201,1320103403,八王子市,八王子市大和田町,3丁目,八王子市大和田町3丁目,6,6,-,59,4407,1,1,1,3,-,-,-,-
6,13201,1320103404,八王子市,八王子市大和田町,4丁目,八王子市大和田町4丁目,8,7,1,130,17637,-,1,1,4,1,1,-,-
6,13201,1320103405,八王子市,八王子市大和田町,5丁目,八王子市大和田町5丁目,9,8,1,50,1272,1,2,5,1,-,-,-,-
6,13201,1320103406,八王子市,八王子市大和田町,6丁目,八王子市大和田町6丁目,5,4,1,16,2938,3,1,1,-,-,-,-,-
6,13201,1320103407,八王子市,八王子市大和田町,7丁目,八王子市大和田町7丁目,3,3,-,42,2020,-,-,1,1,1,-,-,-
5,13201,1320102800,八王子市,八王子市小門町,,八王子市小門町,4,4,-,27,2139,1,1,-,2,-,-,-,-
5,13201,1320109000,八王子市,八王子市尾崎町,,八王子市尾崎町,1,1,-,23,X,-,-,-,-,1,-,-,-
5,13201,1320108400,八王子市,八王子市小津町,,八王子市小津町,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320105900,八王子市,八王子市鹿島,,八王子市鹿島,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320109600,八王子市,八王子市加住町,,八王子市加住町,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320109601,八王子市,八王子市加住町,1丁目,八王子市加住町1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13201,1320109602,八王子市,八王子市加住町,2丁目,八王子市加住町2丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13201,1320110100,八王子市,八王子市片倉町,,八王子市片倉町,12,12,-,88,5965,3,3,4,1,1,-,-,-
5,13201,1320107500,八王子市,八王子市叶谷町,,八王子市叶谷町,5,5,-,33,2429,-,1,3,1,-,-,-,-
5,13201,1320107200,八王子市,八王子市上壱分方町,,八王子市上壱分方町,2,2,-,22,X,-,-,-,2,-,-,-,-
