地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
4,13209,1320900000,町田市,,,町田市,369,336,33,2594,143776,101,97,99,47,14,8,3,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,6,5,1,17,214,3,2,1,-,-,-,-,-
5,13209,1320900200,町田市,町田市旭町,,町田市旭町,8,8,-,37,1512,4,2,1,1,-,-,-,-
6,13209,1320900201,町田市,町田市旭町,1丁目,町田市旭町1丁目,5,5,-,31,1464,2,1,1,1,-,-,-,-
6,13209,1320900202,町田市,町田市旭町,2丁目,町田市旭町2丁目,1,1,-,1,X,1,-,-,-,-,-,-,-
6,13209,1320900203,町田市,町田市旭町,3丁目,町田市旭町3丁目,2,2,-,5,X,1,1,-,-,-,-,-,-
5,13209,1320900300,町田市,町田市大蔵町,,町田市大蔵町,7,7,-,83,10519,-,1,4,-,2,-,-,-
5,13209,1320900400,町田市,町田市小川,,町田市小川,11,10,1,83,5017,4,1,3,2,1,-,-,-
6,13209,1320900401,町田市,町田市小川,1丁目,町田市小川1丁目,2,2,-,9,X,1,-,1,-,-,-,-,-
6,13209,1320900402,町田市,町田市小川,2丁目,町田市小川2丁目,1,1,-,21,X,-,-,-,-,1,-,-,-
6,13209,1320900403,町田市,町田市小川,3丁目,町田市小川3丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
6,13209,1320900404,町田市,町田市小川,4丁目,町田市小川4丁目,1,-,1,2,X,1,-,-,-,-,-,-,-
6,13209,1320900491,町田市,町田市小川,（1～4丁目を除く）,町田市小川（1～4丁目を除く）,6,6,-,49,3274,1,1,2,2,-,-,-,-
5,13209,1320900500,町田市,町田市小野路町,,町田市小野路町,10,8,2,51,2120,2,2,5,1,-,-,-,-
5,13209,1320900700,町田市,町田市小山町,,町田市小山町,9,8,1,37,700,2,2,5,-,-,-,-,-
5,13209,1320990800,町田市,町田市金井町,,町田市金井町,4,4,-,28,3611,2,1,-,-,1,-,-,-
5,13209,1320900900,町田市,町田市金森,,町田市金森,15,9,6,64,2208,5,8,1,1,-,-,-,-
