地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
4,13223,1322300000,武蔵村山市,,,武蔵村山市,97,86,11,792,41354,24,23,20,20,4,6,-,-
5,13223,1322300600,武蔵村山市,武蔵村山市伊奈平,,武蔵村山市伊奈平,13,12,1,155,10101,2,2,2,5,1,1,-,-
6,13223,1322300601,武蔵村山市,武蔵村山市伊奈平,1丁目,武蔵村山市伊奈平1丁目,3,3,-,33,916,-,-,1,2,-,-,-,-
6,13223,1322300602,武蔵村山市,武蔵村山市伊奈平,2丁目,武蔵村山市伊奈平2丁目,1,1,-,38,X,-,-,-,-,-,1,-,-
6,13223,1322300603,武蔵村山市,武蔵村山市伊奈平,3丁目,武蔵村山市伊奈平3丁目,3,3,-,37,6057,-,1,-,1,1,-,-,-
6,13223,1322300604,武蔵村山市,武蔵村山市伊奈平,4丁目,武蔵村山市伊奈平4丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13223,1322300605,武蔵村山市,武蔵村山市伊奈平,5丁目,武蔵村山市伊奈平5丁目,2,2,-,9,X,1,-,1,-,-,-,-,-
6,13223,1322300606,武蔵村山市,武蔵村山市伊奈平,6丁目,武蔵村山市伊奈平6丁目,4,3,1,38,1785,1,1,-,2,-,-,-,-
5,13223,1322300500,武蔵村山市,武蔵村山市榎,,武蔵村山市榎,6,5,1,117,12510,-,2,-,1,1,2,-,-
6,13223,1322300501,武蔵村山市,武蔵村山市榎,1丁目,武蔵村山市榎1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13223,1322300502,武蔵村山市,武蔵村山市榎,2丁目,武蔵村山市榎2丁目,2,1,1,34,X,-,1,-,-,-,1,-,-
6,13223,1322300503,武蔵村山市,武蔵村山市榎,3丁目,武蔵村山市榎3丁目,4,4,-,83,X,-,1,-,1,1,1,-,-
5,13223,1322300300,武蔵村山市,武蔵村山市大南,,武蔵村山市大南,13,11,2,50,2267,6,3,3,1,-,-,-,-
6,13223,1322300301,武蔵村山市,武蔵村山市大南,1丁目,武蔵村山市大南1丁目,1,-,1,1,X,1,-,-,-,-,-,-,-
6,13223,1322300302,武蔵村山市,武蔵村山市大南,2丁目,武蔵村山市大南2丁目,3,2,1,20,1660,-,1,1,1,-,-,-,-
6,13223,1322300303,武蔵村山市,武蔵村山市大南,3丁目,武蔵村山市大南3丁目,6,6,-,21,430,3,1,2,-,-,-,-,-
6,13223,1322300304,武蔵村山市,武蔵村山市大南,4丁目,武蔵村山市大南4丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
6,13223,1322300305,武蔵村山市,武蔵村山市大南,5丁目,武蔵村山市大南5丁目,2,2,-,6,X,1,1,-,-,-,-,-,-
5,13223,1322300400,武蔵村山市,武蔵村山市学園,,武蔵村山市学園,5,4,1,15,141,2,3,-,-,-,-,-,-
6,13223,1322300401,武蔵村山市,武蔵村山市学園,1丁目,武蔵村山市学園1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
