地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
6,13120,1312002702,練馬区,練馬区富士見台,2丁目,練馬区富士見台2丁目,2,2,-,2,X,2,-,-,-,-,-,-,-
6,13120,1312002703,練馬区,練馬区富士見台,3丁目,練馬区富士見台3丁目,5,4,1,18,474,3,1,1,-,-,-,-,-
6,13120,1312002704,練馬区,練馬区富士見台,4丁目,練馬区富士見台4丁目,9,9,-,35,1075,4,1,3,1,-,-,-,-
5,13120,1312001800,練馬区,練馬区平和台,,練馬区平和台,29,25,4,214,12796,8,5,9,5,2,-,-,-
6,13120,1312001801,練馬区,練馬区平和台,1丁目,練馬区平和台1丁目,5,4,1,32,920,-,1,4,-,-,-,-,-
6,13120,1312001802,練馬区,練馬区平和台,2丁目,練馬区平和台2丁目,9,9,-,40,1326,6,-,1,2,-,-,-,-
6,13120,1312001803,練馬区,練馬区平和台,3丁目,練馬区平和台3丁目,12,10,2,110,9361,1,3,4,3,1,-,-,-
6,13120,1312001804,練馬区,練馬区平和台,4丁目,練馬区平和台4丁目,3,2,1,32,1189,1,1,-,-,1,-,-,-
5,13120,1312004400,練馬区,練馬区南大泉,,練馬区南大泉,14,12,2,71,3641,9,-,3,1,1,-,-,-
6,13120,1312004401,練馬区,練馬区南大泉,1丁目,練馬区南大泉1丁目,1,1,-,1,X,1,-,-,-,-,-,-,-
6,13120,1312004402,練馬区,練馬区南大泉,2丁目,練馬区南大泉2丁目,2,2,-,16,X,-,-,2,-,-,-,-,-
6,13120,1312004403,練馬区,練馬区南大泉,3丁目,練馬区南大泉3丁目,2,2,-,4,X,2,-,-,-,-,-,-,-
6,13120,1312004404,練馬区,練馬区南大泉,4丁目,練馬区南大泉4丁目,4,3,1,14,396,3,-,-,1,-,-,-,-
6,13120,1312004405,練馬区,練馬区南大泉,5丁目,練馬区南大泉5丁目,4,3,1,11,133,3,-,1,-,-,-,-,-
6,13120,1312004406,練馬区,練馬区南大泉,6丁目,練馬区南大泉6丁目,1,1,-,25,X,-,-,-,-,1,-,-,-
5,13120,1312002800,練馬区,練馬区南田中,,練馬区南田中,12,11,1,127,3793,4,2,3,1,1,-,1,-
6,13120,1312002801,練馬区,練馬区南田中,1丁目,練馬区南田中1丁目,2,2,-,11,X,1,-,1,-,-,-,-,-
6,13120,1312002802,練馬区,練馬区南田中,2丁目,練馬区南田中2丁目,3,3,-,64,2035,-,1,1,-,-,-,1,-
6,13120,1312002803,練馬区,練馬区南田中,3丁目,練馬区南田中3丁目,3,3,-,18,X,1,1,-,1,-,-,-,-
6,13120,1312002804,練馬区,練馬区南田中,4丁目,練馬区南田中4丁目,4,3,1,34,987,2,-,1,-,1,-,-,-
6,13120,1312002805,練馬区,練馬区南田中,5丁目,練馬区南田中5丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13120,1312003100,練馬区,練馬区三原台,,練馬区三原台,14,12,2,152,11031,4,2,3,3,1,-,1,-
6,13120,1312003101,練馬区,練馬区三原台,1丁目,練馬区三原台1丁目,6,6,-,95,5557,1,1,1,2,-,-,1,-
6,13120,1312003102,練馬区,練馬区三原台,2丁目,練馬区三原台2丁目,4,3,1,46,4847,1,-,1,1,1,-,-,-
6,13120,1312003103,練馬区,練馬区三原台,3丁目,練馬区三原台3丁目,4,3,1,11,627,2,1,1,-,-,-,-,-
5,13120,1312003000,練馬区,練馬区谷原,,練馬区谷原,34,31,3,295,18885,5,11,9,4,3,2,-,-
6,13120,1312003001,練馬区,練馬区谷原,1丁目,練馬区谷原1丁目,8,8,-,69,9362,-,2,4,1,1,-,-,-
6,13120,1312003002,練馬区,練馬区谷原,2丁目,練馬区谷原2丁目,3,3,-,30,1605,1,-,-,2,-,-,-,-
6,13120,1312003003,練馬区,練馬区谷原,3丁目,練馬区谷原3丁目,5,5,-,63,2655,-,1,1,1,2,-,-,-
6,13120,1312003004,練馬区,練馬区谷原,4丁目,練馬区谷原4丁目,5,4,1,62,2688,2,-,2,-,-,1,-,-
6,13120,1312003005,練馬区,練馬区谷原,5丁目,練馬区谷原5丁目,5,4,1,47,1694,-,3,1,-,-,1,-,-
6,13120,1312003006,練馬区,練馬区谷原,6丁目,練馬区谷原6丁目,8,7,1,24,881,2,5,1,-,-,-,-,-
5,13120,1312003500,練馬区,練馬区上石神井南町,,練馬区上石神井南町,1,1,-,2,X,1,-,-,-,-,-,-,-
5,13120,1312004000,練馬区,練馬区関町南,,練馬区関町南,23,21,2,118,5662,8,6,5,4,-,-,-,-
6,13120,1312004001,練馬区,練馬区関町南,1丁目,練馬区関町南1丁目,2,2,-,7,X,-,2,-,-,-,-,-,-
6,13120,1312004002,練馬区,練馬区関町南,2丁目,練馬区関町南2丁目,8,7,1,25,1102,4,2,2,-,-,-,-,-
6,13120,1312004003,練馬区,練馬区関町南,3丁目,練馬区関町南3丁目,3,3,-,13,X,-,2,1,-,-,-,-,-
6,13120,1312004004,練馬区,練馬区関町南,4丁目,練馬区関町南4丁目,10,9,1,73,2266,4,-,2,4,-,-,-,-
5,13120,1312003800,練馬区,練馬区関町東,,練馬区関町東,9,8,1,36,1153,4,1,3,1,-,-,-,-
6,13120,1312003801,練馬区,練馬区関町東,1丁目,練馬区関町東1丁目,5,5,-,21,562,2,-,3,-,-,-,-,-
6,13120,1312003802,練馬区,練馬区関町東,2丁目,練馬区関町東2丁目,4,3,1,15,591,2,1,-,1,-,-,-,-
,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,
第1-1表　町丁目別　卸売業事業所数(法人・個人別）、従業者数、年間商品販売額及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,
