地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
4,13224,1322400000,多摩市,,,多摩市,129,126,3,2401,142167,34,39,32,8,4,4,3,5
5,13224,1322402200,多摩市,多摩市愛宕,,多摩市愛宕,3,3,-,16,160,-,1,2,-,-,-,-,-
6,13224,1322402201,多摩市,多摩市愛宕,1丁目,多摩市愛宕1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13224,1322402202,多摩市,多摩市愛宕,2丁目,多摩市愛宕2丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13224,1322402203,多摩市,多摩市愛宕,3丁目,多摩市愛宕3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13224,1322402204,多摩市,多摩市愛宕,4丁目,多摩市愛宕4丁目,3,3,-,16,160,-,1,2,-,-,-,-,-
5,13224,1322401000,多摩市,多摩市一ノ宮,,多摩市一ノ宮,6,5,1,40,2299,1,1,2,2,-,-,-,-
6,13224,1322401001,多摩市,多摩市一ノ宮,1丁目,多摩市一ノ宮1丁目,2,2,-,8,X,1,-,1,-,-,-,-,-
6,13224,1322401002,多摩市,多摩市一ノ宮,2丁目,多摩市一ノ宮2丁目,1,1,-,4,X,-,1,-,-,-,-,-,-
6,13224,1322401003,多摩市,多摩市一ノ宮,3丁目,多摩市一ノ宮3丁目,3,2,1,28,1808,-,-,1,2,-,-,-,-
6,13224,1322401004,多摩市,多摩市一ノ宮,4丁目,多摩市一ノ宮4丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13224,1322401091,多摩市,多摩市一ノ宮,（1～4丁目を除く）,多摩市一ノ宮（1～4丁目を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13224,1322401700,多摩市,多摩市落合,,多摩市落合,16,15,1,542,19652,1,5,5,1,1,1,1,1
