地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
6,13101,1310100102,千代田区,千代田区丸の内,2丁目,千代田区丸の内2丁目,30,30,-,11913,11286943,3,3,5,6,1,3,3,6
6,13101,1310100103,千代田区,千代田区丸の内,3丁目,千代田区丸の内3丁目,32,31,1,2731,1033627,3,4,4,4,1,2,6,8
5,13101,1310102200,千代田区,千代田区三崎町,,千代田区三崎町,48,48,-,602,31389,10,12,14,5,4,1,1,1
6,13101,1310102201,千代田区,千代田区三崎町,1丁目,千代田区三崎町1丁目,4,4,-,19,774,-,2,2,-,-,-,-,-
6,13101,1310102202,千代田区,千代田区三崎町,2丁目,千代田区三崎町2丁目,26,26,-,389,20608,6,4,9,3,3,-,-,1
6,13101,1310102203,千代田区,千代田区三崎町,3丁目,千代田区三崎町3丁目,18,18,-,194,10007,4,6,3,2,1,1,1,-
5,13101,1310100400,千代田区,千代田区有楽町,,千代田区有楽町,32,31,1,730,183592,4,7,5,5,2,4,4,1
6,13101,1310100401,千代田区,千代田区有楽町,1丁目,千代田区有楽町1丁目,23,22,1,642,179128,3,3,4,4,1,3,4,1
6,13101,1310100402,千代田区,千代田区有楽町,2丁目,千代田区有楽町2丁目,9,9,-,88,4464,1,4,1,1,1,1,-,-
5,13101,1310105700,千代田区,千代田区四番町,,千代田区四番町,12,12,-,790,187292,1,2,1,1,2,-,1,4
5,13101,1310105900,千代田区,千代田区六番町,,千代田区六番町,8,7,1,434,51035,2,1,1,1,-,1,-,2
,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,
第1-1表　町丁目別　卸売業事業所数(法人・個人別）、従業者数、年間商品販売額及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,
