地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,売場面積（m2）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
6,13207,1320702003,昭島市,昭島市中神町,3丁目,昭島市中神町3丁目,4,3,1,35,1179,-,-,1,2,-,1,-,-,-
6,13207,1320702091,昭島市,昭島市中神町,（1～3丁目を除く）,昭島市中神町（1～3丁目を除く）,34,19,15,351,5437,6006,7,12,7,6,-,-,1,1
5,13207,1320701700,昭島市,昭島市拝島町,,昭島市拝島町,28,13,15,97,2882,1280,12,12,3,-,1,-,-,-
6,13207,1320701701,昭島市,昭島市拝島町,1丁目,昭島市拝島町1丁目,4,2,2,12,1762,74,2,1,1,-,-,-,-,-
6,13207,1320701702,昭島市,昭島市拝島町,2丁目,昭島市拝島町2丁目,9,4,5,23,214,515,5,3,1,-,-,-,-,-
6,13207,1320701703,昭島市,昭島市拝島町,3丁目,昭島市拝島町3丁目,5,3,2,13,390,90,3,2,-,-,-,-,-,-
6,13207,1320701704,昭島市,昭島市拝島町,4丁目,昭島市拝島町4丁目,5,2,3,35,353,315,1,2,1,-,1,-,-,-
6,13207,1320701705,昭島市,昭島市拝島町,5丁目,昭島市拝島町5丁目,4,1,3,11,X,286,1,3,-,-,-,-,-,-
6,13207,1320701706,昭島市,昭島市拝島町,6丁目,昭島市拝島町6丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13207,1320701791,昭島市,昭島市拝島町,（1～6丁目を除く）,昭島市拝島町（1～6丁目を除く）,1,1,-,3,X,-,-,1,-,-,-,-,-,-
5,13207,1320700500,昭島市,昭島市福島町,,昭島市福島町,13,7,6,65,881,1567,6,3,2,1,1,-,-,-
6,13207,1320700501,昭島市,昭島市福島町,1丁目,昭島市福島町1丁目,1,-,1,2,X,X,1,-,-,-,-,-,-,-
6,13207,1320700502,昭島市,昭島市福島町,2丁目,昭島市福島町2丁目,5,4,1,28,363,1172,1,2,1,1,-,-,-,-
6,13207,1320700503,昭島市,昭島市福島町,3丁目,昭島市福島町3丁目,3,3,-,11,X,X,1,1,1,-,-,-,-,-
6,13207,1320700591,昭島市,昭島市福島町,（1～3丁目を除く）,昭島市福島町（1～3丁目を除く）,4,-,4,24,148,57,3,-,-,-,1,-,-,-
5,13207,1320701300,昭島市,昭島市松原町,,昭島市松原町,68,59,9,950,16095,22968,17,18,10,14,4,3,-,2
6,13207,1320701301,昭島市,昭島市松原町,1丁目,昭島市松原町1丁目,15,13,2,165,3016,2885,6,1,2,3,1,2,-,-
6,13207,1320701302,昭島市,昭島市松原町,2丁目,昭島市松原町2丁目,7,6,1,80,1956,2865,2,1,1,1,1,1,-,-
6,13207,1320701303,昭島市,昭島市松原町,3丁目,昭島市松原町3丁目,18,18,-,535,8994,15820,1,6,3,5,1,-,-,2
6,13207,1320701304,昭島市,昭島市松原町,4丁目,昭島市松原町4丁目,22,19,3,159,2041,1247,4,8,4,5,1,-,-,-
6,13207,1320701305,昭島市,昭島市松原町,5丁目,昭島市松原町5丁目,6,3,3,11,88,151,4,2,-,-,-,-,-,-
5,13207,1320701600,昭島市,昭島市緑町,,昭島市緑町,25,8,17,183,1635,2759,12,1,7,3,1,-,1,-
6,13207,1320701601,昭島市,昭島市緑町,1丁目,昭島市緑町1丁目,4,1,3,9,112,118,3,-,1,-,-,-,-,-
6,13207,1320701602,昭島市,昭島市緑町,2丁目,昭島市緑町2丁目,3,1,2,46,360,299,-,-,1,1,1,-,-,-
6,13207,1320701603,昭島市,昭島市緑町,3丁目,昭島市緑町3丁目,6,-,6,30,343,509,3,-,2,1,-,-,-,-
6,13207,1320701604,昭島市,昭島市緑町,4丁目,昭島市緑町4丁目,7,2,5,23,222,709,4,1,2,-,-,-,-,-
6,13207,1320701605,昭島市,昭島市緑町,5丁目,昭島市緑町5丁目,5,4,1,75,597,1124,2,-,1,1,-,-,1,-
5,13207,1320700900,昭島市,昭島市美堀町,,昭島市美堀町,17,12,5,245,3045,3634,3,4,2,4,3,-,1,-
6,13207,1320700901,昭島市,昭島市美堀町,1丁目,昭島市美堀町1丁目,6,4,2,158,1625,3122,1,-,-,2,2,-,1,-
6,13207,1320700902,昭島市,昭島市美堀町,2丁目,昭島市美堀町2丁目,2,-,2,5,X,X,1,1,-,-,-,-,-,-
6,13207,1320700903,昭島市,昭島市美堀町,3丁目,昭島市美堀町3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13207,1320700904,昭島市,昭島市美堀町,4丁目,昭島市美堀町4丁目,5,4,1,49,1099,317,-,2,2,-,1,-,-,-
6,13207,1320700905,昭島市,昭島市美堀町,5丁目,昭島市美堀町5丁目,4,4,-,33,X,X,1,1,-,2,-,-,-,-
5,13207,1320700300,昭島市,昭島市武蔵野,,昭島市武蔵野,14,12,2,320,7232,3070,3,1,4,3,-,1,1,1
6,13207,1320700302,昭島市,昭島市武蔵野,2丁目,昭島市武蔵野2丁目,6,6,-,124,6027,2712,1,-,2,2,-,-,1,-
6,13207,1320700303,昭島市,昭島市武蔵野,3丁目,昭島市武蔵野3丁目,8,6,2,196,1206,358,2,1,2,1,-,1,-,1
5,13207,1320702100,昭島市,昭島市宮沢町,,昭島市宮沢町,23,19,4,375,9642,16758,5,5,3,9,-,-,-,1
6,13207,1320702101,昭島市,昭島市宮沢町,1丁目,昭島市宮沢町1丁目,2,1,1,18,X,X,-,-,1,1,-,-,-,-
6,13207,1320702102,昭島市,昭島市宮沢町,2丁目,昭島市宮沢町2丁目,5,3,2,9,X,X,4,1,-,-,-,-,-,-
6,13207,1320702103,昭島市,昭島市宮沢町,3丁目,昭島市宮沢町3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13207,1320702191,昭島市,昭島市宮沢町,（1～3丁目を除く）,昭島市宮沢町（1～3丁目を除く）,16,15,1,348,9147,15979,1,4,2,8,-,-,-,1
,,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,,
第1－2表　町丁目別　小売業事業所数(法人・個人別）、従業者数、年間商品販売額、売場面積及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,,
