地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
4,13107,1310700000,墨田区,,,墨田区,1423,1320,103,17467,2540775,361,313,351,211,79,53,41,14
5,13107,1310701200,墨田区,墨田区吾妻橋,,墨田区吾妻橋,35,32,3,1066,946263,10,4,10,5,2,1,2,1
6,13107,1310701201,墨田区,墨田区吾妻橋,1丁目,墨田区吾妻橋1丁目,15,14,1,841,931903,3,3,3,3,1,1,-,1
6,13107,1310701202,墨田区,墨田区吾妻橋,2丁目,墨田区吾妻橋2丁目,14,12,2,93,8213,5,1,6,1,1,-,-,-
6,13107,1310701203,墨田区,墨田区吾妻橋,3丁目,墨田区吾妻橋3丁目,6,6,-,132,6147,2,-,1,1,-,-,2,-
5,13107,1310700900,墨田区,墨田区石原,,墨田区石原,95,87,8,803,44474,22,20,30,16,3,2,2,-
6,13107,1310700901,墨田区,墨田区石原,1丁目,墨田区石原1丁目,33,32,1,242,19502,8,6,13,5,-,1,-,-
6,13107,1310700902,墨田区,墨田区石原,2丁目,墨田区石原2丁目,12,11,1,204,7156,1,1,4,3,1,-,2,-
6,13107,1310700903,墨田区,墨田区石原,3丁目,墨田区石原3丁目,20,18,2,114,4635,8,4,6,1,1,-,-,-
6,13107,1310700904,墨田区,墨田区石原,4丁目,墨田区石原4丁目,30,26,4,243,13181,5,9,7,7,1,1,-,-
5,13107,1310702100,墨田区,墨田区押上,,墨田区押上,31,28,3,584,55781,9,7,9,3,1,-,-,2
6,13107,1310702101,墨田区,墨田区押上,1丁目,墨田区押上1丁目,21,18,3,341,31423,5,5,7,3,-,-,-,1
6,13107,1310702102,墨田区,墨田区押上,2丁目,墨田区押上2丁目,5,5,-,229,23967,1,1,1,-,1,-,-,1
6,13107,1310702103,墨田区,墨田区押上,3丁目,墨田区押上3丁目,5,5,-,14,391,3,1,1,-,-,-,-,-
5,13107,1310700800,墨田区,墨田区亀沢,,墨田区亀沢,91,90,1,1203,137869,12,21,24,21,3,6,3,1
6,13107,1310700801,墨田区,墨田区亀沢,1丁目,墨田区亀沢1丁目,17,17,-,261,18373,4,2,4,4,1,-,2,-
6,13107,1310700802,墨田区,墨田区亀沢,2丁目,墨田区亀沢2丁目,30,29,1,559,86925,3,6,8,5,2,4,1,1
6,13107,1310700803,墨田区,墨田区亀沢,3丁目,墨田区亀沢3丁目,14,14,-,144,15182,2,3,3,5,-,1,-,-
6,13107,1310700804,墨田区,墨田区亀沢,4丁目,墨田区亀沢4丁目,30,30,-,239,17388,3,10,9,7,-,1,-,-
5,13107,1310700500,墨田区,墨田区菊川,,墨田区菊川,47,45,2,405,27708,8,11,16,6,5,-,1,-
6,13107,1310700501,墨田区,墨田区菊川,1丁目,墨田区菊川1丁目,15,15,-,89,5711,2,4,8,-,1,-,-,-
6,13107,1310700502,墨田区,墨田区菊川,2丁目,墨田区菊川2丁目,11,11,-,82,4293,2,4,2,2,1,-,-,-
6,13107,1310700503,墨田区,墨田区菊川,3丁目,墨田区菊川3丁目,21,19,2,234,17704,4,3,6,4,3,-,1,-
5,13107,1310702200,墨田区,墨田区京島,,墨田区京島,14,14,-,62,2670,4,5,4,1,-,-,-,-
6,13107,1310702201,墨田区,墨田区京島,1丁目,墨田区京島1丁目,7,7,-,39,1671,1,3,2,1,-,-,-,-
6,13107,1310702202,墨田区,墨田区京島,2丁目,墨田区京島2丁目,1,1,-,2,X,1,-,-,-,-,-,-,-
6,13107,1310702203,墨田区,墨田区京島,3丁目,墨田区京島3丁目,6,6,-,21,X,2,2,2,-,-,-,-,-
5,13107,1310701300,墨田区,墨田区錦糸,,墨田区錦糸,57,56,1,890,91618,13,6,16,8,6,3,4,1
6,13107,1310701301,墨田区,墨田区錦糸,1丁目,墨田区錦糸1丁目,28,28,-,598,44788,4,4,9,2,3,1,4,1
6,13107,1310701302,墨田区,墨田区錦糸,2丁目,墨田区錦糸2丁目,12,11,1,94,4956,4,-,3,4,1,-,-,-
6,13107,1310701303,墨田区,墨田区錦糸,3丁目,墨田区錦糸3丁目,9,9,-,174,39787,-,2,1,2,2,2,-,-
6,13107,1310701304,墨田区,墨田区錦糸,4丁目,墨田区錦糸4丁目,8,8,-,24,2087,5,-,3,-,-,-,-,-
5,13107,1310700600,墨田区,墨田区江東橋,,墨田区江東橋,65,62,3,724,62145,9,14,15,18,4,3,2,-
6,13107,1310700601,墨田区,墨田区江東橋,1丁目,墨田区江東橋1丁目,24,23,1,241,30124,5,3,4,9,3,-,-,-
6,13107,1310700602,墨田区,墨田区江東橋,2丁目,墨田区江東橋2丁目,8,8,-,81,X,-,2,3,2,-,1,-,-
6,13107,1310700603,墨田区,墨田区江東橋,3丁目,墨田区江東橋3丁目,1,1,-,4,X,-,1,-,-,-,-,-,-
6,13107,1310700604,墨田区,墨田区江東橋,4丁目,墨田区江東橋4丁目,17,16,1,189,10299,1,5,6,3,-,1,1,-
6,13107,1310700605,墨田区,墨田区江東橋,5丁目,墨田区江東橋5丁目,15,14,1,209,14558,3,3,2,4,1,1,1,-
5,13107,1310702000,墨田区,墨田区墨田,,墨田区墨田,27,23,4,207,13095,13,5,3,3,2,-,1,-
6,13107,1310702001,墨田区,墨田区墨田,1丁目,墨田区墨田1丁目,4,3,1,35,696,1,1,-,2,-,-,-,-
6,13107,1310702002,墨田区,墨田区墨田,2丁目,墨田区墨田2丁目,7,7,-,87,2450,4,1,-,-,1,-,1,-
6,13107,1310702003,墨田区,墨田区墨田,3丁目,墨田区墨田3丁目,5,4,1,16,854,3,1,1,-,-,-,-,-
6,13107,1310702004,墨田区,墨田区墨田,4丁目,墨田区墨田4丁目,7,7,-,39,3607,2,2,2,1,-,-,-,-
6,13107,1310702005,墨田区,墨田区墨田,5丁目,墨田区墨田5丁目,4,2,2,30,5489,3,-,-,-,1,-,-,-
