地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
6,13105,1310502806,文京区,文京区本駒込,6丁目,文京区本駒込6丁目,21,20,1,366,10832,3,4,6,4,2,1,-,1
5,13105,1310502100,文京区,文京区本郷,,文京区本郷,303,295,8,5375,385707,44,59,81,50,23,22,14,10
6,13105,1310502101,文京区,文京区本郷,1丁目,文京区本郷1丁目,37,37,-,722,77729,3,7,9,8,2,3,4,1
6,13105,1310502102,文京区,文京区本郷,2丁目,文京区本郷2丁目,73,70,3,1289,70581,13,13,20,10,3,8,3,3
6,13105,1310502103,文京区,文京区本郷,3丁目,文京区本郷3丁目,132,129,3,2628,183978,17,22,40,19,14,10,5,5
6,13105,1310502104,文京区,文京区本郷,4丁目,文京区本郷4丁目,21,21,-,309,32339,3,5,5,5,2,-,-,1
6,13105,1310502105,文京区,文京区本郷,5丁目,文京区本郷5丁目,27,27,-,264,16005,6,9,5,4,1,1,1,-
6,13105,1310502106,文京区,文京区本郷,6丁目,文京区本郷6丁目,11,9,2,133,X,2,2,2,4,-,-,1,-
6,13105,1310502107,文京区,文京区本郷,7丁目,文京区本郷7丁目,2,2,-,30,X,-,1,-,-,1,-,-,-
5,13105,1310502400,文京区,文京区向丘,,文京区向丘,13,11,2,118,6758,6,-,3,2,1,1,-,-
6,13105,1310502401,文京区,文京区向丘,1丁目,文京区向丘1丁目,6,4,2,70,5538,3,-,1,1,-,1,-,-
6,13105,1310502402,文京区,文京区向丘,2丁目,文京区向丘2丁目,7,7,-,48,1220,3,-,2,1,1,-,-,-
5,13105,1310501900,文京区,文京区目白台,,文京区目白台,6,6,-,45,4324,3,-,1,1,1,-,-,-
6,13105,1310501901,文京区,文京区目白台,1丁目,文京区目白台1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13105,1310501902,文京区,文京区目白台,2丁目,文京区目白台2丁目,4,4,-,31,X,2,-,1,-,1,-,-,-
6,13105,1310501903,文京区,文京区目白台,3丁目,文京区目白台3丁目,2,2,-,14,X,1,-,-,1,-,-,-,-
5,13105,1310502500,文京区,文京区弥生,,文京区弥生,5,4,1,30,798,1,3,-,1,-,-,-,-
6,13105,1310502501,文京区,文京区弥生,1丁目,文京区弥生1丁目,1,1,-,19,X,-,-,-,1,-,-,-,-
6,13105,1310502502,文京区,文京区弥生,2丁目,文京区弥生2丁目,4,3,1,11,X,1,3,-,-,-,-,-,-
5,13105,1310502200,文京区,文京区湯島,,文京区湯島,197,194,3,4065,444596,33,31,37,42,20,16,11,7
6,13105,1310502201,文京区,文京区湯島,1丁目,文京区湯島1丁目,24,24,-,751,56370,2,4,2,8,2,1,3,2
6,13105,1310502202,文京区,文京区湯島,2丁目,文京区湯島2丁目,69,68,1,1297,229385,10,11,16,12,8,8,2,2
6,13105,1310502203,文京区,文京区湯島,3丁目,文京区湯島3丁目,89,88,1,1850,150075,14,12,19,20,10,7,4,3
6,13105,1310502204,文京区,文京区湯島,4丁目,文京区湯島4丁目,15,14,1,167,8767,7,4,-,2,-,-,2,-
,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,
第1-1表　町丁目別　卸売業事業所数(法人・個人別）、従業者数、年間商品販売額及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,
