地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,売場面積（m2）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
6,13203,1320300203,武蔵野市,武蔵野市吉祥寺南町,3丁目,武蔵野市吉祥寺南町3丁目,4,3,1,9,169,109,3,1,-,-,-,-,-,-
6,13203,1320300204,武蔵野市,武蔵野市吉祥寺南町,4丁目,武蔵野市吉祥寺南町4丁目,9,8,1,34,522,335,5,2,1,1,-,-,-,-
6,13203,1320300205,武蔵野市,武蔵野市吉祥寺南町,5丁目,武蔵野市吉祥寺南町5丁目,3,2,1,24,512,587,-,2,-,1,-,-,-,-
5,13203,1320301200,武蔵野市,武蔵野市境南町,,武蔵野市境南町,102,72,30,1589,31051,28368,28,17,29,14,5,6,1,2
6,13203,1320301201,武蔵野市,武蔵野市境南町,1丁目,武蔵野市境南町1丁目,6,6,-,77,1194,1121,2,-,1,1,1,1,-,-
6,13203,1320301202,武蔵野市,武蔵野市境南町,2丁目,武蔵野市境南町2丁目,66,53,13,1348,28246,25109,11,10,24,11,3,4,1,2
6,13203,1320301203,武蔵野市,武蔵野市境南町,3丁目,武蔵野市境南町3丁目,18,8,10,100,811,1011,8,4,3,2,1,-,-,-
6,13203,1320301204,武蔵野市,武蔵野市境南町,4丁目,武蔵野市境南町4丁目,6,4,2,46,653,546,4,1,-,-,-,1,-,-
6,13203,1320301205,武蔵野市,武蔵野市境南町,5丁目,武蔵野市境南町5丁目,6,1,5,18,146,581,3,2,1,-,-,-,-,-
5,13203,1320300300,武蔵野市,武蔵野市御殿山,,武蔵野市御殿山,16,11,5,66,924,1311,9,2,3,2,-,-,-,-
6,13203,1320300301,武蔵野市,武蔵野市御殿山,1丁目,武蔵野市御殿山1丁目,15,10,5,61,X,X,9,2,2,2,-,-,-,-
6,13203,1320300302,武蔵野市,武蔵野市御殿山,2丁目,武蔵野市御殿山2丁目,1,1,-,5,X,X,-,-,1,-,-,-,-,-
5,13203,1320301100,武蔵野市,武蔵野市境,,武蔵野市境,75,51,24,605,8873,6752,27,15,18,9,3,1,1,1
6,13203,1320301101,武蔵野市,武蔵野市境,1丁目,武蔵野市境1丁目,28,21,7,172,1958,1766,10,4,10,2,2,-,-,-
6,13203,1320301102,武蔵野市,武蔵野市境,2丁目,武蔵野市境2丁目,31,22,9,323,5076,3159,10,6,6,6,1,1,-,1
6,13203,1320301103,武蔵野市,武蔵野市境,3丁目,武蔵野市境3丁目,2,-,2,6,X,X,-,2,-,-,-,-,-,-
6,13203,1320301104,武蔵野市,武蔵野市境,4丁目,武蔵野市境4丁目,6,3,3,14,X,X,3,3,-,-,-,-,-,-
6,13203,1320301105,武蔵野市,武蔵野市境,5丁目,武蔵野市境5丁目,8,5,3,90,1720,1562,4,-,2,1,-,-,1,-
5,13203,1320301300,武蔵野市,武蔵野市桜堤,,武蔵野市桜堤,11,4,7,23,118,313,9,1,1,-,-,-,-,-
6,13203,1320301301,武蔵野市,武蔵野市桜堤,1丁目,武蔵野市桜堤1丁目,2,1,1,3,X,X,2,-,-,-,-,-,-,-
6,13203,1320301302,武蔵野市,武蔵野市桜堤,2丁目,武蔵野市桜堤2丁目,3,2,1,10,X,X,1,1,1,-,-,-,-,-
6,13203,1320301303,武蔵野市,武蔵野市桜堤,3丁目,武蔵野市桜堤3丁目,6,1,5,10,36,161,6,-,-,-,-,-,-,-
5,13203,1320301000,武蔵野市,武蔵野市関前,,武蔵野市関前,26,20,6,278,4772,5181,6,7,4,4,4,-,1,-
6,13203,1320301001,武蔵野市,武蔵野市関前,1丁目,武蔵野市関前1丁目,4,3,1,101,X,X,-,1,-,1,1,-,1,-
6,13203,1320301002,武蔵野市,武蔵野市関前,2丁目,武蔵野市関前2丁目,2,1,1,5,X,X,1,1,-,-,-,-,-,-
6,13203,1320301003,武蔵野市,武蔵野市関前,3丁目,武蔵野市関前3丁目,10,9,1,78,1498,787,2,3,2,2,1,-,-,-
6,13203,1320301004,武蔵野市,武蔵野市関前,4丁目,武蔵野市関前4丁目,5,3,2,48,667,232,2,1,-,1,1,-,-,-
6,13203,1320301005,武蔵野市,武蔵野市関前,5丁目,武蔵野市関前5丁目,5,4,1,46,475,589,1,1,2,-,1,-,-,-
5,13203,1320300600,武蔵野市,武蔵野市中町,,武蔵野市中町,63,41,22,601,6949,6760,24,12,11,7,3,3,3,-
6,13203,1320300601,武蔵野市,武蔵野市中町,1丁目,武蔵野市中町1丁目,28,20,8,279,4112,3996,12,2,7,3,1,1,2,-
6,13203,1320300602,武蔵野市,武蔵野市中町,2丁目,武蔵野市中町2丁目,20,11,9,219,1950,1171,7,4,2,4,1,1,1,-
6,13203,1320300603,武蔵野市,武蔵野市中町,3丁目,武蔵野市中町3丁目,15,10,5,103,886,1593,5,6,2,-,1,1,-,-
5,13203,1320300700,武蔵野市,武蔵野市西久保,,武蔵野市西久保,45,20,25,212,2623,2654,22,14,6,2,-,-,1,-
6,13203,1320300701,武蔵野市,武蔵野市西久保,1丁目,武蔵野市西久保1丁目,8,4,4,28,424,326,5,1,2,-,-,-,-,-
6,13203,1320300702,武蔵野市,武蔵野市西久保,2丁目,武蔵野市西久保2丁目,26,10,16,149,1879,1956,11,10,2,2,-,-,1,-
6,13203,1320300703,武蔵野市,武蔵野市西久保,3丁目,武蔵野市西久保3丁目,11,6,5,35,320,372,6,3,2,-,-,-,-,-
5,13203,1320300800,武蔵野市,武蔵野市緑町,,武蔵野市緑町,36,16,20,191,2684,2757,22,7,4,-,2,-,1,-
6,13203,1320300801,武蔵野市,武蔵野市緑町,1丁目,武蔵野市緑町1丁目,30,14,16,178,2362,2521,18,5,4,-,2,-,1,-
6,13203,1320300802,武蔵野市,武蔵野市緑町,2丁目,武蔵野市緑町2丁目,5,1,4,10,X,236,4,1,-,-,-,-,-,-
6,13203,1320300803,武蔵野市,武蔵野市緑町,3丁目,武蔵野市緑町3丁目,1,1,-,3,X,-,-,1,-,-,-,-,-,-
5,13203,1320300900,武蔵野市,武蔵野市八幡町,,武蔵野市八幡町,14,5,9,100,1317,944,6,3,1,2,2,-,-,-
6,13203,1320300901,武蔵野市,武蔵野市八幡町,1丁目,武蔵野市八幡町1丁目,3,1,2,29,574,635,1,1,-,-,1,-,-,-
6,13203,1320300902,武蔵野市,武蔵野市八幡町,2丁目,武蔵野市八幡町2丁目,4,1,3,35,312,126,2,-,-,1,1,-,-,-
6,13203,1320300903,武蔵野市,武蔵野市八幡町,3丁目,武蔵野市八幡町3丁目,4,2,2,31,402,141,-,2,1,1,-,-,-,-
6,13203,1320300904,武蔵野市,武蔵野市八幡町,4丁目,武蔵野市八幡町4丁目,3,1,2,5,29,42,3,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,,
第1－2表　町丁目別　小売業事業所数(法人・個人別）、従業者数、年間商品販売額、売場面積及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,,
