地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,売場面積（m2）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
4,13214,1321400000,国分寺市,,,国分寺市,460,333,127,4292,85744,73602,143,106,99,68,22,8,9,5
5,13214,1321400400,国分寺市,国分寺市泉町,,国分寺市泉町,21,18,3,421,6829,7196,3,3,4,5,5,-,-,1
6,13214,1321400401,国分寺市,国分寺市泉町,1丁目,国分寺市泉町1丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13214,1321400402,国分寺市,国分寺市泉町,2丁目,国分寺市泉町2丁目,3,1,2,50,860,690,1,-,-,-,2,-,-,-
6,13214,1321400403,国分寺市,国分寺市泉町,3丁目,国分寺市泉町3丁目,18,17,1,371,5969,6506,2,3,4,5,3,-,-,1
5,13214,1321401600,国分寺市,国分寺市北町,,国分寺市北町,10,8,2,95,797,2117,3,-,4,1,2,-,-,-
6,13214,1321401601,国分寺市,国分寺市北町,1丁目,国分寺市北町1丁目,3,3,-,57,382,1159,-,-,1,-,2,-,-,-
6,13214,1321401602,国分寺市,国分寺市北町,2丁目,国分寺市北町2丁目,3,2,1,19,80,745,2,-,-,1,-,-,-,-
6,13214,1321401603,国分寺市,国分寺市北町,3丁目,国分寺市北町3丁目,2,2,-,10,X,X,-,-,2,-,-,-,-,-
6,13214,1321401604,国分寺市,国分寺市北町,4丁目,国分寺市北町4丁目,1,1,-,7,X,-,-,-,1,-,-,-,-,-
6,13214,1321401605,国分寺市,国分寺市北町,5丁目,国分寺市北町5丁目,1,-,1,2,X,X,1,-,-,-,-,-,-,-
5,13214,1321401400,国分寺市,国分寺市新町,,国分寺市新町,6,4,2,15,269,392,4,1,1,-,-,-,-,-
6,13214,1321401401,国分寺市,国分寺市新町,1丁目,国分寺市新町1丁目,4,3,1,13,X,X,2,1,1,-,-,-,-,-
6,13214,1321401402,国分寺市,国分寺市新町,2丁目,国分寺市新町2丁目,2,1,1,2,X,X,2,-,-,-,-,-,-,-
6,13214,1321401403,国分寺市,国分寺市新町,3丁目,国分寺市新町3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13214,1321401800,国分寺市,国分寺市高木町,,国分寺市高木町,7,-,7,28,223,291,4,2,-,1,-,-,-,-
6,13214,1321401801,国分寺市,国分寺市高木町,1丁目,国分寺市高木町1丁目,3,-,3,8,67,72,2,1,-,-,-,-,-,-
6,13214,1321401802,国分寺市,国分寺市高木町,2丁目,国分寺市高木町2丁目,2,-,2,4,X,X,2,-,-,-,-,-,-,-
6,13214,1321401803,国分寺市,国分寺市高木町,3丁目,国分寺市高木町3丁目,2,-,2,16,X,X,-,1,-,1,-,-,-,-
5,13214,1321401000,国分寺市,国分寺市戸倉,,国分寺市戸倉,9,5,4,119,2007,1835,3,2,1,1,-,2,-,-
6,13214,1321401001,国分寺市,国分寺市戸倉,1丁目,国分寺市戸倉1丁目,4,2,2,44,164,291,3,-,-,-,-,1,-,-
6,13214,1321401002,国分寺市,国分寺市戸倉,2丁目,国分寺市戸倉2丁目,2,2,-,11,X,X,-,1,1,-,-,-,-,-
6,13214,1321401003,国分寺市,国分寺市戸倉,3丁目,国分寺市戸倉3丁目,2,-,2,21,X,X,-,1,-,1,-,-,-,-
6,13214,1321401004,国分寺市,国分寺市戸倉,4丁目,国分寺市戸倉4丁目,1,1,-,43,X,X,-,-,-,-,-,1,-,-
5,13214,1321401200,国分寺市,国分寺市内藤,,国分寺市内藤,5,3,2,18,258,709,3,1,-,1,-,-,-,-
