地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,売場面積（m2）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
6,13116,1311601301,豊島区,豊島区高田,1丁目,豊島区高田1丁目,16,4,12,58,557,767,13,2,-,-,-,1,-,-
6,13116,1311601302,豊島区,豊島区高田,2丁目,豊島区高田2丁目,8,3,5,73,1903,1735,5,-,2,-,-,1,-,-
6,13116,1311601303,豊島区,豊島区高田,3丁目,豊島区高田3丁目,17,13,4,495,49407,2051,5,1,1,6,1,1,1,1
5,13116,1311601900,豊島区,豊島区高松,,豊島区高松,20,10,10,89,1221,1006,14,2,2,1,1,-,-,-
6,13116,1311601901,豊島区,豊島区高松,1丁目,豊島区高松1丁目,9,3,6,43,X,X,7,1,-,-,1,-,-,-
6,13116,1311601902,豊島区,豊島区高松,2丁目,豊島区高松2丁目,10,6,4,41,367,684,7,1,1,1,-,-,-,-
6,13116,1311601903,豊島区,豊島区高松,3丁目,豊島区高松3丁目,1,1,-,5,X,X,-,-,1,-,-,-,-,-
5,13116,1311601600,豊島区,豊島区長崎,,豊島区長崎,107,49,58,476,5687,6386,58,23,18,5,2,-,1,-
6,13116,1311601601,豊島区,豊島区長崎,1丁目,豊島区長崎1丁目,26,13,13,142,1157,1068,11,7,4,2,2,-,-,-
6,13116,1311601602,豊島区,豊島区長崎,2丁目,豊島区長崎2丁目,30,13,17,94,1521,2226,18,5,6,1,-,-,-,-
6,13116,1311601603,豊島区,豊島区長崎,3丁目,豊島区長崎3丁目,7,3,4,14,81,135,6,1,-,-,-,-,-,-
6,13116,1311601604,豊島区,豊島区長崎,4丁目,豊島区長崎4丁目,31,12,19,101,1105,1090,17,7,6,1,-,-,-,-
6,13116,1311601605,豊島区,豊島区長崎,5丁目,豊島区長崎5丁目,10,5,5,117,1749,1847,5,1,2,1,-,-,1,-
6,13116,1311601606,豊島区,豊島区長崎,6丁目,豊島区長崎6丁目,3,3,-,8,74,20,1,2,-,-,-,-,-,-
5,13116,1311600900,豊島区,豊島区西池袋,,豊島区西池袋,332,311,21,4534,176953,127292,53,69,125,49,23,6,4,3
6,13116,1311600901,豊島区,豊島区西池袋,1丁目,豊島区西池袋1丁目,245,244,1,3709,155298,104038,30,51,103,34,18,4,3,2
6,13116,1311600902,豊島区,豊島区西池袋,2丁目,豊島区西池袋2丁目,12,8,4,120,4351,975,3,3,2,2,1,1,-,-
6,13116,1311600903,豊島区,豊島区西池袋,3丁目,豊島区西池袋3丁目,51,45,6,557,14719,20500,11,10,17,7,3,1,1,1
6,13116,1311600904,豊島区,豊島区西池袋,4丁目,豊島区西池袋4丁目,5,1,4,34,277,202,3,-,1,-,1,-,-,-
6,13116,1311600905,豊島区,豊島区西池袋,5丁目,豊島区西池袋5丁目,19,13,6,114,2309,1577,6,5,2,6,-,-,-,-
5,13116,1311600300,豊島区,豊島区西巣鴨,,豊島区西巣鴨,52,28,24,190,2858,1693,30,13,5,4,-,-,-,-
6,13116,1311600301,豊島区,豊島区西巣鴨,1丁目,豊島区西巣鴨1丁目,9,5,4,36,324,435,4,3,1,1,-,-,-,-
6,13116,1311600302,豊島区,豊島区西巣鴨,2丁目,豊島区西巣鴨2丁目,15,8,7,70,560,528,8,2,3,2,-,-,-,-
6,13116,1311600303,豊島区,豊島区西巣鴨,3丁目,豊島区西巣鴨3丁目,15,7,8,32,542,395,11,4,-,-,-,-,-,-
6,13116,1311600304,豊島区,豊島区西巣鴨,4丁目,豊島区西巣鴨4丁目,13,8,5,52,1432,335,7,4,1,1,-,-,-,-
5,13116,1311600700,豊島区,豊島区東池袋,,豊島区東池袋,336,309,27,4547,190797,88165,66,66,98,49,29,16,9,3
6,13116,1311600701,豊島区,豊島区東池袋,1丁目,豊島区東池袋1丁目,145,143,2,2669,146486,63809,23,34,34,22,15,9,5,3
6,13116,1311600702,豊島区,豊島区東池袋,2丁目,豊島区東池袋2丁目,24,17,7,142,2459,1278,15,1,4,2,1,1,-,-
6,13116,1311600703,豊島区,豊島区東池袋,3丁目,豊島区東池袋3丁目,121,118,3,1220,30769,17305,11,23,51,22,8,4,2,-
6,13116,1311600704,豊島区,豊島区東池袋,4丁目,豊島区東池袋4丁目,21,18,3,338,7829,2995,5,2,7,1,3,1,2,-
6,13116,1311600705,豊島区,豊島区東池袋,5丁目,豊島区東池袋5丁目,25,13,12,178,3254,2778,12,6,2,2,2,1,-,-
5,13116,1311600800,豊島区,豊島区南池袋,,豊島区南池袋,333,317,16,5105,228119,95046,39,86,120,51,19,7,3,8
6,13116,1311600801,豊島区,豊島区南池袋,1丁目,豊島区南池袋1丁目,277,277,-,4302,213395,85472,30,70,103,43,17,5,3,6
6,13116,1311600802,豊島区,豊島区南池袋,2丁目,豊島区南池袋2丁目,36,28,8,550,8855,7397,5,9,15,2,2,2,-,1
6,13116,1311600803,豊島区,豊島区南池袋,3丁目,豊島区南池袋3丁目,11,8,3,199,5415,1042,2,4,-,4,-,-,-,1
6,13116,1311600804,豊島区,豊島区南池袋,4丁目,豊島区南池袋4丁目,9,4,5,54,454,1135,2,3,2,2,-,-,-,-
5,13116,1311600500,豊島区,豊島区南大塚,,豊島区南大塚,114,82,32,941,12288,9230,45,22,23,16,4,2,1,1
6,13116,1311600501,豊島区,豊島区南大塚,1丁目,豊島区南大塚1丁目,20,10,10,67,975,1128,13,2,4,1,-,-,-,-
6,13116,1311600502,豊島区,豊島区南大塚,2丁目,豊島区南大塚2丁目,34,25,9,398,5850,3965,12,7,7,5,2,-,-,1
6,13116,1311600503,豊島区,豊島区南大塚,3丁目,豊島区南大塚3丁目,60,47,13,476,5463,4137,20,13,12,10,2,2,1,-
5,13116,1311601500,豊島区,豊島区南長崎,,豊島区南長崎,111,66,45,604,9009,7265,57,24,17,8,1,2,2,-
6,13116,1311601501,豊島区,豊島区南長崎,1丁目,豊島区南長崎1丁目,19,13,6,154,1908,1316,11,3,1,2,-,1,1,-
6,13116,1311601502,豊島区,豊島区南長崎,2丁目,豊島区南長崎2丁目,13,6,7,37,418,545,9,2,1,1,-,-,-,-
6,13116,1311601503,豊島区,豊島区南長崎,3丁目,豊島区南長崎3丁目,17,6,11,44,436,549,11,3,3,-,-,-,-,-
6,13116,1311601504,豊島区,豊島区南長崎,4丁目,豊島区南長崎4丁目,12,12,-,134,2102,1898,2,2,5,1,1,-,1,-
6,13116,1311601505,豊島区,豊島区南長崎,5丁目,豊島区南長崎5丁目,44,26,18,210,3070,2888,21,12,7,3,-,1,-,-
6,13116,1311601506,豊島区,豊島区南長崎,6丁目,豊島区南長崎6丁目,6,3,3,25,1077,69,3,2,-,1,-,-,-,-
5,13116,1311601400,豊島区,豊島区目白,,豊島区目白,49,38,11,269,3660,2353,25,13,2,5,4,-,-,-
6,13116,1311601401,豊島区,豊島区目白,1丁目,豊島区目白1丁目,5,5,-,62,X,X,1,2,-,-,2,-,-,-
6,13116,1311601402,豊島区,豊島区目白,2丁目,豊島区目白2丁目,7,6,1,14,89,227,5,2,-,-,-,-,-,-
6,13116,1311601403,豊島区,豊島区目白,3丁目,豊島区目白3丁目,28,23,5,163,2677,1339,13,7,2,4,2,-,-,-
6,13116,1311601404,豊島区,豊島区目白,4丁目,豊島区目白4丁目,2,1,1,3,X,X,2,-,-,-,-,-,-,-
6,13116,1311601405,豊島区,豊島区目白,5丁目,豊島区目白5丁目,7,3,4,27,339,352,4,2,-,1,-,-,-,-
5,13116,1311602000,豊島区,豊島区千川,,豊島区千川,5,4,1,27,689,291,2,1,1,1,-,-,-,-
6,13116,1311602001,豊島区,豊島区千川,1丁目,豊島区千川1丁目,3,2,1,16,X,X,1,1,-,1,-,-,-,-
6,13116,1311602002,豊島区,豊島区千川,2丁目,豊島区千川2丁目,2,2,-,11,X,X,1,-,1,-,-,-,-,-
5,13116,1311601700,豊島区,豊島区千早,,豊島区千早,30,14,16,123,2122,1065,18,6,3,1,2,-,-,-
6,13116,1311601701,豊島区,豊島区千早,1丁目,豊島区千早1丁目,7,2,5,52,1071,108,4,1,-,-,2,-,-,-
6,13116,1311601702,豊島区,豊島区千早,2丁目,豊島区千早2丁目,12,6,6,33,538,171,9,1,1,1,-,-,-,-
6,13116,1311601703,豊島区,豊島区千早,3丁目,豊島区千早3丁目,4,1,3,11,23,67,2,2,-,-,-,-,-,-
6,13116,1311601704,豊島区,豊島区千早,4丁目,豊島区千早4丁目,7,5,2,27,491,719,3,2,2,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,,
第1－2表　町丁目別　小売業事業所数(法人・個人別）、従業者数、年間商品販売額、売場面積及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,,
