"登録日","投票区","投票所名","10歳代[人]","20歳代[人]","30歳代[人]","40歳代[人]","50歳代[人]","60歳代[人]","70歳以上[人]","計[人]"
"20190601","1","虎ノ門いきいきプラザ","24","443","508","539","454","263","498","2729"
"20190601","2","南桜公園管理棟","7","258","416","265","167","125","212","1450"
"20190601","3","生涯学習センター","6","75","120","121","87","99","216","724"
"20190601","4","福祉プラザさくら川","31","809","897","691","470","333","632","3863"
"20190601","5","エコプラザ","56","610","1099","1059","812","517","692","4845"
"20190601","6","障害保健福祉センター","54","726","1583","1294","819","367","393","5236"
"20190601","7","芝小学校","64","928","1633","1355","918","609","822","6329"
"20190601","8","港勤労福祉会館","15","317","404","347","299","264","868","2514"
"20190601","9","芝浦港南地区総合支所","53","1113","1855","1358","916","580","769","6644"
"20190601","10","三田中学校","37","261","327","301","220","171","291","1608"
"20190601","11","赤羽小学校","86","689","1147","1349","961","607","988","5827"
"20190601","12","豊岡いきいきプラザ","106","807","1330","1367","1075","715","1010","6410"
"20190601","13","御田小学校","39","279","475","606","440","326","523","2688"
"20190601","14","旧三光小学校（三光学童クラブ）","142","1167","2156","2441","1805","1111","1651","10473"
"20190601","15","旧神応小学校","64","644","1029","1175","857","601","1085","5455"
"20190601","16","白金小学校","138","906","1566","1781","1434","1001","1585","8411"
"20190601","17","高輪台小学校","121","835","1481","1803","1423","864","1518","8045"
"20190601","18","シティハイツ桂坂","59","524","930","1035","742","519","880","4689"
"20190601","19","国民生活センタ－","76","571","698","1024","891","592","977","4829"
"20190601","20","港南小学校","141","571","1216","2364","1429","786","1458","7965"
"20190601","21","六本木中学校","41","460","747","760","533","405","660","3606"
"20190601","22","麻布小学校","65","663","1093","1312","1047","552","829","5561"
"20190601","23","飯倉いきいきプラザ","59","861","1402","1255","741","399","659","5376"
"20190601","24","南山小学校","71","666","935","1053","876","526","816","4943"
"20190601","25","南麻布いきいきプラザ","98","1385","2533","2474","1446","854","1172","9962"
"20190601","26","本村小学校","79","589","978","1229","899","547","1050","5371"
"20190601","27","笄小学校","80","547","1019","1283","974","634","981","5518"
"20190601","28","西麻布いきいきプラザ","38","520","732","724","491","309","532","3346"
"20190601","29","高陵中学校","69","355","533","783","652","396","597","3385"
"20190601","30","赤坂地区総合支所","34","477","549","575","507","333","453","2928"
"20190601","31","赤坂子ども中高生プラザ","55","865","1549","1355","1010","632","849","6315"
"20190601","32","赤坂小学校","62","591","1018","1300","993","689","1097","5750"
"20190601","33","赤坂図書館","40","219","410","537","426","323","645","2600"
"20190601","34","青山小学校","39","239","411","628","537","368","871","3093"
"20190601","35","青南小学校","79","586","1114","1353","1100","807","1318","6357"
"20190601","36","青山児童館","11","79","108","138","175","163","330","1004"
"20190601","37","お台場学園","98","443","593","1110","1120","411","438","4213"
"20190601","38","芝浦港南区民センター","94","746","1622","1621","1120","627","835","6665"
"20190601","39","品川インターシティB棟","23","175","440","576","489","279","263","2245"
"20190601","40","芝浦アイランド児童高齢者交流プラザ","89","768","1813","2301","1379","565","669","7584"
"20190601","41","シティハイツ港南","114","454","1002","1605","1106","530","703","5514"
"20190601",,"在外選挙人名簿","1","29","148","363","323","153","156","1173"

"投票区別年代別名簿登録者数　令和元年6月1日時点","Ver201906",,,,,,,,,
