都市防災不燃化促進事業　地区一覧,,,,,,,
,,,,,（令和６年４月１日現在）,,
区　名,№,地　　区　　名,面　積,,事業期間,,
墨田区,1,八広はなみずき通り第二,1.62,ha,平成30年度,～,令和8年度
,2,鐘ヶ淵通り,2.05,ha,平成18年度,～,令和7年度
,3,鐘ヶ淵通り第二,3.44,ha,平成28年度,～,令和7年度
,4,押上通り,6.57,ha,平成27年度,～,令和6年度
品川区,5,戸越公園一帯周辺,20,ha,平成18年度,～,令和7年度
,6,補助２６号線その２,2.6,ha,平成18年度,～,令和7年度
,7,滝王子通り,5.7,ha,平成21年度,～,令和10年度
,8,補助２９号線,3.3,ha,平成28年度,～,令和7年度
,9,補助２９号線その２,10.77,ha,平成28年度,～,令和7年度
,10,補助２８号線,3.1,ha,平成28年度,～,令和7年度
,11,補助２９号線その３,4.5,ha,平成30年度,～,令和9年度
,12,補助２９号線その４,1.5,ha,平成31年度,～,令和10年度
,13,放射２号線,4.7,ha,令和3年度,～,令和12年度
目黒区,14,補助４６号線原町一丁目・洗足一丁目,3.3,ha,平成28年度,～,令和7年度
大田区,15,補助２９号線沿道,0.97,ha,平成31年度,～,令和11年度
,16,羽田,4.4,ha,平成31年度,～,令和11年度
中野区,17,大和町中央通り沿道,5.6,ha,平成27年度,～,令和7年度
,18,区画街路第４号線,3.2,ha,平成30年度,～,令和9年度
豊島区,19,補助２６・１７２号線沿道,17.12,ha,平成27年度,～,令和7年度
,20,補助７３・８２号線沿道,12.42,ha,平成28年度,～,令和7年度
,21,補助８１号線沿道,5.07,ha,平成28年度,～,令和7年度
北区,22,補助８３号線南,3.58,ha,平成22年度,～,令和6年度
,23,補助８６号線志茂,3.2,ha,平成27年度,～,令和7年度
,24,補助８６号線赤羽西,3.7,ha,平成27年度,～,令和7年度
,25,地区防災道路志茂,18.3,ha,平成27年度,～,令和7年度
,26,補助８１号線沿道,0.25,ha,平成28年度,～,令和7年度
,27,補助８３号線北,2.3,ha,平成28年度,～,令和7年度
,28,補助７３号線沿道,5.1,ha,平成28年度,～,令和7年度
,29,補助８５号線沿道,6.3,ha,令和3年度,～,令和12年度
荒川区,30,補助９０号線第三,6.3,ha,平成27年度,～,令和6年度
板橋区,31,補助第８２号線板橋,0.8,ha,平成31年度,～,令和10年度
足立区,32,補助１３６号線扇・本木,8.1,ha,平成17年度,～,令和6年度
,33,補助１３８号線西新井駅西口その１工区,2.4,ha,平成18年度,～,令和7年度
,34,補助１３８号線西新井駅西口その２工区,1.6,ha,平成26年度,～,令和10年度
,35,補助１３８号線興野・本木,1.9,ha,平成27年度,～,令和6年度
,36,補助２６１号線西竹の塚,1.47,ha,令和2年度,～,令和11年度
,37,補助１０９号線神明・北加平,7.2,ha,令和6年度,～,令和15年度
,38,補助２６１号線伊興・西伊興,7.1,ha,令和6年度,～,令和15年度
江戸川区,39,補助１４２・１４３号線,11.5,ha,平成27年度,～,令和7年度
,40,補助１４４号線,3.6,ha,平成27年度,～,令和7年度
,41,補助２８５号線,8.6,ha,令和3年度,～,令和13年度
