年,20,21,22,23,24,25,26,
男性(％),86.0,84.9,84.8,85.5,85.4,85.1,85.7,
女性(％),62.5,63.7,63.9,64.4,64.5,66.4,68.0,
備考,,,,,,,,注：「労働力率」は15～65歳未満人口に占める労働力人口（就業者（休業者も含む）と完全失業者の合計）で算出した。
