年,20,21,22,23,24,25,26,
東京都(％),50.5,50.9,51.1,51.9,51.6,52.8,53.9,
全国(％),48.4,48.5,48.5,48.2,48.2,48.9,49.2,
備考,,,,,,,,注：「労働力率」は15歳以上人口に占める労働力人口（就業者（休業者も含む）と完全失業者の合計）で算出した。
