年度,15,16,17,19,20,21,22,23,24,25,26,
年度,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,
n,881,864,796,750,936,873,827,855,865,753,794,
係長以上の女性管理職(％),67.5,66.3,67.7,80.0,80.2,76.7,75.1,78.0,72.3,74.6,79.8,
係長相当職(％),44.7,43.5,46.5,53.6,51.2,52.1,48.0,51.2,45.1,52.1,54.9,
課長相当職(％),37.8,38.0,40.3,49.9,51.1,49.8,50.4,49.7,41.0,48.2,54.2,
部長相当職(％),17.1,19.1,18.2,27.9,27.4,26.0,26.1,26.3,24.2,27.4,31.4,
役員相当職(％),16.3,16.8,17.1,24.4,20.2,19.7,19.6,20.2,22.8,18.5,22.2,
備考,,,,,,,,,,,,注：平成18年度は当該質問項目について調査していないため、データがない。
