年,19,20,21,22,23,24,25,26,27
合計(人),4601,5479,7939,8435,7855,7257,8117,8672,7814
3歳以上(人),788,685,692,772,737,714,906,774,503
2歳(人),1397,1268,2036,2155,1827,1698,1691,1701,1436
1歳(人),1900,2678,3877,3873,3715,3487,3883,4046,4089
0歳(人),516,848,1334,1635,1576,1358,1637,2151,1786
