年度,10,11,12,13,14,15,16,17,18,19,20,21,22
認証件数(法人),0,386,483,601,803,995,932,741,680,584,516,489,522
所轄法人数(法人),0,386,863,1443,2252,3247,4135,4839,5392,5836,6200,6494,6861
