年,25,26,27,28,29,30,元,2,3,4
火災による死者数（人）,77,78,79,68,65,74,91,76,72,75
住宅火災の死者数（人）,72,71,69,61,59,66,83,71,69,71
６５歳以上の住宅火災の死者数,49,58,50,44,42,49,53,53,54,52
